Time,Pass/Fail,F0,F1,F2,F3,F6,F12,F14,F15,F16,F18,F28,F32,F33,F34,F36,F39,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F64,F65,F66,F68,F70,F72,F88,F90,F110,F111,F117,F133,F134,F135,F136,F137,F138,F139,F142,F151,F152,F154,F161,F162,F166,F180,F182,F183,F185,F187,F188,F201,F208,F218,F223,F252,F268,F269,F270,F271,F272,F274,F277,F283,F286,F296,F297,F316,F318,F319,F321,F323,F324,F344,F361,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F420,F423,F424,F425,F428,F433,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F472,F474,F476,F480,F482,F484,F486,F488,F490,F491,F492,F495,F499,F500,F511,F520,F521,F524,F525,F527,F539,F541,F547,F548,F550,F553,F555,F556,F557,F561,F564,F566,F569,F570,F572,F574,F576,F577,F589
2008-01-10 5:56,1,3037.63,2524.13,2194.9555,1108.2246,102.2822,198.3979,8.2379,417.0552,9.7887,188.6092,70.8667,86.7559,8.7597,50.7503,49.2497,115.962,2.987,350.9209,141.9409,734.0956,135.5755,628.4373,113.4523,2844.0,-3.0055,352.1955,118.9355,23.0055,28.1353,705.9604,148.0582,619.1891,158.1782,1838.7309,8805.1702,101.48417043017837,232.55570607950975,58.3692,996.0538,36.4259,116.0,114.1,54.5,67.0999,373.947,6.77,11.876,0.3949,5.1833,4556.0,4029.0,2.7,20.52,14.23,30.586,7.37,20.67,14.421,7.45,81.287,5.0097,136.2786,2.6246,24.621,3.3014,29.9917,35.3561,18.9557,141.0297,2.2477,1.694,3.8199,1902.3787,2149.6768,6.2505,4.2884,9.4317,2.4318,7.2053,4.9936,24.0857,52.0311,7.6188,5.2005,3.7562,2.1592,33.7429,27.4614,6.6189,4.7419,6.7076,624.2578,271.8351,0.5608,59.2262,2.8476,4.0341,2.1434,85.1917,3.81,60.0,66.621,12.2903,7.8241,10.0253,10.8938,5.4361,3.2891,12.7111,154.3011,25.4557,29.9358,79.1789,317.946,119.426,315.0895,0.0,70.3816,1.6486,8.415756767389194,7.4116,0.0,236.5868,586.6667,2.566,0.0,4.4966,7.0842,4.6549,3.0185,9.0633,399.85,73.5,15.91,7.1614,21.344,3.979,1.3605,49.5678,4.943783876505577,1.7070408849555214,23.04211594002406,533.9936,8.27,2.7629,1.5487,13.4487,73.512
2008-02-10 3:17,1,3057.45,2457.42,2173.4889,1145.797,104.0556,201.0664,8.6579,411.8199,9.714,191.3524,71.4889,86.9779,8.8356,50.6527,49.3473,118.253,5.46,353.7382,130.4655,725.6157,144.9136,629.1173,194.6481,2870.0,3.8682,354.3764,114.3336,16.1318,21.8389,703.7768,146.0955,614.8055,150.545,1907.2316,8722.9301,100.68181983927737,228.49314252849285,58.3504,1012.9091,36.022,136.0,144.5,112.5,54.7,486.5,10.99,7.778,0.3412,7.763,1491.0,7238.0,2.8,15.09,8.69,27.578,6.01,15.92,64.817,9.44,57.006,4.8806,97.098,2.1536,32.323,4.3562,34.6501,48.345,32.4589,178.9413,3.6996,2.3922,2.6038,609.4448,4070.158,4.9534,2.5758,8.548,1.7585,4.8939,21.8628,21.0558,35.7001,14.1621,6.1862,4.7262,4.578,42.4595,14.4775,10.5617,2.6472,11.4857,0.0,393.0915,1.7837,70.04,1.8887,3.5122,2.7277,257.9166,3.9167,65.0602,49.5349,7.6462,2.2349,6.6608,9.869,4.1473,2.5305,33.2996,166.7151,62.1873,11.5771,43.8236,737.4185,140.6612,233.2029,804.0,65.9333,3.2067,7.629956631267419,5.091,447.4797,0.0,800.0,1.2137,0.0,3.6908,4.9565,7.095,1.4074,12.0932,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,31.7663,8.18,3.1921,13.9987,533.1809,5.65,1.8871,1.0597,13.1807,130.0641
2008-02-10 9:10,1,3060.0,2571.41,2199.6556,1140.3983,103.0967,202.5304,10.2424,420.4031,9.8275,192.7029,71.8778,86.9779,8.8356,50.6527,49.3473,118.253,5.46,364.02,133.2709,741.5196,149.1218,646.4127,199.5721,2875.0,0.1364,363.5391,113.4073,19.8636,23.9046,717.615,155.1527,632.0991,166.2615,1837.7052,8845.25,105.1467,229.9273,56.3593,1001.4982,41.0741,106.0,190.3,232.8,46.5,324.855,5.07,6.065,0.3921,6.9148,4788.0,17486.0,2.6,19.38,13.98,18.392,4.9,12.66,96.881,9.34,89.826,5.1404,117.1183,1.6721,22.328,2.9565,27.6241,74.9144,69.6364,92.6308,1.8392,2.2014,1.6568,2006.2907,7264.9884,6.3654,4.0213,4.695,1.6361,3.321,29.3322,25.6094,36.0649,7.2893,4.8106,6.219,9.0534,28.4861,7.0193,4.9177,2.9352,6.2517,491.8919,606.6999,2.091,49.9396,1.4427,3.9899,2.298,740.2265,3.6173,92.0455,130.2817,9.9845,3.4077,10.4899,15.5068,3.2859,1.9585,48.5444,105.6336,41.5568,15.9738,52.4151,571.4286,97.3026,130.1711,599.1632,66.936,1.7741,9.11,6.3731,0.0,0.0,0.0,2.1562,0.0,2.9669,3.5996,5.1439,5.2608,7.198,407.182,72.916,14.39,6.5498,45.5617,3.534,0.4389,8.57,9.38,3.917,40.6181,524.4955,11.12,4.055,2.1201,13.5037,37.6251
2008-02-10 14:07,1,2871.62,2530.11,2175.2556,1022.166,100.6222,204.4147,6.8612,418.7384,10.4049,194.0098,70.5556,86.5682,9.3868,50.7583,49.2417,118.8712,3.354,365.0173,134.1109,741.4278,141.5091,640.6373,215.0113,2881.0,0.8527,362.1473,114.9636,19.1473,23.5717,717.8561,150.6445,627.7555,145.71581934239313,1799.0342,8636.1101,101.0835,231.132,58.7259,1001.4982,41.0741,109.0,77.8,101.6,46.8999,423.1381,5.58,11.675,0.3105,4.3348,2410.0,9404.0,3.1,23.35,13.8,18.446,6.5,13.37,62.148,9.17,42.123,2.1057,129.8385,3.4186,22.328,2.9565,28.145,25.4615,36.356,120.0668,1.9095,1.7183,3.945,1035.6972,5238.7789,7.2906,3.931,4.752,1.8723,4.3326,19.2894,13.3231,40.841,7.2893,4.9329,2.7093,4.0156,41.3962,9.3675,5.5455,2.2408,3.5356,0.0,0.0,1.76,112.7648,2.7881,2.984,3.5244,201.6007,4.3937,39.4737,62.7568,16.5932,6.1148,10.29,19.044,4.5933,2.087,28.9045,108.0589,48.4479,12.236,23.2222,790.4962,174.5721,606.4036,0.0,24.8296,3.5388,7.945644496509157,7.2171,531.5254,0.0,0.0,1.1994,0.0,5.8213,9.0672,3.6673,5.2608,7.198,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,51.2665,4.98,2.0902,15.4662,529.9445,7.91,2.6691,1.4926,14.3055,39.4516
2008-02-10 14:10,1,3181.59,2512.77,2171.8556,1156.6018,100.1367,202.1452,9.1265,412.6262,9.9153,192.2299,68.0778,86.9432,8.8105,50.6086,49.3914,118.1238,3.59,350.8564,147.0718,742.7585,135.6436,633.5718,206.2687,2835.0,-5.7091,353.9227,121.3627,25.7091,33.6506,709.1078,141.1236,616.4091,146.46233440296112,1795.223,8952.2602,101.6006,230.3813,58.2477,1012.9091,36.022,106.0,104.5,165.1,49.5999,319.6329,4.67,7.159,0.47,5.6429,461.0,20099.0,2.1,15.83,5.29,25.706,4.74,16.07,51.742,7.51,62.33,2.7725,70.627,1.8654,32.323,4.3562,28.6507,31.8441,53.2419,120.1953,1.8299,1.9983,2.2994,188.8783,9622.8486,5.2764,1.7079,8.0227,1.2499,5.3775,16.3003,25.0053,19.6552,14.1621,4.8332,3.2845,6.5704,27.6355,8.3819,4.6636,2.6553,12.6933,0.0,0.0,2.4154,68.548,1.735,4.7398,5.293,868.3949,3.0847,118.4211,100.4132,20.3104,4.6554,3.5969,5.1405,3.4945,2.5364,25.0847,158.3666,33.2474,12.1015,57.6457,606.0144,224.9158,238.7259,78.5898,34.1462,3.8064,8.778022475928784,3.9342,0.0,0.0,390.4762,1.0887,0.0,3.2025,4.4898,6.2211,1.4074,12.0932,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,24.7249,11.68,4.6856,63.2902,533.1809,5.65,1.8871,1.0597,13.1807,39.4516
2008-02-10 21:32,1,2988.41,2598.77,2173.2778,1116.295,103.82,202.0977,9.8935,401.2945,9.4463,192.6515,67.8,85.4344,8.7037,50.6411,49.3589,118.0692,4.393,346.7336,135.0509,722.2978,146.7136,628.4982,179.6395,2837.0,3.8882,346.4655,118.9391,16.1118,18.7085,703.5893,154.6355,620.04,153.9327,1896.5954,8866.5102,101.3251,229.1286,56.5307,1009.9953,41.8011,102.0,216.8,199.9,46.0999,657.769,12.39,7.566,0.8259,7.6016,3319.0,10969.0,2.3,18.13,14.73,31.732,4.65,18.88,78.59,14.4,58.365,3.0964,136.368,3.7251,26.29,3.9099,28.4997,68.3387,67.0387,220.8321,3.9649,2.4262,2.3585,1396.9153,4967.7244,5.7088,4.6695,9.1647,1.3549,5.4459,21.9788,16.4817,44.8167,9.5119,4.6191,7.2547,7.6921,58.9243,7.9081,11.9341,3.234,5.7655,0.0,654.8837,1.6534,57.8766,1.8854,8.7427,2.7259,0.0,3.3923,42.2535,88.4879,15.4739,2.9124,10.907,18.1321,3.1694,3.004,43.7487,185.3124,92.6688,22.2037,31.3861,606.505,110.9045,558.6698,0.0,42.9316,2.9981,6.736130944116502,7.1901,0.0,726.7797,800.0,0.7409,0.0,6.5895,4.2925,4.6762,1.5766,9.3536,407.134,73.496,14.19,6.5735,85.5185,3.4853,1.211,16.0891,7.19,2.8628,25.0611,529.5182,10.65,3.6722,2.0113,14.5194,41.0782
2008-04-10 23:18,1,3054.34,2473.14,2162.1333,998.9095,104.9722,199.9644,9.9062,418.3587,9.9217,190.0427,65.0889,86.9432,8.8105,50.6086,49.3914,118.1238,3.59,347.8,133.6109,723.0099,148.0864,629.4973,203.0981,2834.0,1.1655,347.6391,114.7764,18.8345,25.5696,697.4403,153.2409,615.6564,151.6460039663488,1787.2501,8771.65,101.2101,230.1829,58.5606,1013.1402,45.0112,103.0,74.7,139.1,53.2,584.3929,8.89,7.846,0.4638,10.2755,4757.0,15343.0,2.3,18.19,17.14,30.937,7.4,19.26,31.093,15.52,67.628,1.933,123.7789,4.2443,26.658,3.4019,26.0095,26.679,45.4768,198.6794,3.5752,3.2899,2.5689,2359.5598,7939.6081,5.669,5.0883,8.9309,1.9121,5.9863,10.5455,24.9377,44.5845,10.3794,4.7464,2.4457,5.6244,58.5031,18.7508,8.4689,2.4881,8.3856,402.8571,302.3041,1.6513,58.8521,1.8754,4.6748,2.4002,309.6677,3.5336,82.2335,87.3945,21.9548,2.9455,12.8283,15.8263,4.9971,3.0596,15.3093,159.8158,66.8956,30.1137,65.7976,365.0614,51.1934,402.454,864.135,26.2771,2.6386,8.840988826598979,6.9257,854.321,280.895,425.5319,1.2998,0.0,7.2477,6.9999,3.4339,0.9362,7.5579,407.708,74.368,17.01,8.4549,58.9274,4.1721,1.0623,57.6265,11.15,4.0083,13.9784,530.3364,9.92,3.4462,1.8705,14.5257,68.1642
2008-05-10 0:33,1,2848.46,2588.74,2164.3666,958.7313,104.1344,198.5676,4.802,412.7689,10.1278,188.4398,66.0111,84.02,8.7187,50.8514,49.1486,117.979,2.826,347.6427,129.9418,715.8342,140.6927,618.2773,205.5836,2829.0,8.1455,346.0655,118.0873,11.8545,15.0471,700.7871,144.2155,608.3682,151.992143234095,1850.4375,9280.83,101.7647,229.8595,53.6104,1013.4306,40.2187,97.0,91.0,95.2,46.3999,113.0649,4.92,10.354,0.249,10.5599,1398.0,7052.0,2.4,19.79,20.15,29.865,6.18,19.45,52.302,17.68,18.218,2.9406,100.3682,6.4074,28.915,5.0084,25.7518,28.3117,28.1745,42.7898,1.8178,3.6165,2.9049,626.2212,3402.956,5.7746,5.5869,8.8329,2.0918,5.9203,17.1737,6.2884,38.6088,9.2412,4.4276,3.1947,3.6775,11.7932,9.728,4.7247,2.4834,13.1885,951.4639,0.0,0.5649,99.6876,2.5084,2.459,1.8442,410.4176,3.6358,58.5366,98.7805,9.9468,3.0727,15.5069,17.2576,4.3926,3.1458,25.4407,160.8525,131.9725,17.7545,16.7615,470.0775,152.5672,0.0,897.6526,39.0271,1.7827,7.573610438055814,5.424,0.0,0.0,800.0,3.2,0.0,11.9517,5.6548,4.2364,1.5747,12.4529,407.43,73.292,16.86,7.4343,8.8424,4.1381,0.3275,66.6983,4.98,2.0902,15.4662,529.9445,7.91,2.6691,1.4926,14.3055,77.973
2008-05-10 15:30,1,3224.1,2410.53,2208.9778,1285.2144,97.84,197.0336,5.8563,421.1243,10.1587,186.8749,75.2333,84.3441,8.9833,50.6379,49.3621,119.6042,2.967,351.91,130.3673,721.3796,141.0218,623.2991,206.8009,2837.0,1.0691,350.0491,111.4364,18.9309,26.2719,695.1077,145.4955,606.9809,144.7237173168022,1761.789,8649.4701,100.9449,230.278,58.9246,1015.5678,42.4908,79.0,179.2,203.2,54.9001,568.2379,4.28,9.355,0.6152,10.8994,6025.0,16307.0,2.3,15.87,5.31,26.826,5.46,16.64,56.025,3.91,55.186,1.7701,244.9464,3.9099,23.79,8.478,22.8795,59.1281,65.1993,195.7843,1.1925,3.7506,2.8814,2856.4751,8048.3619,4.8521,1.536,8.3342,1.9896,5.3966,18.2255,18.1139,74.1737,9.7599,3.5444,5.5581,8.4297,44.2135,28.7688,4.3745,3.7956,7.701,0.0,0.0,6.2775,111.7947,2.2214,6.0563,2.6952,473.9029,3.0572,28.6624,39.868,14.3243,3.1934,4.0731,7.6009,3.8717,2.6697,27.0913,116.312,25.4454,13.2715,50.2696,0.0,121.2,0.0,0.0,24.4601,1.6638,6.266598006349755,13.9033,263.8655,705.4313,0.0,2.3487,0.0,6.6354,5.2626,4.2742,1.4657,19.9526,399.06,73.546,16.23,7.0941,15.604,4.0671,1.1829,37.6775,7.46,2.926,18.9862,531.1982,10.63,3.6826,2.0011,10.8309,91.4264
2008-05-10 15:35,1,3193.53,2587.86,2162.1333,998.9095,104.9722,202.4111,5.6064,412.9307,9.9604,192.4507,70.6667,84.6927,8.8973,50.6504,49.3496,118.1776,3.093,344.9427,152.1273,743.8144,133.9591,631.0291,120.7865,2831.0,-1.8736,348.9145,130.2536,21.8736,28.7462,715.0682,142.7082,621.8764,153.73764133255253,1809.0129,8947.47,101.8162,229.8462,59.1915,999.5619,38.2031,103.0,157.1,108.3,53.2,584.3929,8.89,11.214,0.4671,5.4067,3204.0,1359.0,3.0,16.05,14.35,33.593,6.13,24.75,11.751,11.06,86.18,5.2411,103.3011,3.9654,20.54,3.6912,26.0095,45.3136,42.9252,198.6794,3.5752,2.2004,3.6824,1544.7939,715.7446,5.6345,4.4266,10.3493,2.4697,7.2673,3.5419,26.7857,41.8915,7.2796,4.7464,4.9193,4.1849,58.5031,18.7508,8.4689,2.4881,16.9607,484.5528,690.0,0.9393,108.9655,2.7157,4.6893,1.7559,32.7733,4.2453,114.3646,146.302,13.8901,5.7569,9.4329,9.7615,4.576,3.9222,9.7287,151.4029,33.914,28.5856,87.6916,446.6775,39.1778,0.0,752.4548,74.3562,1.8142,7.178586267292888,5.7104,0.0,0.0,292.3077,1.0257,0.0,6.6993,2.3504,4.9953,5.2592,9.662,406.566,72.958,19.01,8.4397,58.0768,4.6757,0.4934,16.1351,4.98,2.0902,15.4662,531.3445,5.71,1.565,1.0746,13.7332,91.4264
2008-05-10 16:37,1,3188.42,2565.93,2208.9,934.7558,119.3544,201.6518,13.1133,419.4913,9.6309,192.0209,69.9556,86.1541,8.9036,50.6667,49.3333,118.1242,3.069,346.1736,147.0345,736.8733,132.4755,625.6836,120.6935,2831.0,-4.0527,346.4191,122.9818,24.0527,28.5411,708.3322,146.4755,615.8764,151.8379697836958,1830.1596,8579.95,101.1456,230.0576,59.0551,992.8867,43.5596,96.0,155.1,169.7,54.2,234.808,6.34,4.568,0.3999,7.6723,604.0,355.0,2.9,16.79,14.34,32.514,6.23,18.98,17.473,7.52,20.608,2.6646,154.0029,4.3051,21.838,4.1132,25.2356,44.3493,46.4683,76.4444,2.3617,2.4264,1.5216,271.9465,187.5889,5.8493,4.6392,9.9051,1.9612,6.1942,4.9303,7.5412,47.0829,8.6196,4.3746,4.8645,6.6136,25.1197,13.3839,5.3119,2.5368,6.747,353.1034,261.4173,1.7634,135.3362,1.0889,4.1523,3.2099,953.0201,4.1455,53.7849,34.8837,7.15,5.6418,9.7528,10.008,4.7028,3.0335,14.4772,127.6981,31.5474,10.5314,32.482,0.0,100.9629,300.7779,0.0,30.1911,2.6386,6.8936,8.4147,785.9649,0.0,0.0,0.6453,0.0,7.2899,3.7684,6.7497,5.3891,9.4427,404.088,71.254,20.99,8.7934,91.3535,5.1944,1.4596,53.4387,4.98,2.0902,15.4662,531.3445,5.71,1.565,1.0746,13.7332,91.4264
2008-05-10 16:49,1,3177.96,2369.84,2162.1333,998.9095,104.9722,200.9239,6.0388,410.3935,9.8665,191.0574,71.0667,84.6927,8.8973,50.6504,49.3496,118.1776,3.093,355.1982,139.5964,738.5086,140.6573,635.4518,170.4293,2815.0,-2.5418,355.77,117.0545,22.5418,30.2949,708.2137,149.5964,622.4209,144.14106390858177,1863.4326,8489.36,101.8444,230.1094,58.5875,999.5619,38.2031,103.0,180.9,139.7,53.2,584.3929,8.89,17.772,0.237,5.3574,19368.0,11829.0,3.1,17.13,7.28,20.79,5.85,16.21,52.338,3.4,78.19,2.9484,94.0377,3.6414,20.54,3.6912,24.9823,61.9291,45.0887,198.6794,3.5752,2.0597,6.0282,9299.3585,5052.0959,4.8906,2.1116,6.6812,2.0714,5.2575,14.4214,27.0673,35.4246,7.2796,4.7256,5.6923,5.8949,58.5031,18.7508,8.4689,2.4881,6.4654,0.0,469.0627,0.7503,87.2356,4.3305,2.4018,1.9158,631.8066,4.3621,82.2857,91.1392,17.3286,5.1445,5.215,8.4749,4.159,2.5509,30.7095,145.9607,17.3625,14.6332,77.6623,0.0,27.2092,0.0,0.0,38.9056,2.6386,9.227305737248878,5.0465,0.0,434.2857,268.8525,2.1557,0.0,6.2153,3.5135,3.7362,5.2592,9.662,406.856,71.87,20.51,8.9432,74.5912,5.0411,1.294,23.81,4.98,2.0902,15.4662,534.16,432.94,111.2887,81.0506,61.8956,91.4264
2008-05-10 18:46,1,3266.55,2425.3,2211.4,1511.7842,97.47,193.2403,9.4381,409.1402,9.7386,183.5017,70.0778,86.1541,8.9036,50.6667,49.3333,118.1242,3.069,345.1191,150.4473,740.6656,133.0618,628.6282,118.3203,2831.0,-6.6455,350.6173,123.8018,26.6455,32.9574,707.7083,144.9145,619.3336,147.3236133918151,1747.8181,8704.85,102.3388,230.5591,57.9432,998.9491,38.4298,154.0,172.4,149.7,73.2,1533.777,7.06,11.979,1.0231,4.8952,15446.0,1050.0,4.1,19.13,13.69,31.566,6.92,24.72,31.8,11.27,83.934,4.5353,102.4347,3.9611,28.559,3.2669,31.241,50.1886,58.7788,483.4778,2.2676,1.9566,3.7974,7189.7269,429.4322,5.6453,4.4135,9.6735,2.4986,7.814,8.5031,28.0414,31.65,9.7076,7.0573,5.2777,6.1724,101.4548,47.8766,7.2433,3.8793,5.9844,746.5787,377.5739,1.246,86.6489,2.9278,10.506,2.8262,339.8058,5.8506,51.9231,69.0789,6.809,6.0827,9.0995,9.4188,5.2006,3.9324,26.8762,186.4532,37.6669,33.9867,98.0259,0.0,83.4406,378.1562,518.5596,64.4786,0.7731,6.3031,5.8607,0.0,0.0,937.1429,3.0388,0.0,6.8363,4.8594,5.8233,1.2597,8.501,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,17.7576,4.98,2.0902,15.4662,531.3445,5.71,1.565,1.0746,13.7332,91.4264
2008-06-10 3:50,1,3034.5,2406.11,2183.5889,1108.6491,104.0856,199.9541,8.5012,411.1901,10.0882,189.8659,70.5444,86.899,9.3181,50.7948,49.2052,118.7162,2.932,364.9482,128.7245,734.4513,142.7609,636.4336,196.9615,2874.0,-1.1455,361.8909,107.5791,21.1455,28.8169,705.6344,145.6936,615.1636,148.14848631044595,1762.8462,9731.4398,101.2444,230.8662,57.8802,1008.1634,39.39,102.0,243.6,226.6,48.6001,343.986,5.35,6.413,0.1883,6.8084,2496.0,11259.0,2.4,22.65,13.24,16.062,5.23,14.94,45.322,8.07,71.562,2.131,175.0801,3.8663,26.677,2.9875,24.852,79.9709,74.1917,113.7328,1.9957,2.4431,2.3076,1119.8614,7961.3152,7.5121,3.8636,4.2343,1.5172,4.0428,13.0072,19.0561,52.0976,10.0424,4.7205,8.0277,9.4177,31.0275,16.2209,5.14,3.0809,4.9372,247.6027,557.2559,0.995,38.1359,1.5596,1.8661,2.0031,960.2559,3.4021,89.5735,120.8777,10.8631,4.711,10.2855,14.1891,3.6635,2.3475,23.0106,97.4613,42.8674,17.7223,64.2588,291.1922,128.5434,607.1795,59.5688,26.4593,5.4358,7.192379862934864,9.9317,0.0,953.3679,951.3514,2.1868,0.0,6.6798,3.5243,3.9967,1.2564,7.5844,404.674,71.638,22.45,9.2416,56.794,5.5477,2.038,39.8457,4.98,2.0902,15.4662,529.5182,10.65,3.6722,2.0113,14.5194,72.6469
2008-06-10 3:57,1,3058.46,2467.73,2228.4778,1721.1108,93.6222,197.3004,8.8398,408.1066,10.0823,187.218,70.0444,85.549,8.7556,50.6729,49.3272,118.0222,4.194,354.9536,141.5455,740.4056,137.3355,633.8345,174.6411,2815.0,3.1336,355.1536,124.6791,16.8664,19.9461,720.4595,146.7591,626.5918,151.19724226850553,1843.4458,9079.4401,101.5894,230.0223,58.1642,1013.1402,45.0112,98.0,79.0,55.5,62.5999,1415.4999,10.45,4.51,0.6107,10.6453,4331.0,4771.0,3.6,17.59,6.51,22.363,7.23,14.04,52.598,9.35,41.7,7.0395,107.1604,1.6506,26.658,3.4019,26.9966,26.4646,16.5764,480.8505,3.3775,3.4537,1.3705,1995.3859,2622.865,4.8532,2.1727,7.1092,2.5464,5.167,16.3618,11.2637,34.046,10.3794,4.6221,2.583,2.249,82.2434,35.7206,11.1619,2.9472,10.0512,0.0,0.0,0.9231,72.8974,1.1051,6.0573,1.7559,327.9038,5.1396,73.7705,61.8497,13.7646,3.6371,4.5992,11.6591,5.2645,2.2151,30.1178,208.9177,64.0675,7.6479,22.6455,0.0,125.446,479.2025,0.0,104.8747,2.7317,7.321284306280777,5.813,0.0,477.2727,642.4242,1.0961,0.0,2.8378,3.4108,4.9176,0.9362,7.5579,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,17.3638,14.49,5.259,25.491,528.0127,9.04,2.9281,1.7121,6.0256,72.6469
2008-06-10 13:38,1,3016.46,2559.42,2167.0889,1253.214,101.6667,203.3349,9.1535,411.7288,9.4295,193.9053,70.1556,84.6724,9.0447,50.6192,49.3808,119.0986,2.69,366.3755,137.8273,747.7861,137.77,641.9727,63.8502,2875.0,-0.3136,367.2164,117.5136,20.3136,24.218,723.5681,142.9155,627.6455,162.7241,1852.7683,8200.72,101.8783,230.506,58.6557,1012.9091,36.022,124.0,119.1,95.7,47.1001,359.777,7.41,5.055,0.485,5.3516,2969.0,11394.0,3.1,26.71,12.99,17.321,7.76,18.14,30.208,8.49,12.703,3.5011,107.4498,3.5528,32.323,4.3562,30.7246,36.753,29.7205,115.7726,2.6186,1.7294,1.838,1424.2404,5365.0147,8.8015,3.8794,4.4952,2.3851,5.4899,8.9321,3.6097,33.8439,14.1621,5.6095,3.9483,3.7391,28.7083,9.7555,7.2885,2.8954,6.3363,0.0,360.7738,2.2008,65.7784,1.2277,5.1434,1.9846,852.5253,4.4188,51.4286,75.0,21.4393,10.4532,9.4248,24.12,5.6326,2.8257,47.3107,176.4468,48.7572,9.7787,18.9653,0.0,330.8642,234.2622,77.5528,49.7185,2.1839,7.9242996720934045,5.7994,0.0,0.0,0.0,2.146,0.0,6.057,8.9354,5.7457,1.4074,12.0932,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,24.7249,8.32,3.3366,28.1405,530.6345,7.6,2.6072,1.4323,16.0105,42.5048
2008-06-10 13:55,1,3163.86,2470.6,2211.4,1511.7842,97.47,197.9805,10.3963,404.7285,9.9074,188.0731,70.2556,86.899,9.3181,50.7948,49.2052,118.7162,2.932,357.2109,130.8382,730.3658,141.9236,629.9727,190.179,2854.0,-0.0345,357.4309,110.8036,20.0345,26.8018,703.564,143.5155,611.75,149.90181301467493,1787.2501,8989.4699,101.3989,230.9996,58.5854,995.0191,39.8933,103.0,158.5,106.6,73.2,1533.777,7.06,12.38,0.8523,9.8058,3498.0,12333.0,2.3,15.78,8.81,30.868,5.85,21.82,38.27,9.48,48.577,4.1524,123.7789,2.5239,19.379,3.5594,26.0095,50.384,34.0069,483.4778,2.2676,3.2841,3.7727,1554.3841,7093.4811,5.3009,2.5573,9.0739,2.0337,6.3555,10.8732,15.8027,44.5845,6.5818,4.7464,5.0097,4.3147,101.4548,47.8766,7.2433,3.8793,7.8333,0.0,489.7666,2.0143,105.9899,3.0588,8.6026,5.293,739.98,3.2738,89.5028,76.7832,12.5077,2.6094,6.7335,11.48,4.1219,3.4636,20.1231,131.1551,46.3549,11.5439,52.1321,641.8858,94.1593,698.7104,0.0,56.3105,1.8142,9.99828619769595,6.9257,0.0,0.0,610.9091,2.3059,0.0,4.3081,5.0457,6.2907,5.1925,8.9223,400.814,73.254,14.53,6.7381,27.0176,3.6251,1.8156,99.0375,10.83,3.9494,33.4083,533.1809,5.65,1.8871,1.0597,13.1807,42.5048
2008-06-10 15:00,1,2988.39,2493.72,2206.4,982.5452,116.8167,199.9316,9.7716,423.2861,9.9888,189.9429,73.0778,84.3147,9.6515,50.3661,49.634,120.722,2.374,347.2918,151.9545,745.5478,133.9164,633.1627,220.7755,2823.0,-1.2164,349.73,130.7382,21.2164,28.6008,716.947,141.4091,621.8773,154.8401,1698.811,9166.9001,102.2572,230.836,57.2403,1010.0437,33.3658,63.0,176.2,129.0,58.0,241.589,4.81,11.399,0.4466,7.808,4776.0,2334.0,2.9,17.4,12.63,30.891,8.49,22.37,44.105,16.72,71.841,6.9396,119.0638,4.098,17.977,3.4433,17.7084,54.4138,40.4378,68.3062,1.5568,2.7994,3.2076,2705.8731,1076.7824,5.2422,4.0105,9.605,2.3508,6.4223,15.2066,27.2762,37.8875,7.0615,2.8721,5.8962,5.173,24.5881,13.7738,4.1176,2.6882,19.517,488.4768,0.0,1.3597,43.6877,2.693,4.4714,4.0233,0.0,3.9684,72.973,32.9596,12.0592,5.1107,8.3117,14.4038,6.3398,3.5331,19.9773,130.3344,62.6032,12.975,63.7935,0.0,98.4081,0.0,415.894,102.1403,2.4204,6.22552245686726,7.0087,0.0,0.0,778.3784,3.1707,0.0,7.1594,8.0601,8.9164,0.9972,10.3199,400.896,76.26,11.55,5.676,68.5726,2.8811,1.7309,9.3586,11.71,4.2111,70.9311,530.0846,9.01,2.596,1.6997,13.8979,0.0
