Time,Pass/Fail,F0,F2,F3,F4,F12,F14,F15,F18,F21,F22,F27,F28,F32,F33,F34,F35,F36,F43,F45,F46,F48,F50,F51,F55,F60,F62,F63,F64,F65,F66,F68,F70,F88,F90,F115,F117,F133,F134,F135,F136,F137,F140,F142,F150,F151,F160,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F275,F277,F286,F295,F316,F318,F319,F321,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F418,F419,F423,F424,F429,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F468,F470,F472,F473,F474,F478,F480,F482,F486,F487,F488,F489,F490,F491,F495,F497,F499,F500,F511,F520,F521,F522,F524,F525,F527,F539,F541,F561,F585
2008-08-18 15:26,-1,3087.45,2243.7778,1502.9221,1.816,202.2886,9.8855,423.9415,192.8784,-5711.0,3474.75,7.3297,66.5444,85.3625,8.5952,50.3491,64.0145,49.6509,360.6127,141.65,745.0489,137.09,639.3527,49.0752,2909.0,361.3627,115.6882,12.1109,25.9618,32.567,712.4819,150.1909,627.2418,1797.7321,8799.04,770.5694,59.8783,1003.5358,38.859,92.0,206.7,99.3,0.4695,5.02,5.032,11.082,3190.0,2.1,19.85,11.47,18.782,12.88,11.91,13.222,11.79,4.1,122.676,0.0,4.3589,152.7609,1279.2998,150.5753,2.2021,12.128,2.606,16.2057,68.1462,31.8259,0.1406,1.6857,3.4713,1490.9418,7.6137,3.2001,5.5373,3.9683,3.7194,1.4096,39.6698,46.308,350.3215,42.1219,0.6765,3.9318,4.1719,6.6948,3.9667,23.3895,25.8517,4.9169,2.6786,0.0,323.291,50.9031,2.614,3.1459,275.5559,6.4808,4.6142,4.2976,3.1558,65.9483,65.4636,9.389,9.6656,8.0974,13.3692,9.3953,1.8628,26.9423,29.2061,3.8056,97.3506,15.7924,18.436,0.0,118.6495,0.0,191.5898,124.7929,566.5148,175.4337,60.1884,1.9827,8.4974,14.5391,516.9231,0.0,370.7317,2.4434,0.0,19.5408,3.6776,3.7695,7.3772,3.4056,6.7063,45.6897,3.9748
2008-08-18 15:30,-1,3054.45,2243.7778,1502.9221,1.816,201.6701,10.7648,419.093,191.6488,-5657.5,3111.25,5.0813,63.7778,86.3239,9.5642,50.3645,63.9038,49.6355,353.9364,130.1173,720.8821,136.4591,620.5127,46.2815,2819.0,354.4191,118.5182,7.5638,11.5991,14.406,706.4761,142.0918,615.0291,1871.8602,8848.07,768.9381,59.9637,1004.9778,41.6229,96.0,110.0,33.5,0.4695,5.02,9.029,4.588,815.0,3.3,19.74,7.61,30.761,10.05,25.87,20.138,9.73,5.08,119.772,0.0,2.6587,87.8,835.7998,91.4019,3.5587,18.67,3.3945,24.5517,37.4797,12.1443,0.1406,1.6857,1.4189,348.7476,6.6127,2.1739,9.3644,3.1706,5.2332,1.6887,32.9141,27.1854,239.4276,27.9647,1.2373,5.897,4.2984,3.6013,1.3709,23.3895,25.8517,4.9169,2.6786,0.0,0.0,83.8751,1.0947,2.3686,4.4227,14.4516,4.0827,1.7515,5.1742,18.2432,39.3969,2.1169,10.3577,5.8486,20.2184,7.3648,4.1691,43.512,17.8868,3.7205,128.6387,43.7965,33.0555,0.0,115.8687,0.0,494.3147,90.5497,489.7467,237.9655,32.7193,2.4245,4.6905,9.4461,0.0,0.0,0.0,1.6241,0.0,11.8868,5.9348,4.5193,5.265,3.4181,8.1554,95.8686,3.0703
2008-08-18 15:33,-1,2988.52,2183.5777,1764.5386,1.705,199.9116,7.0778,410.3098,190.2728,-6528.5,3067.0,5.109,68.2,85.1712,8.5405,50.2488,64.1314,49.7512,351.5391,131.3118,721.6987,140.8691,623.72,143.0328,2833.0,350.7273,113.4945,14.0055,17.8173,22.1373,699.5614,145.4927,609.7145,1822.7499,9028.9699,770.8132,59.6908,1004.96,38.6254,91.0,80.1,100.7,0.2431,5.59,3.769,19.788,375.0,2.5,18.09,9.76,31.103,7.07,17.46,85.298,15.09,3.78,20.582,0.0,3.7178,50.4583,971.7998,113.9504,3.1377,17.44,4.96,24.8764,24.4763,33.8327,0.0825,1.8804,6.1408,164.6633,5.2143,2.8345,9.5249,1.8941,29.0445,1.2686,7.257,16.3251,262.7848,31.835,0.8501,5.1735,4.1019,2.6803,4.3937,10.3812,14.2577,5.5651,2.6999,0.0,841.0256,53.2509,4.8227,2.499,9.1593,10.4241,3.867,6.5375,3.6657,48.75,63.1868,2.4039,4.2991,7.4327,11.9719,5.0188,2.7993,59.6353,17.0403,3.3271,107.7438,21.2154,18.0509,0.0,38.6959,784.1139,395.2381,89.5084,433.3333,66.2813,51.9954,1.5391,2.7682,10.7631,938.1818,0.0,0.0,4.4563,0.0,14.7831,5.2567,6.5248,9.9126,3.1758,12.8413,61.233,1.9072
2008-08-18 15:41,-1,3033.29,2244.1111,1676.7316,0.9197,202.6728,7.3121,413.5223,192.6094,-6363.0,3018.0,5.1408,63.0556,86.3239,9.5642,50.3645,63.9038,49.6355,348.2927,139.4282,726.1773,134.1409,621.8618,49.4171,2835.0,347.7236,108.6164,13.3354,30.8118,37.258,688.9193,152.1864,608.5264,1842.5068,8981.2399,809.4099,59.8003,1003.5358,38.859,113.0,196.8,166.4,0.2973,6.33,3.992,14.823,562.0,3.1,20.73,13.31,33.783,14.21,16.32,12.928,17.87,7.67,72.191,0.0,3.6122,118.1621,1236.6992,130.0181,2.1236,12.128,2.606,28.1025,65.3526,51.7313,0.1157,1.8732,4.7993,236.4501,6.9848,3.8172,10.0419,4.6574,3.8157,2.3942,21.9373,41.2804,418.4395,43.9185,0.6628,3.9318,5.4089,6.488,6.4315,17.9632,32.3291,6.2793,5.1493,0.0,0.0,54.5945,3.5846,8.8901,4.2347,13.8036,3.9698,2.665,4.9163,29.2419,35.8482,1.9539,7.7994,9.5461,10.8574,10.5933,2.6244,26.161,83.4768,2.8367,134.0039,24.893,22.4783,0.0,64.7694,0.0,216.9182,125.3493,848.0874,132.7605,43.6064,1.8094,6.4131,13.7698,0.0,0.0,538.7755,1.9702,0.0,16.0633,3.5512,9.5739,8.4234,3.4056,6.7063,11.6115,6.03
2008-08-18 16:19,-1,3076.5,2178.7333,1039.3641,0.7367,199.4865,7.1454,413.6892,189.8439,-6334.25,3124.75,5.1482,67.4556,85.6608,9.5713,50.3999,64.1016,49.6001,350.0873,132.3436,717.1376,134.3455,616.7764,45.8665,2823.0,347.7791,113.8455,9.0364,18.4982,23.6088,693.5288,147.1064,608.7309,1763.6142,8785.9699,746.8328,58.7165,1004.96,38.6254,96.0,206.0,76.9,0.0958,5.78,3.403,17.025,707.0,3.4,21.94,7.16,29.479,10.2,22.0,26.747,19.64,6.77,83.344,0.0,2.9715,92.8213,1447.5996,138.9973,5.1109,17.44,4.96,27.85,67.754,27.608,0.0333,1.9727,4.4664,322.409,6.0561,2.0747,9.2067,3.5008,8.2958,2.0387,29.155,28.9089,483.1388,45.882,1.5838,5.1735,4.2467,6.6959,3.0106,21.6195,13.0099,5.695,3.0361,911.9675,0.0,47.6253,4.1154,4.5124,5.1556,9.3984,3.2126,3.3215,5.0404,50.5102,71.3862,3.9444,6.9874,5.4102,24.6676,7.5924,3.5669,58.3148,450.7869,2.9461,217.343,36.5982,41.7428,0.0,90.3715,352.7104,0.0,86.6407,0.0,158.0247,42.2059,2.0267,5.2631,16.4763,0.0,0.0,464.0,4.0278,0.0,18.6116,8.7043,3.2952,6.6417,3.1758,12.8413,23.3263,3.3918
2008-08-18 17:13,1,3075.78,2243.7778,1502.9221,1.816,199.9113,6.4443,412.7534,190.2908,-6431.75,2959.75,5.0407,68.1556,83.9167,9.4043,50.4181,64.4134,49.5819,362.8009,138.4545,741.5104,138.3609,639.6164,45.6938,2909.0,360.6964,114.47,13.3955,23.9845,30.1316,711.3787,151.0545,626.2209,1802.8347,8606.88,725.4545,55.3123,1004.96,38.6254,306.0,199.5,199.0,0.4695,5.02,2.972,16.1,617.0,2.7,21.03,11.36,19.017,8.47,10.72,21.404,17.66,6.91,142.078,0.0,1.7996,53.2061,1545.5,156.9064,5.2912,17.44,4.96,52.1512,78.2368,64.2409,0.1406,1.6857,4.5888,270.2522,6.3346,3.2571,5.3233,2.9203,7.3599,2.1899,41.9574,16.8205,490.8856,52.3511,1.4075,5.1735,13.5007,6.4862,7.7261,23.3895,25.8517,4.9169,2.6786,762.8283,526.0274,46.1185,3.9006,8.8035,22.2722,13.6329,5.4364,4.662,3.9615,33.6898,35.493,2.7606,9.4785,8.2049,21.106,6.1217,1.676,46.8422,43.1458,4.7822,131.8353,28.8102,24.9371,0.0,137.0385,0.0,315.5349,88.902,423.1447,185.4829,26.8333,1.5664,2.9512,17.9566,0.0,743.7642,693.3333,6.7061,1000.0,21.6287,9.566,4.2766,6.6353,3.1758,12.8413,9.4814,2.0347
2008-08-18 17:16,-1,3038.25,2244.1111,1676.7316,0.9197,198.9344,8.6844,422.2485,189.2407,-5410.0,2414.5,7.2695,67.4222,85.6608,9.5713,50.3999,64.1016,49.6001,350.9227,130.4018,714.4361,133.3536,614.6782,55.0406,2824.0,349.0373,112.9045,8.3872,17.4973,22.1827,692.2534,145.5055,607.4473,1831.864,9434.9,788.5671,58.2938,1004.96,38.6254,81.0,188.5,186.6,0.2973,6.33,3.738,17.466,1109.0,2.5,21.04,10.96,33.802,10.1,27.14,16.249,14.11,4.85,42.699,0.0,2.7874,86.8746,567.7002,66.3672,3.8183,17.44,4.96,22.5407,66.551,59.9519,0.1157,1.8732,5.39,489.6832,6.7768,3.1608,10.0918,3.5392,5.1547,1.3225,16.4887,33.2321,217.7276,21.3444,1.0729,5.1735,3.7176,6.2042,7.9813,17.9632,32.3291,6.2793,5.1493,459.6249,678.0399,43.0429,4.1364,3.1329,914.7125,7.2854,5.1006,3.9893,3.708,44.7964,82.5478,13.7194,10.3597,8.4048,16.7179,7.5738,4.4153,29.5218,193.7886,5.7151,168.2325,27.7186,24.2123,0.0,70.098,542.542,247.8441,96.6178,385.336,832.0611,33.633,2.3853,4.7424,6.017,0.0,0.0,0.0,2.5539,0.0,8.4162,6.55,7.1268,4.0169,3.1758,12.8413,13.6884,3.1246
2008-08-18 17:37,-1,2989.91,2244.1111,1676.7316,0.9197,202.2274,7.7447,408.7099,192.2067,-5677.5,2630.75,7.3937,68.0444,83.8879,9.1757,50.4244,64.3159,49.5756,363.1091,142.6218,748.8992,141.6336,647.3645,197.8404,2897.0,324.7145,189.6609,89.5305,32.896,84.5752,720.2259,127.5891,641.9645,1829.6212,8903.9602,771.871,58.9588,1003.5358,38.859,101.0,121.8,54.2,0.2973,6.33,4.454,18.551,578.0,3.2,15.65,13.67,17.479,10.36,7.3,60.048,199.62,25.06,150.014,0.0,4.5876,122.3684,1270.2998,118.6373,4.0329,12.128,2.606,29.3585,39.4515,19.2911,0.1157,1.8732,5.6548,245.3316,5.4855,4.0314,4.9342,2.7442,15.9335,11.1972,52.1781,46.3249,422.3617,39.4799,1.0761,3.9318,4.6448,4.0737,2.1043,17.9632,32.3291,6.2793,5.1493,659.5194,0.0,57.5101,4.5389,2.5542,381.6839,7.8189,6.8347,2.5427,4.7028,73.5577,66.6448,12.5478,5.4141,9.5848,9.7999,7.3146,1.1277,30.3517,274.4629,87.1347,222.9631,76.1795,211.5006,0.0,185.4541,510.1612,120.2085,100.0961,304.6358,555.2941,60.7717,2.6214,6.6882,14.2667,311.3514,310.275,778.3784,2.2519,0.0,15.3701,6.8403,3.6919,9.9167,3.4056,6.7063,61.233,2.5449
2008-08-18 19:24,-1,3061.24,2243.7778,1502.9221,1.816,200.8026,12.0802,412.3925,190.7405,-5848.5,2660.5,7.427,69.9222,86.4863,8.828,50.2667,63.9349,49.7333,352.1136,139.7345,730.4007,135.4509,627.2991,156.3219,2830.0,350.5191,120.4936,16.2241,19.2409,25.8222,704.5785,141.7873,612.8,1914.049,9399.92,810.9578,57.9154,1003.5358,38.859,136.0,43.7,61.9,0.4695,5.02,12.862,16.809,358.0,2.3,18.14,11.15,32.389,6.61,23.24,53.888,22.85,8.02,90.515,0.0,2.5587,107.3938,806.9004,55.3395,2.9022,12.128,2.606,34.4617,14.7487,19.723,0.1406,1.6857,4.5783,168.1378,5.9401,3.0288,9.5452,2.2333,17.3751,2.3183,25.1384,33.727,258.2371,21.9412,0.906,3.9318,6.0503,1.4275,2.2638,23.3895,25.8517,4.9169,2.6786,189.6098,388.5714,106.4719,4.076,6.0041,119.6804,10.5929,7.1578,1.7908,3.2894,35.5932,30.3371,7.8284,5.3101,7.9794,6.4113,4.88,3.7048,34.4725,0.0,3.6411,140.8399,41.682,42.1613,0.0,88.2726,590.1199,0.0,450.2538,413.5266,326.9136,39.1297,2.3187,5.6108,8.5841,402.4067,309.067,0.0,1.5323,0.0,6.824,5.0111,3.2614,6.1363,3.4056,6.7063,38.5978,2.4773
2008-08-18 19:54,1,3054.18,2178.7333,1039.3641,0.7367,199.216,8.131,417.8892,189.5445,-5392.25,2731.75,7.4315,66.6889,85.1817,8.6211,50.2667,63.9846,49.7334,360.7118,151.83,757.5096,134.2118,646.7536,59.5951,2909.0,361.49,121.7082,15.99,30.1218,37.9277,719.5819,147.5655,630.7636,1847.4067,9038.9,778.2324,58.6532,1004.96,38.6254,87.0,225.5,174.8,0.0958,5.78,3.685,8.643,527.0,2.1,17.64,13.72,18.921,6.54,11.88,21.195,22.45,9.83,41.563,0.0,5.4749,122.635,1351.3994,154.3551,3.507,17.44,4.96,25.239,67.3929,57.8948,0.0333,1.9727,3.2054,267.6781,5.2386,3.9743,5.3055,2.27,5.8108,2.9479,12.943,38.1266,416.4857,45.4559,0.9412,5.1735,3.8991,7.3833,7.2577,21.6195,13.0099,5.695,3.0361,834.1498,0.0,45.3204,2.0683,3.4819,47.6543,11.0501,4.7293,2.2606,3.149,32.5301,62.878,19.222,5.9412,9.0364,14.329,4.8729,1.8369,35.565,99.5122,8.6354,140.4007,32.6342,27.4153,0.0,52.6963,278.3034,364.3517,95.6603,359.8647,189.1412,80.9425,2.6214,6.6382,14.9509,0.0,310.0346,278.7879,1.6886,0.0,19.8341,5.9792,4.8923,7.437,3.1758,12.8413,61.233,3.0396
2008-08-18 23:00,-1,3054.84,2185.8111,995.3928,1.3714,202.3304,11.5524,426.3345,192.7451,-6350.5,3071.25,5.1392,68.5444,85.4451,8.5788,50.2484,63.9261,49.7516,363.6073,129.7827,734.9502,144.4136,637.8036,202.4699,2866.0,361.5018,105.4618,23.1445,24.3209,31.4614,703.4888,147.6955,614.6591,1811.1446,9135.0302,786.8812,58.7322,1002.6611,38.0875,79.0,174.0,137.9,0.1021,3.84,7.932,13.251,605.0,4.0,19.93,9.89,36.4,7.31,20.2,107.891,16.4,5.26,25.5,0.0,2.4998,85.0941,942.0,78.2402,4.0213,14.276,4.2477,22.2733,57.5661,50.3361,0.0394,1.3579,3.4528,271.2961,6.4183,2.7842,10.8329,2.1998,36.1648,1.5955,8.9574,26.2967,288.4927,25.1842,1.085,4.8954,3.5619,5.6959,5.5415,12.7433,7.4461,3.7412,2.5448,94.2385,314.6871,68.6613,3.1081,3.6586,9.3452,12.7017,4.0929,2.549,5.8356,31.6406,43.4885,3.3038,5.5299,7.6204,15.8769,5.0618,3.1671,53.2874,33.5479,1.2743,70.8592,21.6275,20.5682,0.0,59.888,216.9234,245.8747,118.7171,365.5451,608.6455,32.6882,2.1905,4.6984,10.312,0.0,0.0,480.0,8.0345,0.0,9.9431,6.8468,2.3467,6.1495,2.9646,11.1525,13.6884,2.4611
2008-08-18 23:03,-1,3010.71,2243.7778,1502.9221,1.816,201.4128,8.0322,421.6007,191.5418,-6277.75,3136.5,5.1395,67.5222,85.4451,8.5788,50.2484,63.9261,49.7516,364.0636,140.6955,745.2515,137.4918,642.2509,63.3966,2897.0,364.17,116.9373,13.9691,23.7582,30.5545,714.6969,147.1745,628.2818,1759.6049,8977.1799,762.7615,58.2266,1003.6322,39.0817,204.0,89.5,112.3,0.4695,5.02,5.692,18.564,406.0,2.6,14.75,13.4,19.148,8.95,10.0,18.459,18.2,9.15,100.628,0.0,3.2037,136.2438,1732.8003,192.673,2.7778,12.316,5.515,39.3671,31.3864,38.4023,0.1406,1.6857,5.1225,213.6391,5.2618,4.1538,5.0657,2.4289,6.6582,2.6557,35.0196,45.1966,569.1669,58.2698,0.7829,4.5598,9.2717,2.9727,4.4687,23.3895,25.8517,4.9169,2.6786,231.4267,0.0,70.8649,4.4032,8.022,11.6407,9.3071,3.3517,3.872,3.8506,24.5136,26.3048,2.9038,8.4847,9.5241,17.3212,6.5095,1.557,29.1167,56.3361,8.6517,130.2879,38.513,33.3307,0.0,114.0951,0.0,209.1078,105.3907,448.2525,168.4141,40.3885,1.5391,7.7429,19.3023,0.0,918.4416,782.2222,2.1147,0.0,25.2599,4.7706,5.3118,8.9958,2.974,14.1115,61.233,3.1364
2008-08-18 23:47,-1,2935.73,2201.5777,976.4791,0.7679,202.0686,12.8571,428.9675,192.5153,-5421.5,2685.0,7.4065,63.4111,85.5455,9.2655,50.3358,63.8677,49.6642,356.5364,134.4418,726.7303,131.9418,622.92,55.2807,2819.0,353.2118,104.8164,12.569,29.6255,32.237,694.4933,153.7373,611.7655,1856.2581,8858.4201,774.8513,58.3608,1002.6611,38.0875,93.0,158.3,176.0,0.0645,6.49,7.41,12.521,173.0,1.0,21.49,6.43,31.99,7.24,22.22,17.072,17.7,7.7,91.803,0.0,3.7659,98.1949,1169.1992,109.4445,4.7457,14.276,4.2477,23.0517,63.8558,61.571,0.0217,2.4246,3.3523,79.3011,6.1148,1.9636,9.672,2.5624,4.8349,2.2509,25.5859,31.0844,412.3191,41.3576,1.4692,4.8954,4.2149,5.3922,6.8383,29.9413,8.4061,6.4903,3.7439,0.0,884.9492,57.6336,2.9189,3.0918,47.8561,6.7783,4.0283,1.6337,1.577,33.2103,52.7825,10.6448,13.2142,4.7827,20.0034,5.4873,3.5671,30.8824,74.2201,3.5591,140.8225,25.9912,20.3493,0.0,70.3431,0.0,0.0,99.549,758.5831,204.3143,52.8178,2.3552,5.2899,13.1987,525.5132,0.0,0.0,1.5186,0.0,14.1246,8.1316,7.6501,5.5573,2.9646,11.1525,32.2583,5.327
2008-08-19 1:10,-1,3018.6,2243.7778,1502.9221,1.816,200.4579,13.2563,424.6843,190.8189,-5316.75,2675.25,7.2212,68.4111,92.072,8.9416,59.3488,78.254,40.6512,350.3391,129.5455,717.9285,141.8636,621.7482,199.6623,2823.0,350.6355,112.05,12.1437,17.4955,23.7322,694.1964,146.9191,609.6045,1893.0435,9038.9201,786.4948,58.5373,1002.6611,38.0875,87.0,95.3,94.3,0.4695,5.02,6.774,13.292,469.0,2.6,18.79,8.74,28.547,12.34,13.62,51.96,20.15,4.13,105.351,0.0,3.8399,95.9432,1128.6992,110.3241,3.1628,14.276,4.2477,25.239,30.4936,31.7095,0.1406,1.6857,3.4056,222.6318,5.9336,2.4777,8.8665,3.1965,13.2656,1.053,32.5218,32.8103,346.2212,31.5386,0.8706,4.8954,3.8991,3.1571,3.9711,23.3895,25.8517,4.9169,2.6786,0.0,0.0,51.1003,3.1299,3.187,118.7458,6.3406,7.0547,1.8972,3.8006,75.9036,55.1922,17.3173,4.4306,6.7467,9.4557,8.6985,2.1906,26.0239,164.9002,2.3262,165.9303,23.6061,18.5361,0.0,116.0285,0.0,0.0,125.7059,397.9167,102.9295,46.7897,1.8706,5.0682,12.4871,543.5897,0.0,748.3871,2.3876,0.0,14.0273,5.403,3.225,8.4866,2.9646,11.1525,61.233,3.0776
2008-08-19 3:59,1,3008.84,2177.3222,1089.3655,1.3101,201.6866,6.8,408.6435,191.8214,-5242.25,2600.25,7.3625,67.1444,83.8879,9.1757,50.4244,64.3159,49.5756,351.2491,126.1482,714.0061,144.77,622.1673,219.5427,2828.0,349.5,110.2882,12.3364,15.86,22.8392,691.1669,150.0427,609.8309,1810.6216,8597.71,749.1421,58.6369,1003.6322,39.0817,88.0,75.3,134.6,0.1939,4.37,2.018,19.731,826.0,3.0,17.46,6.91,29.41,5.31,16.43,43.897,15.96,4.13,74.611,0.0,2.8315,104.3135,1251.3999,111.6737,3.7027,12.316,5.515,23.7868,25.7299,46.4736,0.0586,1.6927,5.7826,340.1513,5.2159,2.0022,8.8703,1.8127,12.3084,1.0836,29.0145,32.1597,484.2093,44.3299,0.9887,4.5598,3.932,2.5026,5.3351,24.322,14.8011,4.3204,3.2067,325.3623,0.0,29.6765,4.8284,3.1393,168.9677,15.1561,4.4698,2.7301,4.468,81.0811,63.6364,17.9737,2.5845,5.4777,8.6291,3.6679,2.6408,19.9947,17.1085,3.1624,129.3732,26.0404,15.9242,0.0,85.6521,0.0,455.4865,103.7999,489.8522,284.2059,35.8741,3.4455,5.7612,14.555,0.0,0.0,0.0,9.8222,776.2169,14.9069,6.3146,2.6321,8.7293,2.974,14.1115,40.3321,3.0408
2008-08-19 4:58,-1,2969.01,2194.6444,999.4387,1.3259,198.8736,9.4397,430.1498,189.282,-5751.5,2625.25,7.323,68.1444,84.533,8.872,50.3074,64.1215,49.6926,347.6155,131.4618,717.4818,144.21,623.2873,158.1053,2859.0,346.0564,115.1727,12.2864,16.2891,22.928,694.5538,149.7718,611.0009,1864.3441,8591.4699,735.2971,59.4335,1014.2967,34.9436,120.0,104.6,77.9,0.1384,4.98,4.273,21.696,111.0,2.1,18.78,8.72,31.85,9.45,15.24,57.795,17.75,6.21,88.681,0.0,4.8081,117.9059,1145.5996,104.1347,2.246,15.9,2.166,30.3109,36.6637,26.4673,0.0409,1.7054,5.9112,51.7647,5.4707,2.5274,9.4802,2.6176,16.7461,1.7197,22.6686,45.6904,407.5229,38.7281,0.6816,4.5167,5.4916,3.5231,3.0695,13.6066,10.4371,4.8835,2.7397,858.2666,630.1146,45.2661,5.0438,2.4245,955.286,11.2972,4.5107,2.1712,3.0817,37.3272,30.5252,15.2883,4.9141,6.6331,10.738,6.5529,2.4451,36.5548,26.1905,2.1824,144.469,38.1237,29.5798,0.0,82.0481,187.9656,401.9282,88.4992,343.6052,196.4299,66.5236,2.8719,6.3243,13.3342,623.5294,448.9642,0.0,3.3488,0.0,14.1623,3.779,3.8947,5.9222,3.3431,6.1986,95.8686,2.1164
2008-08-19 5:09,-1,2984.32,2214.7111,1493.8781,1.5899,201.1445,8.7953,418.8892,191.6549,-6459.75,2955.5,5.1777,69.4222,85.0841,8.6406,50.0757,63.7959,49.9243,359.7164,127.4318,726.7197,146.7545,633.9027,178.9705,2801.0,357.5282,113.2118,14.6127,14.22,21.9792,704.7405,148.55,619.29,1901.2027,8771.5,746.2861,57.3972,1005.3694,41.8785,117.0,85.6,91.2,0.3822,4.23,4.364,11.53,593.0,3.6,15.98,7.09,31.732,4.11,20.1,28.138,24.79,3.16,100.851,0.0,2.3429,74.317,628.1992,72.0214,2.6251,16.465,5.6151,28.3307,30.0155,31.2953,0.1529,1.4813,3.7221,266.5364,5.3361,1.9644,9.5494,1.2673,7.5784,1.1073,30.2938,26.642,174.6103,20.7048,0.8903,5.054,5.4255,2.8683,3.5909,18.8043,24.0366,4.0698,4.5746,693.8614,828.9474,49.6176,2.7525,7.0621,1.5023,10.2564,3.4058,0.9077,5.1857,45.2261,83.7209,3.1256,3.1382,5.5638,11.7001,2.8006,3.1708,15.7221,54.6713,3.6306,169.6468,22.2222,27.9264,0.0,109.5257,374.7064,162.6448,114.5076,0.0,147.7428,32.6924,2.1014,3.9089,7.1618,0.0,0.0,911.1111,2.6122,0.0,9.6506,4.5736,4.8544,6.9091,2.7514,13.4081,14.7029,4.8849
2008-08-19 5:11,-1,3017.94,2194.6444,999.4387,1.3259,203.3156,8.331,418.7187,193.876,-5328.25,2674.0,7.2668,63.9111,86.3416,9.219,50.5347,64.0969,49.4653,350.7264,128.5345,713.722,138.2682,617.5291,53.2281,2830.0,347.2545,108.3545,14.9736,20.18,25.6726,688.0494,146.9464,602.5555,1772.3676,9142.6801,625.935,59.2185,1005.3694,41.8785,159.0,143.9,136.9,0.1384,4.98,4.261,15.382,426.0,1.8,24.74,8.5,30.141,9.06,21.04,25.384,18.73,4.73,65.094,0.0,1.7311,175.1882,797.2998,68.085,3.4839,16.465,5.6151,28.6566,54.0398,49.0293,0.0409,1.7054,4.5657,185.9391,7.9306,2.4945,9.3081,2.6908,7.6004,1.5726,20.2259,52.0009,267.3667,19.2859,0.9435,5.054,7.1384,4.7682,5.2072,13.6066,10.4371,4.8835,2.7397,506.6667,955.457,51.1463,3.6736,3.6752,281.9277,11.9494,6.0501,3.9357,2.8164,16.0714,40.5157,12.2347,9.5502,6.613,17.1698,6.5525,3.4071,47.6891,0.0,3.6119,125.0863,23.439,22.5961,0.0,72.4292,779.9163,0.0,141.4767,609.3264,399.4083,23.394,2.8425,9.8844,8.7206,918.5185,0.0,213.3333,2.8894,0.0,10.8773,5.8831,4.9393,8.8926,2.7514,13.4081,20.9776,3.971
2008-08-19 5:11,-1,2988.66,2194.6444,999.4387,1.3259,202.0238,8.3038,410.2354,191.4424,-6345.0,3169.25,5.1818,63.3444,85.9034,9.2171,50.4176,64.0491,49.5824,361.4082,150.9745,758.3345,136.2727,648.6555,208.7717,2902.0,362.2109,122.3664,22.8155,28.6082,38.5841,719.7504,141.2627,625.84,1833.0548,9084.18,752.0224,59.8073,1014.2967,34.9436,81.0,65.2,122.8,0.1384,4.98,4.121,5.664,509.0,3.1,15.67,9.66,17.086,6.82,9.02,44.949,17.37,7.07,49.148,0.0,3.6946,125.2896,840.4004,78.4616,3.5082,15.9,2.166,21.1516,22.3909,39.1042,0.0409,1.7054,1.6182,226.7809,5.2263,3.0528,5.0149,2.2453,13.5625,2.2355,15.3408,39.7426,298.8964,28.7521,1.2282,4.5167,3.6765,2.1816,4.8471,13.6066,10.4371,4.8835,2.7397,483.5784,0.0,49.6278,1.3807,4.4311,6.4731,8.2453,2.5177,1.2544,4.8939,24.1611,32.6664,3.2073,6.485,6.3984,14.4225,5.0047,1.3906,21.5302,82.1312,7.6548,76.1325,24.7132,24.9638,0.0,47.7552,384.5121,0.0,135.0198,338.1818,71.7401,51.3126,1.7352,6.835,9.2513,731.4286,0.0,637.037,1.0836,0.0,10.4334,5.8658,5.2534,5.5885,3.3431,6.1986,9.4814,3.5955
2008-08-19 5:40,-1,3002.46,2214.7111,1493.8781,1.5899,199.7415,10.5132,426.5692,189.447,-5302.75,2506.25,7.2575,65.2556,86.106,8.7879,49.9276,63.9266,50.0724,348.5909,129.0645,715.0969,144.3364,621.9918,139.1972,2833.0,346.9236,111.7818,13.2909,17.2827,22.3699,692.727,149.9955,608.7009,1852.4962,8177.06,708.643,58.1878,1005.3694,41.8785,75.0,152.1,135.8,0.3822,4.23,7.036,13.151,420.0,2.7,20.7,7.11,30.995,9.1,16.11,79.166,17.65,4.14,17.969,0.0,4.2116,122.3145,757.0996,59.9656,2.8157,16.465,5.6151,19.0317,58.4162,48.7932,0.1529,1.4813,3.4184,188.1531,6.2124,2.035,9.0653,2.6272,26.7532,1.3982,6.0918,41.343,255.2515,22.8292,0.9235,5.054,3.3971,5.0658,5.0424,18.8043,24.0366,4.0698,4.5746,0.0,0.0,66.9255,3.083,3.5219,175.8929,17.2293,5.8705,2.9762,4.1376,25.2,56.6813,10.6833,4.7783,5.5089,11.468,6.3047,2.5901,56.8733,18.224,2.5911,132.7978,23.9546,20.0985,0.0,39.1547,248.4796,0.0,44.3249,648.8,156.7655,59.7474,0.8947,6.6027,9.2588,289.8336,483.7209,0.0,5.0725,0.0,8.462,4.8389,5.1342,6.6476,2.7514,13.4081,22.7192,6.9368
