Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F18,F21,F22,F23,F24,F27,F28,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F68,F70,F71,F88,F90,F115,F117,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F150,F151,F155,F159,F160,F161,F162,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F286,F294,F295,F296,F297,F316,F318,F319,F321,F323,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F423,F424,F428,F429,F432,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F459,F460,F467,F468,F470,F471,F472,F473,F474,F476,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F494,F495,F496,F497,F499,F500,F510,F511,F520,F521,F522,F523,F524,F525,F527,F539,F541,F545,F561,F570,F572,F574,F576,F577,F585,F589
2008-08-19 11:58,-1,2973.52,2414.48,2214.7111,1493.8781,1.5899,103.9367,200.7819,11.1864,408.3481,191.0457,-5255.75,2571.25,-1876.75,80.75,7.284,66.2667,85.5361,8.536,50.3421,63.9167,49.6579,118.4394,36.03,37.88,348.0055,129.7118,714.4248,135.3,613.0173,49.4915,2824,0.5373,348.15,110.2491,11.2243,19.4627,24.3275,690.0973,144.5727,602.9718,116.1343,1807.54,8526.5301,746.688,59.9068,1.419,1004.5381,41.0787,141,95,114.7,95.0999,280.9139,0.3822,4.23,13.586,10.378,0.31,370,567,6520,911,3.3,10.55,10.8,31.4319,7.12,23.69,24.972,19.3,6.03,98.73,0,2.5226,115.6295,912.9004,89.0928,3.6145,22.187,3.1673,36.8516,27.9866,40.958,29.201,96.884,0.1529,1.4813,2.8879,157.2903,240.7286,3190.9372,491.5075,3.7388,2.8268,9.445,2.352,6.9324,7.4801,1.8461,36.8175,35.6575,275.1886,27.7498,1.2313,6.3759,6.2522,3.1949,4.7505,18.8043,24.0366,4.0698,4.5746,21.6317,0,0,121.4514,2.5415,2.4867,4.7258,347.4091,0,6.6358,4.2527,1.7573,4.9799,49.4118,79.7583,12.6558,7.1243,8.3262,16.2056,3.8645,50.4571,6.2321,0,3.1217,8.2812,171.9485,30.9823,14.8104,17.2292,0,85.0137,278.609,90.411,693.1596,94.5345,491.6048,53.3437,0,163.292,29.3097,2.1043,0.3431,6.3971,34.5387,10.7066,401.1527,536.1478,36.0265,558.4906,2.0787,0,11.9317,0.144,6.0336,7.0269,6.001,3.3071,7.7103,7.116,23.3263,533.7055,11.78,3.9233,2.2072,14.1308,2.508,58.0827
2008-08-19 12:30,-1,2999.81,2477.46,2178.7333,1039.3641,0.7367,101.4922,199.7665,7.5332,408.7915,189.5953,-6406.25,3072.25,-3699,1573,5.1638,66.4444,85.1712,8.5405,50.2488,64.1314,49.7512,118.4904,76.57,3.732,359.4009,150.5409,756.5746,137.8545,647.7964,51.5484,2909,3.1136,360.8418,113.6545,23.1546,36.8864,47.3811,709.1935,150.1455,624.6418,110.0129,1940.215,8601.6601,760.8487,59.0588,0.5204,1015.3522,43.8032,80,163.6,172.5,47.0999,224.705,0.0958,5.78,3.535,15.924,0.26,518,740,754,29,2.1,25.45,13.7,17.865,14.22,10,15.302,10.39,10.95,84.497,0,3.63,97.058,1204.7002,122.6064,2.5935,20.1,4.1002,20.7374,55.9745,63.0057,17.9394,88.202,0.0333,1.9727,4.9252,224.5653,326.798,533.1585,13.4907,6.8944,3.7999,4.9354,4.4101,3.1675,4.1096,2.9671,27.4413,32.4206,379.7923,36.4246,0.8628,5.9144,3.5984,5.4537,6.9628,21.6195,13.0099,5.695,3.0361,9.4557,609.7738,0,46.9257,3.8954,2.0884,4.1509,20.3839,1.8436,14.206,4.448,3.0404,3.1605,32.4,35.4369,3.6178,10.4325,9.1005,14.2377,1.5437,29.6847,2.1864,351.6788,5.1954,3.0971,44.8723,29.6858,25.1766,7.7212,0,76.8064,291.0429,178.9424,605.4054,116.5644,0,74.8216,302.1026,102.8571,53.8027,1.5977,0.7002,5.0024,20.3329,14.0054,0,158.5586,50,414.4578,2.9218,0,16.1144,0.0721,4.3914,5.4659,5.5916,3.3281,9.3605,7.116,11.6369,533.6318,8.37,2.8866,1.5685,22.2006,2.2845,58.0827
2008-08-19 15:33,-1,3098.79,2453.54,2214.7111,1493.8781,1.5899,103.9367,199.191,9.7065,422.7206,190.1383,-6314,3005,-4697.6667,1521,5.1018,64.9667,85.1817,8.6211,50.2667,63.9846,49.7334,118.4106,77.92,2.514,350.8555,124.7318,712.7024,144.3718,619.9591,218.8032,2828,25.1891,348.7491,109.9209,9.9073,14.8109,20.8456,691.8568,151.3818,610.0518,80.847,1783.6993,9080.7601,789.4391,58.4781,-0.5204,1005.7904,40.0514,119,209.2,135.4,95.0999,280.9139,0.3822,4.23,10.878,8.786,0.47,436,589,4864,124,2,13.89,7.38,27.991,3.86,17.51,40.141,24.56,3.47,114.975,0,3.9964,95.3174,822.5,80.8605,2.2361,23.442,2.4706,28.558,79.7483,47.2077,29.201,96.884,0.1529,1.4813,2.5425,191.7672,252.4718,2578.3173,58.2237,4.8892,2.0877,8.5666,1.2291,4.9956,13.5197,1.0743,32.6939,31.5644,227.4481,22.1758,0.6464,6.7733,5.275,6.751,5.5186,18.8043,24.0366,4.0698,4.5746,6.0556,0,0,112.0698,2.0784,3.7721,5.6021,103.5408,8.1525,13.3908,4.7322,6.3116,3.0785,35.122,62.6725,2.5474,2.9116,5.9167,6.3404,2.8244,18.3457,6.4645,13.7758,1.9483,4.9399,247.8984,23.4287,19.798,26.2429,0,142.2131,250.728,92.3195,442.2442,223.5234,495.6268,71.833,348.8953,237.6867,55.7027,1.8706,0.5701,5.3438,18.0951,9.0576,0,0,45.8781,0,2.4921,0,10.2428,0.0772,3.8238,5.1173,7.2244,2.6983,6.1686,7.116,61.233,534.1773,9.78,3.3796,1.8308,18.423,4.462,58.0827
2008-08-19 18:12,-1,2995.26,2540.19,2214.7111,1493.8781,1.5899,103.9367,199.1989,8.9478,417.6391,189.4473,-5745,2727.75,-5953.5,1390.5,7.33,69.9556,87.4809,8.6829,59.7711,79.2786,40.2289,133.3898,16.53,4.97,349.4982,131.5191,719.0644,145.7455,626.7627,206.4584,2823,1.23,348.1136,112.7491,16.8291,18.77,26.281,692.7834,149.0709,609.9336,107.3084,1804.06,9357.49,800.2382,57.713,0.2838,1004.7456,36.4063,151,65.7,112.6,95.0999,280.9139,0.3822,4.23,9.903,6.852,0.63,779,462,6995,16660,2,20.61,9.08,30.022,10.27,17.31,76.386,18.93,4.59,61.208,0,3.7068,83.7582,1024.5996,82.3836,2.6764,8.87,2.996,33.0411,20.2135,35.3315,29.201,96.884,0.1529,1.4813,2.381,365.4322,196.2114,3524.4185,7155.6285,5.7926,2.7216,9.3868,2.802,5.0207,22.7558,1.5912,16.9149,30.51,340.324,28.4605,0.9153,3.1806,6.941,2.1935,4.4327,18.8043,24.0366,4.0698,4.5746,8.9843,511.9691,0,110.675,1.6406,5.0497,4.2907,117.4939,0,18.8923,3.352,2.5375,2.859,55.9322,113.7134,9.9476,7.1775,6.9039,6.6841,2.7618,36.9983,6.372,373.1707,2.0993,7.2018,112.484,24.4539,21.9815,8.0635,0,57.0393,0,719.1136,539.3548,356.748,181.0232,118.1301,425.3566,554.2056,50.0938,1.5977,0.16,4.6428,12.7559,10.9495,244.8296,370.2085,97.5124,0,3.0149,0,10.2949,0.0739,4.6374,6.1657,7.9042,2.9982,8.2293,7.116,9.3697,531.1391,10.08,3.504,1.8978,15.0301,5.5429,58.0827
2008-08-19 18:12,-1,3065.02,2515.55,2238.5444,1659.1424,0.901,99.31,199.5062,8.1609,414.9384,190.1913,-6470,3021.75,-2521,1489.25,5.0118,68.9444,85.564,9.7484,50.0781,63.7678,49.9219,118.244,63.86,2.746,351.3427,129.06,718.9511,143.01,623.4127,176.6557,2835,13.5955,348.4864,102.6555,22.3027,26.4045,34.0436,684.9074,149.9682,601.11,97.2885,1801.1735,8673.7102,747.4482,54.8765,0.8042,1003.5673,38.1862,110,62.9,119.8,80.2002,284.437,0.2501,2.76,3.561,15.302,0.59,396,750,5305,63,2.8,19.38,7.27,29.415,7.99,17.86,69.101,17.56,8.2,47.851,0,5.823,39.1058,1255.2998,122.8742,2.3064,12.114,3.5981,30.6953,20.5665,46.0143,23.7238,88.9672,0.0882,0.9053,4.2494,172.2885,330.1842,2537.6731,30.2366,5.889,2.0551,9.0224,2.5323,5.0909,21.9602,2.6233,15.4901,11.339,381.2928,39.6435,0.6713,4.0836,4.9735,2.0522,4.7624,17.1436,27.7575,2.7792,2.4091,7.5214,0,0,43.6348,3.6878,4.6802,7.5117,210.4324,4.2303,11.4492,4.5581,3.3721,4.0612,34.2857,44.1679,2.7024,5.2088,5.633,6.3115,2.8649,39.1162,6.1587,60.3143,2.3013,9.2737,78.7349,31.0553,21.7808,14.7358,0,49.1846,435.3525,458.871,265.1316,78.6127,662.8337,129.3197,525.7294,111.8741,79.8539,2.6005,0.1141,2.1711,23.1466,14.4725,0,0,57.2146,0,1.4725,0,16.4392,0.0828,4.2029,3.0087,8.8897,2.6287,9.4225,7.116,37.851,534.1755,6.79,2.403,1.2711,16.2458,2.0634,26.7738
2008-08-19 18:30,-1,3091.11,2520.85,2238.5444,1659.1424,0.901,99.31,198.6064,8.0911,417.9449,189.9064,-5324,2977.75,908.25,-1361.25,7.425,69.4,92.072,8.9416,59.3488,78.254,40.6512,132.5378,14.1,6.164,361.7373,147.4609,754.5664,138.3945,647.5927,212.7289,2902,-2.9273,360.9691,124.5336,14.0973,22.9273,31.7642,722.8022,147.9927,633.4954,102.1196,1820.0498,8784.21,601.5894,60.1496,0.8042,1003.5673,38.1862,122,75,55.3,80.2002,284.437,0.2501,2.76,4.879,12.056,0.54,1841,570,18389,838,1.6,15.19,11.11,18.005,6.66,11.01,51.937,17.12,13.01,99.788,0,2.8874,145.4692,1164.5,98.8727,3.9065,12.114,3.5981,31.4495,27.2617,18.0744,23.7238,88.9672,0.0882,0.9053,3.4692,808.3114,246.6825,9098.3071,408.8784,4.9208,3.6996,5.1863,2.0813,3.0145,15.8088,3.6513,30.2327,43.9359,385.3654,35.9012,1.2878,4.0836,5.6553,2.4263,2.1937,17.1436,27.7575,2.7792,2.4091,6.0937,498.572,650.6667,60.3009,2.8846,4.3512,4.0048,0,61.5611,12.1236,6.5817,1.5892,2.3055,100,70.2407,8.3879,4.7714,7.5342,6.6223,1.7001,24.4146,2.0939,444.441,7.5909,4.7939,121.4421,56.7446,47.1286,20.4062,0,97.7168,0,219.5074,0,82.1993,333.9337,115.4019,283.6435,114.7735,41.5593,1.9632,0.0902,7.9926,27.7409,13.2567,0,0,38.5542,0,2.3426,0,16.4352,0.1803,6.4946,5.7004,6.6625,2.6287,9.4225,7.116,23.3263,535.8209,7.3,2.2672,1.3624,7.4895,3.0052,26.7738
2008-08-19 18:30,-1,2941.71,2529.42,2196.6889,1593.122,1.5925,99.1133,199.9388,8.6533,417.0018,189.7577,-5613.5,2732.75,-3587.25,814.5,7.2793,69.4556,83.8879,9.1757,50.4244,64.3159,49.5756,118.2554,67.17,3.967,364.4836,127.9864,732.3237,143.4045,635.8745,203.8748,2866,13.3745,359.6573,101.3609,28.929,26.6255,35.4148,696.9089,145.9273,606.9455,106.851,1878.9894,8328.0801,685.9185,58.4126,0.8042,1003.5673,38.1862,80,95.7,110.8,60.3999,177.502,0.4493,6.13,6.791,13.929,0.61,608,175,1701,81,2.7,20.6,9.12,34.854,7.41,23.71,87.676,19.39,7.85,77.329,0,4.3066,151.6287,690.7002,56.8355,4.9453,12.114,3.5981,20.7374,33.7376,39.8124,19.8332,68.4365,0.1364,2.3748,4.4126,280.8374,82.6131,762.2206,35.7071,6.003,2.4628,10.6637,2.2567,6.9428,32.2627,2.1368,24.8987,46.6406,280.386,22.7181,1.5366,4.0836,3.5984,3.2532,4.3805,11.1418,28.2114,6.1848,2.3649,7.7111,0,266.3959,78.479,3.3403,4.8851,2.6689,47.4179,9.9448,14.1398,8.9146,2.3354,3.8874,67.1642,80.9494,11.1226,7.2847,7.1258,12.9567,3.7287,43.0048,5.8683,58.6936,1.6413,9.8263,67.026,29.4831,13.0793,11.7703,0,72.3709,868.5078,395.086,334.8534,99.5562,498.7662,95.0894,354.3307,87.8772,64.6757,1.944,0.3326,8.0697,13.7898,8.2936,0,0,59.4752,715.7895,2.8994,0,8.286,3.7466,8.4661,4.2781,5.0864,2.6287,9.4225,7.116,9.3697,531.3882,9.62,3.4163,1.8104,21.0919,2.7681,23.7892
2008-08-19 19:38,-1,3019.05,2461.89,2196.6889,1593.122,1.5925,99.1133,197.824,7.3643,412.9031,188.1121,-6312.25,3096.5,-2401.75,1545,5.228,72.8222,85.482,9.3998,50.4069,64.2033,49.5931,118.3028,65.12,2.939,351.9036,119.7282,708.2074,146.8491,618.4809,199.8288,2821,27.4627,349.2509,107.1909,10.4509,12.5373,17.8135,690.3938,151.5882,608.03,86.8452,1892.1915,8648.7,672.031,59.4917,0.8042,1003.5673,38.1862,80,100,160.1,60.3999,177.502,0.4493,6.13,4.104,12.226,0.55,486,680,11062,66,3.9,18.89,7.26,27.579,6.43,15.59,62.217,18.04,2.96,156.243,0,4.3847,144.8187,1101.2002,113.0685,2.0357,12.114,3.5981,20.7374,30.2518,51.3185,19.8332,68.4365,0.1364,2.3748,3.6675,201.3411,281.744,4649.0263,27.0555,5.8049,2.0134,8.5557,1.8722,4.8795,21.0618,0.9556,51.8733,45.6314,343.8783,36.8583,0.6314,4.0836,3.5984,3.3123,6.5031,11.1418,28.2114,6.1848,2.3649,5.1323,0,600.6497,55.7285,2.961,4.3555,3.2869,460.5808,4.2718,11.3706,4.3765,1.8363,5.3555,53.5714,99.543,3.7277,2.5365,6.0637,5.4171,2.5207,31.1351,6.0818,10.7782,2.6166,5.8494,172.6169,23.6096,25.8454,35.0417,0,179.9098,907.556,410.1695,371.0843,62.1477,360.1637,101.3643,692.5852,106.5246,57.9459,1.7448,0.2913,7.6535,20.055,12.7326,529.3532,0,36.8618,888.8889,1.8756,0,16.8249,0.0681,3.4218,5.7115,6.6218,2.6287,9.4225,7.116,19.874,531.5864,8.38,3.0096,1.5764,8.0031,2.174,23.7892
2008-08-19 20:53,-1,2885.72,2575.71,2218.5778,1632.2734,0.8396,98.1311,201.9649,9.1799,413.6262,191.9825,-5516.75,2801.5,-5584.75,-382.25,7.301,68.1444,84.7529,9.0622,50.4373,64.2906,49.5627,118.1142,64.74,2.856,359.5491,133.5273,733.8695,145.0155,638.0918,235.701,2861,4.9991,359.3609,118.5264,12.8118,15.0009,22.588,711.2815,147.3927,625.28,78.8446,1814.3406,8430.06,675.0017,59.0167,-0.397489938,1015.3522,43.8032,136,231.9,176.8,76.2002,506.028,0.2631,7.67,6.154,7.759,0.34,749,450,5055,831,3,19.02,8.74,33.359,8.12,17.1,81.022,20.2,4.75,92.039,0,2.9495,83.2742,1073.0996,140.4161,3.5672,20.1,4.1002,34.4617,70.461,55.3487,24.3718,150.184,0.0814,2.7713,2.1061,352.3676,234.2499,2357.0922,383.9014,5.9614,2.4719,9.9311,2.3126,5.7519,20.383,1.5973,28.8761,27.894,294.9718,39.7531,1.2376,5.9144,6.0503,8.0361,6.8641,31.0014,31.3378,7.8161,3.5508,10.0234,789.4509,435.047,67.0377,1.8758,2.7311,1.7128,90.5143,217.397,10.1325,4.7913,1.0136,4.4024,76.2712,75.7848,11.674,3.618,6.5455,14.2604,2.6799,34.3749,5.6469,95.0173,5.9833,8.7575,157.667,31.6647,37.5554,29.4104,0,116.7346,746.5405,310.3226,0,674.4361,339.3663,600,362.1622,254.5894,35.7414,3.8812,0.0722,4.5898,13.2321,12.7294,483.9858,0,109.2896,300.7092,1.5698,0,20.8023,0.183,6.0445,3.7344,9.52,3.3281,9.3605,7.116,10.3089,534.3564,7.55,2.7336,1.4129,18.5733,6.0634,510.041
2008-08-20 0:05,-1,3054.7,2450.48,2201.5889,956.1617,1.3886,105.4122,200.7318,8.7155,414.1205,190.5477,-5411.25,2678.5,-6025,-14804.5,7.2495,69.7778,86.3857,8.8513,50.1431,63.7749,49.8569,118.0906,76.23,3.417,350.6891,134.4555,720.2223,133.2527,618.3973,57.5504,2830,1.9145,348.1664,116.37,10.2,18.0855,22.9765,697.2458,143.6609,608.1973,120.868,1733.5523,8266.7601,712.2911,57.7171,0,1005.3694,41.8785,135,164.6,223.1,53,194.41,0.1209,6.62,9.702,16.345,0.64,487,787,11809,7826,2.2,23.59,9.88,30.453,9.62,20.01,18.308,18.28,4.26,93.511,0,2.1147,52.4263,1653.7002,155.7299,2.7536,16.465,5.6151,26.1835,61.9149,69.853,18.3784,66.1135,0.0413,2.2811,4.4535,226.6751,367.1753,5641.3931,3323.1786,6.9949,2.6665,9.2578,2.4747,6.7647,5.1338,1.6382,29.2162,13.5869,497.6668,45.1252,0.9182,5.054,6.0356,5.3884,9.1043,20.3323,8.705,6.2801,2.5685,4.4429,0,0,111.3195,3.9469,5.1301,2.0617,196,52.8623,4.9709,2.2006,2.2208,3.1529,52.6829,73.2734,14.8836,8.521,7.3482,13.461,3.2358,31.8121,6.7564,222.5071,2.8767,9.1776,179.2155,23.5548,23.1151,17.964,0,77.3662,325.8234,106.8285,0,0,513.2016,677.7108,374.0831,161.6754,26.5404,2.4021,0.1772,3.0242,14.5345,20.0042,852.6749,0,184.3478,341.9847,1.5516,0,21.8632,0.0688,4.7708,2.5568,6.1268,2.7514,13.4081,7.116,12.4862,535.5691,6.3,2.1787,1.1763,15.6663,2.6094,84.6151
2008-08-20 1:33,-1,3033.33,2512.51,2224,1510.0797,1.5611,99.83,199.5226,8.6173,412.4875,188.5632,-5194,2524,-3305.5,-610,7.2895,68.2556,92.072,8.9416,59.3488,78.254,40.6512,132.5378,14.1,6.164,366.64,127.8655,730.4641,138.2527,632.7582,51.2839,2861,9.5927,362.68,117.4582,8.7726,10.4073,15.585,714.8791,146.8164,626.9545,92.7267,1841.8206,8409.67,704.1989,58.4135,-0.4258,1003.5557,43.9288,101,119.9,88.3,55.6001,235.875,0.5065,4.21,3.962,8.801,0.31,505,251,312,1216,2.5,18.51,10.3,35.692,10.23,24.04,20.974,14.63,6.57,73.478,0,4.2739,104.9456,1188.5996,92.5806,5.046,15.101,4.5552,27.5865,33.2586,24.5102,19.9141,75.8338,0.1716,1.3873,3.3988,208.6448,114.1782,144.8689,630.3269,7.0251,2.8149,10.7059,3.3025,6.5959,6.9863,2.0131,27.4863,41.5361,370.2804,30.0393,1.539,5.2727,4.4389,3.9528,3.5144,15.62,32.4437,4.2172,3.671,8.0354,254.2222,226.428,45.9774,2.1336,2.4867,3.0837,9.4388,199.3443,9.1085,5.9352,2.3733,3.6627,63.2432,90.1629,14.4299,9.2778,8.0553,16.9067,3.7992,40.8978,5.8835,68.4894,4.0346,10.7528,166.7684,63.1289,46.0699,18.6758,0,79.2415,217.3675,44.7126,120.4471,43.0166,0,263.2085,341.5225,80.5861,62.0342,1.962,1.262,5.6979,35.2749,14.1337,0,0,52.4138,774.1935,3.3705,0,13.1469,3.6661,8.6384,5.6033,8.4489,2.4436,10.3695,7.116,50.2702,534.8873,6.62,2.3899,1.2376,12.5306,3.038,29.1606
2008-08-20 1:42,-1,2926.4,2421.45,2180.9666,998.4939,1.399,106.3311,199.2606,9.3289,425.3374,188.8288,-5742.25,2704.25,-6918,-294.75,7.3647,66.3778,84.8399,8.5266,50.2925,64.0317,49.7075,117.918,78.1,3.021,349.15,135.1391,720.3876,135.5336,619.8227,57.0259,2830,1.8182,347.1264,116.9573,10.5607,18.1818,23.2779,697.1097,146.2909,610.3745,133.4808,2105.1823,9714.22,868.6257,58.7173,-0.5204,1005.7904,40.0514,99,242,185.4,49.3,380.8229,0.1548,7.69,12.406,23.766,0.51,583,429,8752,935,3.2,19.38,9.67,32.06,7.32,22.34,12.101,16.37,5.01,67.551,0,2.6143,93.2708,615.0996,62.9435,2.2137,23.442,2.4706,29.0957,85.3575,68.1269,18.6343,106.0979,0.0423,2.5284,5.5048,268.4416,212.8855,3941.2057,419.8471,5.5382,2.9457,9.9001,2.1844,6.3887,3.9429,1.3741,18.9531,27.9635,202.542,19.9614,0.6268,6.7733,4.4674,8.2695,7.6566,38.1397,11.0639,7.2321,2.7142,6.7413,654.8837,376.2999,132.9845,5.5876,4.0926,8.5569,126.5106,317.218,10.2504,3.1774,2.7292,4.8209,51.2195,83.1971,14.6092,7.3164,7.1556,15.0856,3.6043,21.2202,6.7564,275.55,3.8316,8.4732,155.0088,27.555,18.4898,8.8421,0,50.6073,782.8115,214.4928,208.6207,204.8334,289.9006,0,428.8435,198.513,33.9556,1.9643,0.6226,4.4305,14.8765,6.332,379.4562,0,39.7059,589.4737,1.8222,0,7.2463,0.133,3.77,5.6306,6.9562,2.6983,6.1686,7.116,10.3089,535.5691,6.3,2.1787,1.1763,15.6663,2.98,29.1606
2008-08-20 2:13,-1,3081.75,2442.26,2196.6889,1593.122,1.5925,99.1133,198.7199,11.3131,411.9715,187.9935,-6253.5,3026.5,-4935,1559.25,5.1685,69.9333,84.3575,8.531,50.4338,64.2467,49.5663,117.9108,77.59,3.893,351.95,128.3545,717.782,143.0027,623.3073,214.4125,2828,22.6936,350.2582,111.0482,10.9023,17.3064,24.0673,693.7147,152.3545,613.6609,71.5165,1770.9701,8783.7901,752.4133,58.2685,0.5204,1002.1998,39.4169,109,131.7,146.8,60.3999,177.502,0.4493,6.13,7.867,8.815,0.35,515,638,1478,121,3.2,16.97,8.84,33.189,5.06,18.99,35.915,13.93,3.72,94.715,0,5.5491,82.2278,1924.8999,190.382,2.4925,12.156,2.5145,26.5607,45.19,42.6155,19.8332,68.4365,0.1364,2.3748,2.6963,221.6221,305.5121,740.4782,53.556,5.3561,2.4761,9.5783,1.454,5.4147,12.4423,1.2465,29.0006,27.4324,564.6795,53.8218,0.6653,3.7634,4.9212,4.2735,6.0108,11.1418,28.2114,6.1848,2.3649,6.2836,0,0,69.5389,2.1397,2.7996,2.7197,29.9493,7.7601,12.3513,5.3475,2.8248,4.5758,38.0282,60.5357,3.4468,3.2913,6.8872,6.1151,3.0466,16.7504,6.4645,16.3923,2.5076,7.123,127.7709,21.495,26.7459,22.8856,0,132.4379,0,207.154,647.4074,225.8534,284.3754,0,761.2663,228.2587,84.5822,1.9643,0.0969,4.6431,27.7689,21.9142,0,0,65.1584,652.6316,4.6273,0,25.3028,0.0682,4.2776,9.802,7.1285,3.4265,6.3792,7.116,40.3321,480.5291,277.11,99.8394,57.6677,29.8367,1.7768,73.1502
2008-08-20 3:00,-1,3093.48,2413.92,2238.5444,1659.1424,0.901,99.31,199.1575,7.2114,409.1531,188.8105,-5394.75,3556,-5043.5,-1117,7.3817,68.5889,92.072,8.9416,59.3488,78.254,40.6512,132.5378,14.1,6.164,350.0018,136.1209,724.5173,140.0045,626.1273,210.3516,2823,3.3055,349.2273,119.4264,11.4509,16.6945,23.8805,700.6368,146.0227,614.6764,69.4986,1829.6212,8477.34,730.9466,59.898,-0.4258,1003.5557,43.9288,119,237.3,187,80.2002,284.437,0.2501,2.76,4.395,18.26,0.54,340,3645,2843,844,2.5,19.56,7.49,29.861,7.51,18.43,51.637,16.73,5.32,69.918,0,3.4107,122.3684,576.0005,70.823,3.6415,15.101,4.5552,28.558,82.9255,69.5191,23.7238,88.9672,0.0882,0.9053,5.7351,151.8275,1762.2696,1580.9585,378.8931,6.0876,2.2131,9.2387,2.0787,5.4855,15.4652,1.6461,22.476,46.3249,215.2264,23.7944,1.2376,5.2727,5.275,7.671,7.7467,17.1436,27.7575,2.7792,2.4091,3.9057,0,0,60.9455,4.4629,4.3512,2.5465,56.3696,75.5595,6.1081,4.4053,1.2328,3.6449,57.3529,88.172,19.9439,6.003,5.5025,12.3894,2.9435,24.5479,6.372,160.9461,4.1254,7.8375,146.1016,31.8667,23.7684,30.5192,0,100.6034,729.0391,213.0511,116.9713,124.1611,402.0917,336.646,268.4982,238.1443,48.0837,1.8706,0.1562,6.6882,18.8763,6.7946,388.1657,0,50.6627,0,2.4408,0,9.6892,0.1473,6.0794,7.412,6.5936,2.4436,10.3695,7.116,23.3263,531.9045,11.24,3.699,2.1132,11.1236,2.5087,46.1077
2008-08-20 6:36,-1,2787.49,2584.15,2224,1510.0797,1.5611,99.83,201.4237,10.5565,416.9682,191.3819,-6404.5,3068.5,-3403,1461.75,5.0875,71.9778,84.87,9.4832,50.381,64.23,49.619,118.205,65.34,3.102,351.8709,119.8391,707.7568,147.01,618.72,196.7196,2821,26.9136,349.59,106.7527,9.858,13.0864,17.965,689.7918,153.7873,610.13,99.013,1823.4729,9130.64,794.5278,58.6524,0.5204,1002.1998,39.4169,96,150.4,128.2,55.6001,235.875,0.5065,4.21,10.253,4.228,0.55,250,624,3160,149,3.8,21.96,7.8,37.581,9.3,19.51,72.447,15.03,4.22,140.786,0,4.437,99.3138,965.7998,87.2361,4.9464,12.156,2.5145,25.0557,49.3142,43.9394,19.9141,75.8338,0.1716,1.3873,1.2514,103.7642,289.3642,1418.3789,62.5373,6.5545,2.1519,10.3833,2.5406,5.6305,20.3775,1.3582,43.7232,31.2955,343.1511,28.6331,1.6008,3.7634,4.4914,5.3955,4.961,15.62,32.4437,4.2172,3.671,6.5097,0,695.4128,97.1246,1.014,4.3555,3.0042,92.8592,10.1933,13.1365,4.6585,5.6806,5.2794,36.5482,58.4416,2.7381,4.5941,6.5087,5.9879,3.1533,36.8275,6.0818,15.6798,2.6043,6.9881,152.4651,32.2473,43.7574,39.2956,0,142.1894,189.1958,168.8987,682.0513,89.002,332.3829,855.2147,355.3702,797.619,58.0965,1.5977,0.6572,5.4464,14.7789,10.5776,0,0,70.4895,525.3731,3.8547,0,10.9796,0.9487,8.4334,3.7621,6.6704,3.4265,6.3792,7.116,9.3697,531.9673,10.26,3.6355,1.9287,15.35,1.8377,66.2997
2008-08-20 7:12,-1,3039.66,2393.78,2194.2889,1631.5293,1.5119,99.6367,199.2199,8.9565,422.824,188.7173,-5407.75,2551.25,-4714.25,-1629.3333,7.3303,69.2778,85.5528,8.9546,50.458,64.1864,49.542,118.6376,78.38,1.831,353.3345,132.6009,724.2239,139.9927,625.9282,197.6928,2834,0.1427,351.72,112.7436,14.8618,19.8573,28.8518,695.3721,146.6027,611.0664,59.7952,1800.7005,8679.49,741.9916,58.8083,0.4258,1006.3928,37.8041,132,216.9,145.7,40.7,247.098,0.5195,2.46,2.861,19.641,0.53,1038,535,3054,1293,3.1,15.16,9.37,30.875,8.12,16.2,38.325,20,9.68,90.035,0,4.1455,55.6683,718.9004,71.1481,2.4925,12.465,2.5663,34.9484,74.7531,53.6287,14.868,82.0922,0.1744,0.7185,5.0326,459.0014,248.1711,1423.2417,692.425,4.5201,2.5917,9.2771,2.1418,5.0756,12.9277,2.6434,27.2376,17.2904,199.6438,19.9288,0.711,4.1983,6.0338,7.1357,6.0866,15.1452,34.3599,2.469,2.2101,5.3966,999.2337,644.5104,31.9434,4.6452,4.2464,3.1851,64.7823,79.3576,11.2032,2.601,2.1964,4.4747,32.1429,31.3953,10.4912,4.4132,7.0663,9.6889,2.5882,19.3861,8.9807,0,5.6217,10.5904,134.5729,48.7479,51.3105,48.0854,0,150.5723,454.2439,244.2714,103.68,600.2766,125.7798,115.636,265.0133,320,57.1057,2.506,0.3523,3.0915,23.8719,8.2827,532.3944,0,82.5911,405.4795,2.0958,0,9.5888,0.0618,4.2384,3.712,8.9607,3.0097,6.7884,7.116,50.2702,533.5627,8.61,3.1079,1.6137,13.5931,2.1493,66.2997
