,Unnamed: 0,F153,F159,F198,F200,F21,F26,F272,F319,F32,F33,F334,F337,F34,F35,F39,F390,F426,F439,F470,F474,F476,F495,F574,F576
113,113.0,0.1879,203.0,0.244,16.99,-5401.75,2.019,41.1768,6.2614,84.3585,8.7495,0.0797,2.6285,50.4362,64.2234,117.7078,0.8331,19.7458,63.8165,2.3444,25.9043,10.1527,5.166,3.4224,1.802
114,114.0,0.0068,674.0,0.42,15.24,-6470.75,1.8893,52.8754,4.7975,85.4138,10.9634,0.1377,1.5798,50.3803,64.2949,118.8972,0.9145,0.6964,41.8058,4.0454,23.6427,46.3803,9.0966,2.9867,1.561
115,115.0,0.0122,692.0,1.127,17.62,-5432.75,1.9748,54.3442,6.1942,85.8965,9.2405,0.3187,3.7869,50.157,64.0502,119.2274,0.769,1.2543,42.8223,11.506,60.3792,26.6958,7.0552,4.1584,2.1797
116,116.0,0.0193,3597.0,0.569,14.62,-5856.75,1.8845,79.1147,5.6058,84.5407,9.1638,0.1734,1.937,50.1709,64.2232,119.7114,0.7311,2.0111,24.878,5.5471,36.4654,7.7077,7.6599,3.4589,1.8132
117,117.0,0.0203,793.0,0.739,13.73,-5657.75,1.97,23.2658,4.6159,85.2575,9.094,0.2019,2.1839,50.249,64.235,119.6672,0.6881,2.1082,40.412,7.151,47.0653,15.4779,6.9956,2.7984,1.4504
118,118.0,0.0245,717.0,0.501,11.37,-5560.75,1.9817,58.0494,4.893,83.8746,9.2658,0.1461,2.2732,50.2261,64.3328,119.104,0.6862,2.5645,42.8354,4.8603,30.6754,10.5064,5.4376,4.0972,2.1597
119,119.0,0.0131,210.0,1.06,16.87,-5474.25,1.9945,46.352,6.1812,84.1874,10.6376,0.2818,3.6673,50.6882,64.7132,118.8356,0.709,1.3431,54.7112,10.5896,39.241,17.5016,4.4431,1.9688,1.1157
120,120.0,0.0128,460.0,0.241,7.39,-5600.5,1.977,57.8709,5.5903,85.324,9.6272,0.072,1.4479,50.4945,64.1596,117.796,1.434,1.3188,104.6125,2.2036,13.3864,8.8177,7.1494,3.7078,1.9369
121,121.0,0.0115,2481.0,0.747,16.06,-6068.75,1.779,42.489,6.0191,85.2487,10.0686,0.251,2.4399,50.6755,64.3085,117.7568,0.9334,1.1821,50.5389,7.5481,26.5827,14.1933,6.4921,2.7725,1.684
122,122.0,0.0096,492.0,0.497,12.08,-5306.5,1.9827,43.9004,5.1878,85.324,9.6272,0.1447,0.9455,50.4945,64.1596,117.796,1.704,0.9888,34.0401,4.7223,13.5553,13.2963,6.5144,3.1054,2.0369
123,123.0,0.0206,1909.0,0.541,15.66,-6030.25,1.9933,34.7908,5.4207,85.8965,9.2405,0.159,1.3822,50.157,64.0502,119.2274,1.4158,2.1512,30.5645,5.0648,15.135,10.9189,7.7547,3.3143,1.7913
124,124.0,0.0058,206.0,0.433,19.74,-5653.75,2.0232,34.0496,10.8187,84.8178,8.7947,0.1232,1.6351,50.2004,63.9947,118.7708,0.6511,0.5947,16.4348,4.2677,36.5861,37.4184,8.0155,2.9183,1.5902
125,125.0,0.0056,1132.0,0.32,8.19,-5418.25,1.9705,55.9576,4.632,85.7375,9.0998,0.0987,1.8701,50.1482,64.0107,119.5608,0.9797,0.5697,75.6522,2.9341,17.1764,42.497,4.2811,3.6026,1.9128
126,126.0,0.014,266.0,0.82,8.66,-5641.25,1.9843,59.5962,5.9099,85.8965,9.2405,0.2488,0.8625,50.157,64.0502,119.2274,1.7077,1.4389,26.3298,8.2316,15.2055,12.4782,7.7547,3.3063,1.692
127,127.0,0.0122,293.0,1.071,18.87,-5538.5,2.0003,10.8727,10.8403,84.8178,8.7947,0.302,1.7883,50.2004,63.9947,118.7708,0.688,1.2541,55.821,10.5989,33.4762,50.911,6.6759,2.8702,1.6306
128,128.0,0.0111,347.0,0.338,18.71,-5261.75,1.993,48.8326,10.5065,84.3324,8.9336,0.0819,1.8931,50.5527,64.2529,116.7828,0.6441,1.1415,31.5622,3.1538,21.0039,11.6177,6.7926,3.0246,1.6184
129,129.0,0.0152,878.0,0.346,10.93,-5587.75,1.9705,45.088,5.4333,83.8746,9.2658,0.1258,1.2882,50.2261,64.3328,119.104,0.7269,1.5756,52.2949,3.2434,13.0755,17.0474,7.0795,3.1047,1.7921
130,130.0,0.021,579.0,0.52,11.28,-5531.5,2.0303,62.7825,5.4041,84.3585,8.7495,0.1529,1.7625,50.4362,64.2234,117.7078,1.4381,2.1936,79.4615,4.7927,15.1588,14.4191,7.1494,2.7495,1.5612
131,131.0,0.0121,556.0,0.342,16.45,-5456.25,1.9972,56.4517,5.1967,85.324,9.6272,0.1054,1.9027,50.4945,64.1596,117.796,0.6831,1.2438,101.6688,3.1205,15.0065,46.8326,5.7376,3.6972,2.1264
132,132.0,0.0166,591.0,0.371,17.84,-5683.75,2.0173,75.3749,5.9225,85.6626,9.1502,0.0988,3.8281,50.2288,64.1871,119.3708,1.0405,1.7284,53.4402,3.4419,39.885,17.7485,6.349,3.8566,2.1383
133,133.0,0.0095,2366.0,0.256,9.09,-6563.75,1.8005,57.2154,4.788,84.7166,8.8388,0.0861,3.625,50.3916,64.1968,111.7128,0.7165,0.9767,50.6897,2.3036,22.162,20.1396,8.0438,2.3013,1.2283
134,134.0,0.0101,180.0,0.69,11.41,-5559.0,1.9682,70.1645,6.2297,83.8746,9.2658,0.1918,1.6577,50.2261,64.3328,119.104,0.6253,1.0448,56.6327,6.6944,21.7077,15.2394,8.1349,104.372,60.6656
135,135.0,0.0199,570.0,0.182,11.2,-5499.75,1.9685,30.9622,6.3071,83.8746,9.2658,0.0559,1.3482,50.2261,64.3328,119.104,1.7387,2.0754,43.008,1.7165,34.4751,38.862,8.2328,3.9875,2.1135
136,136.0,0.0147,131.0,0.573,11.49,-6353.5,1.8835,33.8221,4.571,85.4579,8.6667,0.1774,1.3659,50.2987,64.2122,117.955,0.6859,1.5155,32.1603,5.5117,31.2189,11.8576,8.1143,2.1771,1.1838
137,137.0,0.0051,691.0,0.271,18.53,-6599.25,1.8888,37.7421,6.3297,84.5407,9.1638,0.0841,1.9873,50.1709,64.2232,119.7114,0.7061,0.5256,30.9456,2.6218,30.1203,12.9853,8.151,4.2207,2.2064
138,138.0,0.0139,484.0,0.838,12.51,-6413.5,1.8873,71.0416,5.5001,85.4138,10.9634,0.2764,2.1155,50.3803,64.2949,118.8972,0.7726,1.4308,27.0936,8.1072,47.578,46.6331,7.3532,2.9281,1.4949
139,139.0,0.0094,367.0,0.574,14.14,-6569.5,1.8785,51.4013,6.6792,84.5407,9.1638,0.1443,2.0671,50.1709,64.2232,119.7114,0.9281,0.9691,35.9626,5.5635,33.7427,18.9352,4.0367,3.4939,1.8387
140,140.0,0.0167,415.0,0.339,22.45,-6480.5,1.8815,24.3706,10.8672,86.1197,9.043,0.1307,2.5349,50.36,63.8744,117.6784,0.8664,1.7361,31.4189,3.2102,26.8791,26.9478,12.3351,3.5979,1.8952
141,141.0,0.0157,330.0,0.137,21.2,-6364.25,1.888,24.972,10.3165,86.1197,9.043,0.0465,1.6856,50.36,63.8744,117.6784,0.7059,1.6353,39.4061,1.2488,12.4185,29.3084,9.6082,3.5979,1.8952
142,142.0,0.0155,497.0,0.37,10.63,-6473.25,1.8873,58.1612,5.8079,84.5407,9.1638,0.1213,1.8819,50.1709,64.2232,119.7114,0.7762,1.5945,27.3003,3.5731,29.3435,14.2926,6.6298,2.7997,1.64
143,143.0,0.0118,7669.0,0.261,20.65,-3293.5,0.893,57.2667,10.4239,84.0432,8.7487,0.087,2.9389,50.2849,64.3732,118.7784,0.6768,1.2177,27.2562,2.3343,16.3701,55.4851,6.1848,4.3037,2.2473
144,144.0,0.0119,7673.0,0.17,21.28,-1918.25,0.4445,63.4851,10.6706,85.1197,9.1784,0.0531,2.2569,50.2165,64.229,118.771,0.9994,1.2224,35.2759,1.5612,21.4995,37.145,6.1955,4.1053,2.2977
145,145.0,0.0052,602.0,0.343,16.32,-5478.25,1.964,24.7888,5.1773,85.7375,9.0998,0.1126,2.0142,50.1482,64.0107,119.5608,0.9906,0.5262,51.9886,3.3201,31.8914,21.5174,5.5199,3.1845,1.6299
146,146.0,0.0204,241.0,0.326,13.87,-6472.5,1.8952,43.3298,4.3737,85.4579,8.6667,0.0897,2.3076,50.2987,64.2122,117.955,1.6756,2.1221,36.745,3.1011,50.6639,34.5203,3.391,2.3687,1.3334
147,147.0,0.0208,3027.0,0.757,12.48,-6235.25,1.993,65.7135,4.8677,85.8965,9.2405,0.2106,1.3938,50.157,64.0502,119.2274,0.7126,2.1742,56.2982,7.1548,18.1015,12.3028,7.7567,2.9437,1.5389
148,148.0,0.0074,473.0,1.145,17.21,-6449.75,1.8915,54.5049,11.3583,84.8178,8.7947,0.2927,1.8092,50.2004,63.9947,118.7708,1.3676,0.7613,48.871,11.343,37.4136,15.3855,7.6599,3.7981,2.1591
149,149.0,0.0202,2029.0,0.243,11.04,-6169.5,1.7675,55.0121,5.0914,84.8723,8.755,0.0821,3.415,50.3957,64.0838,117.326,0.6844,2.1065,35.1679,2.1872,23.8455,17.0593,6.3759,2.9696,1.5497
150,150.0,0.0127,495.0,0.361,21.54,-5550.5,2.013,32.7367,10.5846,86.1197,9.043,0.1208,1.4943,50.36,63.8744,117.6784,0.5367,1.3085,40.2732,3.4545,14.6781,11.7522,7.4424,3.5979,1.8952
151,151.0,0.0125,422.0,0.323,12.01,-5448.5,1.975,77.0345,10.1559,85.1594,8.8741,0.1081,2.2766,50.2518,64.1363,120.883,0.7654,1.2833,47.3062,2.9768,54.05,9.5139,5.5132,3.933,2.1088
152,152.0,0.0127,599.0,0.74,17.21,-6352.0,1.9033,63.4522,4.8101,85.4138,10.9634,0.248,1.8159,50.3803,64.2949,118.8972,0.6299,1.3212,57.6477,7.2844,39.8156,31.7482,7.6582,3.0409,1.6335
153,153.0,0.0152,1863.0,0.291,10.48,-5098.25,2.0083,36.0109,6.0981,85.794,8.7599,0.0817,1.4581,50.3802,63.9715,117.6882,0.5353,1.5639,98.0392,2.7169,18.4579,14.9377,6.2682,3.0504,1.6996
154,154.0,0.0123,145.0,0.284,13.62,-6362.5,1.9012,48.2584,4.8639,85.4579,8.6667,0.091,2.4717,50.2987,64.2122,117.955,0.8653,1.261,25.1246,2.7312,64.0186,40.9515,3.4681,2.8442,1.5138
155,155.0,0.0111,198.0,0.738,16.08,-6290.25,1.8942,29.3242,7.346,84.818,8.6309,0.2028,1.0653,50.2512,64.2144,117.4996,0.9729,1.1404,46.7466,7.4474,19.265,60.914,6.5435,3.1635,1.7099
156,156.0,0.0111,565.0,0.533,14.93,-5389.25,1.9718,51.0825,6.1246,85.6626,9.1502,0.1441,2.1771,50.2288,64.1871,119.3708,0.941,1.143,49.6582,4.9753,22.8149,14.8656,4.9695,2.4866,1.3075
157,157.0,0.0055,574.0,0.322,17.84,-6538.75,1.8808,38.9485,6.6825,84.5407,9.1638,0.0963,1.0708,50.1709,64.2232,119.7114,1.2621,0.5658,37.9518,3.1732,25.4997,7.2331,7.3532,3.559,1.9517
158,158.0,0.0081,582.0,0.824,15.99,-6349.5,1.8818,56.7683,7.5104,84.818,8.6309,0.241,1.7701,50.2512,64.2144,117.4996,0.9903,0.8327,38.1356,8.2543,19.3947,22.4486,4.5285,1.9061,1.1399
159,159.0,0.0177,481.0,0.273,21.99,-5599.5,1.9922,76.9355,10.915,85.2804,9.2436,0.0736,2.9778,50.4371,64.2175,118.3534,0.6548,1.843,88.5246,2.4663,18.2594,11.1184,7.1114,3.8397,2.1825
160,160.0,0.021,1020.0,0.353,20.83,-5645.25,2.008,36.9528,10.0971,84.9798,8.3754,0.1159,1.5036,50.2413,63.8874,118.0962,0.7681,2.1942,47.4239,3.3993,19.0785,47.9589,6.6455,2.0622,1.0653
161,161.0,0.0106,550.0,0.276,20.44,-5447.75,1.9783,49.0395,11.256,85.7375,9.0998,0.0845,3.3819,50.1482,64.0107,119.5608,0.7583,1.0869,74.0599,2.5585,30.4472,6.3848,6.1632,2.9007,1.491
162,162.0,0.022,608.0,0.37,18.27,-5501.0,1.9903,56.122,10.0639,84.9798,8.3754,0.109,1.6645,50.2413,63.8874,118.0962,0.6626,2.3008,76.1128,3.5528,18.5792,53.2734,9.5171,1.8879,1.0688
163,163.0,0.0117,5921.0,0.793,12.96,-4228.0,1.326,55.1088,4.8046,84.8723,8.755,0.2342,2.1704,50.3957,64.0838,117.326,0.6708,1.2075,43.8134,7.3013,18.6838,11.1627,10.8251,137.833,85.9341
164,164.0,0.0146,1238.0,0.331,15.19,-5645.5,2.009,35.8556,10.0686,86.1197,9.043,0.1005,1.7559,50.36,63.8744,117.6784,0.4191,1.5056,40.553,3.1142,16.1988,8.253,8.7844,3.5979,1.8952
165,165.0,0.0064,1322.0,1.005,10.44,-5596.5,2.0055,15.2521,7.0678,85.794,8.7599,0.3681,1.7375,50.3802,63.9715,117.6882,1.3107,0.6586,49.4045,10.1642,15.668,35.5113,6.9554,2.1365,1.234
166,166.0,0.0209,894.0,0.185,14.07,-5750.0,2.0215,47.6555,10.3256,84.9798,8.3754,0.0609,2.0137,50.2413,63.8874,118.0962,0.6039,2.1797,67.1906,1.7627,28.2725,38.1575,8.7018,2.0467,1.1234
167,167.0,0.0151,820.0,0.26,12.11,-5384.25,1.9977,25.0115,10.3893,84.87,9.4832,0.0891,2.4386,50.381,64.23,118.205,0.8424,1.5684,178.4338,2.4171,20.8582,4.9742,5.275,3.6718,1.8506
168,168.0,0.0186,197.0,0.369,23.08,-5581.0,2.0133,45.3373,11.0069,84.9798,8.3754,0.1324,2.1434,50.2413,63.8874,118.0962,0.7433,1.9393,66.1972,3.5755,29.5714,41.3195,6.6792,2.0208,1.0569
169,169.0,0.0204,2584.0,0.334,14.64,-6063.0,1.9905,23.4079,10.2472,84.87,9.4832,0.117,1.9124,50.381,64.23,118.205,0.8357,2.1285,79.6016,3.1129,16.4244,12.5394,8.4161,2.6177,1.4484
170,170.0,0.0145,789.0,0.351,26.99,-5508.75,1.9865,52.5496,10.8105,85.8965,9.2405,0.1348,2.5839,50.157,64.0502,119.2274,1.0419,1.4992,33.3482,3.3568,35.1527,33.5842,7.0552,3.2732,1.7834
171,171.0,0.0061,1312.0,0.673,13.41,-5707.5,1.9772,50.2589,1.7179,85.7375,9.0998,0.2251,1.4228,50.1482,64.0107,119.5608,1.2712,0.6266,65.5385,6.4064,21.0361,38.1567,5.166,4.456,2.3406
172,172.0,0.0159,7708.0,0.37,20.96,-5073.25,1.3408,38.0079,10.8918,84.0432,8.7487,0.1028,3.1379,50.2849,64.3732,118.7784,1.283,1.6433,57.3556,3.3912,28.3823,8.7642,5.0086,3.5979,1.8952
173,173.0,0.0657,441.0,0.376,12.7,-6377.5,1.8877,67.7186,4.6118,85.4579,8.6667,0.1218,1.7253,50.2987,64.2122,117.955,1.3065,7.2347,25.1397,3.6302,25.2844,34.6218,8.9686,3.3933,1.875
174,174.0,0.0064,334.0,0.37,17.54,-5535.25,1.998,54.9108,10.9954,85.8965,9.2405,0.1077,1.8321,50.157,64.0502,119.2274,0.5998,0.6562,37.678,3.6022,26.2606,43.5935,5.2346,2.7707,1.4843
175,175.0,0.013,617.0,0.232,16.37,-6425.0,1.891,40.8367,5.2925,85.4579,8.6667,0.0758,2.2865,50.2987,64.2122,117.955,0.8299,1.3395,44.3031,2.2617,63.8935,29.5892,7.6599,3.4043,1.8108
176,176.0,0.0049,319.0,0.518,12.24,-6274.75,1.8947,33.7532,5.9688,84.818,8.6309,0.1452,1.3416,50.2512,64.2144,117.4996,0.9755,0.5047,59.2657,4.8519,9.5035,7.4281,4.8922,3.2348,1.6755
177,177.0,0.0066,240.0,0.367,12.48,-5529.25,1.9773,13.4108,6.4882,83.8465,8.8945,0.1095,1.9131,50.2262,64.3323,118.5286,1.3826,0.6741,58.859,3.3542,16.781,10.6539,6.1955,3.2348,1.6755
178,178.0,0.0056,311.0,0.615,16.97,-5442.25,2.0183,34.289,6.5417,84.818,8.6309,0.1718,1.8194,50.2512,64.2144,117.4996,0.8609,0.5712,68.3778,5.9593,14.6594,11.9843,8.4974,1.9061,1.1399
179,179.0,0.0061,387.0,0.375,11.87,-6149.25,1.901,53.6056,5.5436,85.1572,9.8481,0.1102,2.469,50.8428,64.5164,117.667,1.3638,0.6189,79.4118,3.3606,15.9382,17.3649,7.9409,3.174,1.6521
180,180.0,0.0065,656.0,0.36,20.86,-5664.0,1.9855,25.6734,10.7788,85.7375,9.0998,0.1011,2.2651,50.1482,64.0107,119.5608,0.6359,0.663,27.6074,3.2936,21.6049,14.6159,7.2207,3.4818,1.8868
181,181.0,0.0065,476.0,0.421,6.0,-5527.0,2.0035,65.0641,2.1474,84.818,8.6309,0.15,1.7175,50.2512,64.2144,117.4996,0.6045,0.6665,69.5409,3.9327,21.3546,8.2696,4.8922,36.6385,38.7818
182,182.0,0.0176,410.0,1.211,24.1,-5376.25,1.9697,59.0982,11.3803,85.7375,9.0998,0.39,1.6624,50.1482,64.0107,119.5608,1.2834,1.8153,104.2529,11.9997,41.3963,57.7332,4.7641,2.592,1.3749
183,183.0,0.0203,5978.0,0.316,16.44,-2595.0,0.888,12.7128,4.6868,85.6591,8.8249,0.0876,2.5497,50.3878,64.1536,118.3554,0.6787,2.1091,40.9846,2.8968,26.042,21.1989,3.7725,3.7078,1.9369
184,184.0,0.0055,342.0,0.448,12.63,-6355.25,1.8885,69.4953,5.9548,85.1572,9.8481,0.1226,1.1583,50.8428,64.5164,117.667,1.3006,0.5578,89.2934,4.3169,13.0184,9.8094,7.9409,3.2348,1.6755
185,185.0,0.0127,2484.0,0.396,9.44,-4592.0,1.9918,33.9358,4.772,85.0716,8.6942,0.1259,1.9653,50.5287,64.3976,118.0626,1.2345,1.307,59.8808,3.7847,23.3722,13.3516,8.6161,4.1318,2.1074
186,186.0,0.0086,5923.0,1.098,14.16,-1480.75,0.4385,61.5839,7.0527,85.0922,9.2007,0.3819,1.5679,50.1899,64.2199,118.2566,1.259,0.8833,45.2119,11.3496,23.4868,43.263,5.8405,3.5158,1.763
187,187.0,0.0086,722.0,0.341,14.03,-5753.5,1.991,61.4244,11.3662,85.0856,8.6324,0.1125,3.2049,50.0906,64.1658,117.802,1.2913,0.8832,58.4819,3.1651,25.1591,9.3356,6.1811,2.3009,1.3057
188,188.0,0.0077,275.0,0.933,22.81,-5345.0,2.0057,31.3388,7.3807,85.6626,9.1502,0.2546,2.454,50.2288,64.1871,119.3708,1.2911,0.7944,41.9028,9.3657,24.656,22.4882,8.9716,4.21,2.3309
189,189.0,0.0058,1661.0,0.322,17.36,-7150.25,1.8827,53.6717,4.4664,85.2575,9.094,0.1192,2.2036,50.249,64.235,119.6672,1.3044,0.5923,44.186,3.0692,43.7898,9.6725,9.9165,3.6083,1.9134
190,190.0,0.017,608.0,0.883,20.84,-5500.0,1.999,58.4694,11.1382,85.597,8.5155,0.29,2.9552,50.0426,64.004,117.9506,0.9458,1.7585,94.1354,9.1575,26.2331,14.9588,5.7376,3.003,1.5248
191,191.0,0.0139,3453.0,0.53,17.7,-4781.5,2.0265,15.3095,11.0742,84.533,8.872,0.1672,1.9205,50.3074,64.1215,118.0124,0.7004,1.4282,56.9805,5.3728,17.1323,12.1978,7.0443,2.5711,1.3494
192,192.0,0.0143,439.0,0.28,15.35,-5336.5,1.9995,57.7692,10.279,84.2845,9.2362,0.0838,2.3376,50.3524,64.1557,118.3954,0.8534,1.4775,66.7878,2.6368,18.691,22.9605,8.8643,3.0876,1.6947
193,193.0,0.0161,2426.0,0.57,20.38,-6112.25,1.9995,16.5552,11.139,86.4478,8.8287,0.2095,2.0392,50.254,63.9006,117.974,0.7192,1.6608,42.7695,5.909,33.4316,18.7144,5.0883,3.3152,1.8065
194,194.0,0.0143,236.0,0.298,14.91,-5646.5,1.992,50.8308,9.8817,85.0856,8.6324,0.0945,1.8783,50.0906,64.1658,117.802,0.7155,1.478,47.7097,2.7826,15.0636,13.1411,7.0844,2.2951,1.2338
195,195.0,0.0197,7599.0,0.865,8.54,-3345.75,0.885,61.7016,4.6309,85.0716,8.6942,0.2491,1.3676,50.5287,64.3976,118.0626,0.8059,2.0482,39.5765,8.3368,30.1204,12.0761,7.4491,2.9696,1.5497
196,196.0,0.0176,5704.0,0.162,11.54,-2668.5,0.8855,48.1091,5.8501,85.6591,8.8249,0.0433,3.0528,50.3878,64.1536,118.3554,1.5096,1.8287,51.7487,1.4774,25.4353,29.8674,6.1632,2.9407,1.6974
197,197.0,0.0122,374.0,0.348,19.24,-6377.0,1.8818,25.1367,10.6219,86.1197,9.043,0.1018,2.3868,50.36,63.8744,117.6784,1.006,1.2526,42.7007,3.303,27.2806,19.0322,4.2644,3.5979,1.8952
198,198.0,0.0079,426.0,0.489,10.39,-5440.25,1.9755,39.2427,6.3186,83.8465,8.8945,0.1429,2.1831,50.2262,64.3323,118.5286,0.8076,0.8142,63.2137,4.5405,27.547,10.0958,7.0703,3.2348,1.6755
199,199.0,0.0157,616.0,0.156,15.31,-5485.0,1.9552,47.1684,10.9136,85.7375,9.0998,0.0524,2.9697,50.1482,64.0107,119.5608,0.8656,1.6361,62.7014,1.4452,25.0743,8.9501,4.505,3.335,1.8422
200,200.0,0.0161,912.0,0.87,29.05,-5394.0,1.993,46.9106,11.1679,85.597,8.5155,0.2783,2.376,50.0426,64.004,117.9506,0.7043,1.6657,81.2724,8.9221,33.5171,19.3073,6.6792,2.7079,1.474
201,201.0,0.005,794.0,0.231,9.17,-5490.0,1.9723,15.0626,6.3936,83.8465,8.8945,0.0782,3.0728,50.2262,64.3323,118.5286,1.3848,0.507,33.5219,2.0988,16.9629,21.0192,4.2811,2.6391,1.506
202,202.0,0.0226,1736.0,0.911,26.4,-6886.25,1.8895,17.7492,10.2018,86.3416,9.219,0.237,0.9023,50.5347,64.0969,117.4196,0.6722,2.3584,32.652,8.9618,9.1783,27.8933,4.2516,3.0562,1.7175
203,203.0,0.0142,466.0,0.381,12.36,-5487.0,2.0057,54.9822,9.6949,84.3232,8.5218,0.1282,1.4326,50.3583,64.2803,118.102,0.795,1.457,55.9536,3.7523,20.3477,26.6496,9.0303,3.2179,1.9034
204,204.0,0.0077,220.0,0.348,14.46,-6368.75,1.8878,59.1813,8.8256,86.4863,8.828,0.0938,1.1286,50.2667,63.9349,118.039,1.2525,0.7954,37.7803,3.3282,27.141,19.822,7.2584,2.8698,1.4891
205,205.0,0.0082,754.0,0.289,16.08,-5619.5,2.0068,37.2925,9.8561,84.1154,9.2281,0.079,0.9797,50.273,64.081,118.1176,1.0685,0.8462,118.6813,2.7902,20.6826,15.9177,6.9741,3.7087,1.9636
206,206.0,0.0236,325.0,0.267,19.7,-6329.25,1.8982,34.1063,10.9457,85.5455,9.2655,0.0849,2.093,50.3358,63.8677,117.4194,0.6543,2.4641,35.4613,2.6477,18.2383,16.6184,7.1556,1.8628,1.0943
207,207.0,0.0161,1161.0,0.437,13.05,-5466.5,2.02,48.3745,8.7644,86.4478,8.8287,0.1588,3.3115,50.254,63.9006,117.974,0.9193,1.6721,67.3684,4.2671,56.4914,21.3861,8.4676,2.4053,1.2842
208,208.0,0.0204,674.0,0.242,19.01,-5561.75,2.0177,48.5814,10.1545,86.3857,8.8513,0.0777,1.8388,50.1431,63.7749,118.0906,1.0879,2.1312,60.4839,2.279,21.7426,16.2763,6.9652,2.4569,1.3159
209,209.0,0.0152,1244.0,0.875,21.35,-5440.75,2.0075,34.5069,9.2858,84.3232,8.5218,0.3401,2.6693,50.3583,64.2803,118.102,0.9225,1.5615,54.03,8.7051,57.2146,61.2975,12.3156,2.7978,1.4794
210,210.0,0.0232,799.0,0.343,13.38,-5426.75,1.9875,33.2032,9.669,84.3232,8.5218,0.093,2.1868,50.3583,64.2803,118.102,0.6362,2.421,63.3241,3.3994,65.9103,9.9698,3.1447,3.4097,1.8332
211,211.0,0.0181,486.0,0.302,12.93,-5635.5,2.0032,37.553,8.9216,84.8399,8.5266,0.0869,1.2301,50.2925,64.0317,117.918,1.0484,1.8841,50.0977,2.91,32.1237,30.5748,5.4737,81.6568,53.5949
212,212.0,0.0159,163.0,0.275,11.3,-5794.25,1.9885,16.9214,9.5181,85.564,9.7484,0.0951,1.2407,50.0781,63.7678,118.244,0.9355,1.6433,73.2082,2.6825,40.4352,7.3933,8.0677,2.6278,1.4435
213,213.0,0.0177,920.0,0.227,14.44,-5972.75,1.9815,7.9768,9.4364,85.597,8.5155,0.0625,1.0467,50.0426,64.004,117.9506,0.698,1.8298,170.6024,2.1217,12.6423,28.6787,3.844,3.4068,1.7492
214,214.0,0.0152,370.0,0.193,17.86,-5550.75,1.9537,47.0176,9.9974,86.4478,8.8287,0.0589,1.7616,50.254,63.9006,117.974,1.2819,1.5714,59.7323,1.8761,35.9991,20.2848,3.6654,2.7214,1.4011
215,215.0,0.0162,203.0,0.352,18.1,-5503.5,1.9972,70.2781,9.0585,85.0856,8.6324,0.0962,1.8992,50.0906,64.1658,117.802,0.8937,1.6698,82.9085,3.2707,15.3166,20.5337,4.4944,2.4928,1.3471
216,216.0,0.0167,243.0,0.521,15.71,-6345.75,1.8895,34.2275,9.8175,86.3239,9.5642,0.1451,2.106,50.3645,63.9038,117.5064,0.9369,1.7329,46.4362,5.0896,40.067,14.1878,8.4974,2.78,1.6084
217,217.0,0.0064,450.0,0.4,18.89,-6434.75,1.9065,71.6716,9.6041,85.0841,8.6406,0.1296,1.301,50.0757,63.7959,118.563,1.3193,0.6601,58.9136,3.757,24.087,6.6983,4.9829,3.9365,2.1447
218,218.0,0.0173,438.0,0.422,17.67,-6511.5,1.8875,42.3555,9.3491,85.482,9.3998,0.1501,1.7481,50.4069,64.2033,118.3028,0.6217,1.7835,61.6071,4.1498,36.0821,15.8452,8.7018,3.0961,1.5886
219,219.0,0.0042,419.0,0.323,11.93,-6403.75,1.8988,49.4722,9.466,86.3857,8.8513,0.0996,2.7327,50.1431,63.7749,118.0906,1.2349,0.4302,38.0895,3.1022,37.799,11.7249,7.6009,3.1242,1.614
220,220.0,0.0145,547.0,0.306,14.19,-5407.75,2.0082,49.8847,8.9317,84.8399,8.5266,0.0911,1.0026,50.2925,64.0317,117.918,1.2492,1.4949,27.8887,2.9572,17.0074,17.0609,6.721,3.7087,1.9636
221,221.0,0.0162,411.0,0.35,17.96,-5617.5,1.995,42.7626,9.5205,86.3857,8.8513,0.0924,1.7305,50.1431,63.7749,118.0906,1.2527,1.6741,89.0538,3.3377,26.5249,11.5596,2.9871,2.3023,1.2656
222,222.0,0.0198,2017.0,0.999,14.54,-6057.25,1.9655,46.8474,9.5862,84.3232,8.5218,0.3755,1.615,50.3583,64.2803,118.102,0.7658,2.0553,91.0432,10.0687,33.2962,35.3189,7.3796,3.3426,1.7384
223,223.0,0.0151,420.0,0.362,13.75,-6448.0,1.8935,51.4822,9.2875,85.482,9.3998,0.1235,2.1234,50.4069,64.2033,118.3028,1.158,1.5638,38.3178,3.6202,39.6205,35.2958,3.8603,3.5759,1.8402
224,224.0,0.0048,219.0,0.371,19.56,-6508.5,1.8973,21.2984,10.0161,85.0841,8.6406,0.119,1.5467,50.0757,63.7959,118.563,1.2808,0.4864,41.0646,3.4666,29.3559,6.6869,7.5836,4.0124,2.0961
225,225.0,0.0168,2256.0,0.32,20.1,-5771.25,1.986,46.1362,9.5821,84.1154,9.2281,0.0953,1.506,50.273,64.081,118.1176,0.8258,1.7296,48.0356,3.0503,31.7075,10.4302,7.9409,3.8883,2.1473
226,226.0,0.0049,311.0,0.275,16.19,-6401.75,1.896,37.216,9.5968,85.0841,8.6406,0.0947,1.4828,50.0757,63.7959,118.563,1.2653,0.499,33.5651,2.5872,28.9363,18.7597,7.3796,3.25,1.7167
