,Unnamed: 0,F152,F16,F185,F187,F206,F209,F252,F287,F321,F342,F347,F390,F425,F457,F459,F46,F478,F524,F574,F576,F577,F74
130,130.0,0.3826,10.3046,3.99,12.28,0.0,0.0,4.8794,0.1125,1.3364,0.0,0.0,1.4381,3.7126,2.8684,1.953,725.6008,0.0,8.8842,2.7495,1.5612,12.1582,0.0
131,131.0,0.9728,9.7109,4.65,11.76,0.0,0.0,2.2887,0.2771,1.6364,0.0,0.0,0.6831,10.0179,3.2576,1.8644,725.3678,0.0,3.8883,3.6972,2.1264,23.5428,0.0
132,132.0,0.7696,10.4655,6.24,16.99,0.0,0.0,3.4781,0.2227,1.712,0.0,0.0,1.0405,7.3534,4.4107,2.6595,736.3145,0.0,5.8874,3.8566,2.1383,39.8075,0.0
133,133.0,0.7521,9.3766,4.22,12.8,0.0,0.0,2.2393,0.2147,1.5372,0.0,0.0,0.7165,8.0213,2.9597,2.028,725.8835,0.0,3.7615,2.3013,1.2283,14.6817,0.0
134,134.0,0.8045,9.7499,6.08,9.27,0.0,0.0,1.9131,0.2369,1.8983,0.0,0.0,0.6253,8.2509,4.374,1.4571,734.1486,0.0,3.2332,104.372,60.6656,19.3194,0.0
135,135.0,0.2028,9.7481,5.09,8.96,0.0,0.0,5.3078,0.0686,1.4489,0.0,0.0,1.7387,2.0802,3.4276,1.4098,725.7848,0.0,9.2788,3.9875,2.1135,11.2782,0.0
136,136.0,0.6257,10.7572,6.97,8.38,0.0,0.0,2.296,0.183,2.0312,0.0,0.0,0.6859,5.8167,4.7837,1.3339,719.4866,0.0,3.9133,2.1771,1.1838,15.9735,0.0
137,137.0,0.3967,9.9339,2.78,14.04,0.0,0.0,2.3168,0.1158,1.0163,0.0,0.0,0.7061,3.9936,1.9417,2.2125,729.7445,0.0,3.9287,4.2207,2.2064,15.0908,0.0
138,138.0,0.5702,9.712,4.45,14.15,0.0,0.0,2.3795,0.1633,1.4323,0.0,0.0,0.7726,5.8709,3.256,2.2676,721.4682,0.0,4.0385,2.9281,1.4949,20.9802,0.0
139,139.0,0.4961,9.4602,5.84,12.72,0.0,0.0,2.8937,0.1523,1.6582,0.0,0.0,0.9281,5.2436,4.167,2.0087,729.8999,0.0,4.8901,3.4939,1.8387,12.4093,0.0
140,140.0,0.3871,10.0681,9.12,25.58,0.0,0.0,2.7883,0.1142,2.6862,0.0,0.0,0.8664,3.8452,6.6195,4.003,743.6618,0.0,4.6578,3.5979,1.8952,10.039,0.0
141,141.0,0.2606,10.1625,5.4,23.99,0.0,0.0,2.2746,0.0862,1.6865,0.0,0.0,0.7059,2.5644,3.9038,3.7612,742.4229,0.0,3.7986,3.5979,1.8952,10.039,0.0
142,142.0,0.4609,10.4762,4.0,12.48,0.0,0.0,2.3197,0.1338,1.1426,0.0,0.0,0.7762,4.3994,2.7962,1.9677,729.4859,0.0,3.9321,2.7997,1.64,20.8257,0.0
143,143.0,0.3807,10.1297,3.54,24.98,0.0,0.0,2.2562,0.1234,1.1828,0.0,0.0,0.6768,3.7578,2.5079,4.0253,718.6354,0.0,3.7779,4.3037,2.2473,11.8756,0.0
144,144.0,1.4114,10.6526,9.19,18.95,0.0,0.0,2.984,0.4506,2.6989,0.0,0.0,0.9994,13.249,6.3766,3.0109,727.1951,0.0,5.0598,4.1053,2.2977,20.6127,0.0
145,145.0,0.3474,10.098,6.11,17.0,0.0,0.0,2.9045,0.113,1.786,0.0,0.0,0.9906,3.4408,4.2397,2.6695,732.6516,0.0,4.9249,3.1845,1.6299,16.7075,0.0
146,146.0,0.2094,9.7663,3.1,8.13,0.0,0.0,5.1503,0.0734,0.9241,0.0,0.0,1.6756,2.1438,2.101,1.3013,712.9419,0.0,9.0482,2.3687,1.3334,13.1074,0.0
147,147.0,0.7921,10.5235,12.85,14.46,0.0,0.0,2.123,0.2225,3.4751,0.0,0.0,0.7126,7.5268,9.1531,2.2892,729.5724,0.0,3.6354,2.9437,1.5389,9.2038,0.0
148,148.0,0.4443,10.54,7.74,27.09,0.0,0.0,4.7228,0.1284,2.2266,0.0,0.0,1.3676,4.2151,5.4963,4.216,747.241,0.0,8.1736,3.7981,2.1591,13.3699,0.0
149,149.0,0.7133,10.4996,4.73,10.49,0.0,0.0,2.3059,0.2101,1.5471,0.0,0.0,0.6844,6.7938,3.3396,1.6659,726.0428,0.0,3.8659,2.9696,1.5497,13.5286,0.0
150,150.0,0.5644,10.1964,4.12,21.73,0.0,0.0,1.5538,0.1677,1.374,0.0,0.0,0.5367,5.5351,2.9114,3.414,738.4955,0.0,2.7699,3.5979,1.8952,10.039,0.0
151,151.0,0.4971,10.5284,7.79,23.25,0.0,0.0,2.5006,0.1445,2.4006,0.0,0.0,0.7654,4.7212,5.4522,3.736,719.3697,0.0,4.3512,3.933,2.1088,12.4612,0.0
152,152.0,0.3774,9.9372,4.98,10.54,0.0,0.0,2.1983,0.1125,1.6633,0.0,0.0,0.6299,3.7977,3.5213,1.681,722.1884,0.0,3.796,3.0409,1.6335,14.338,0.0
153,153.0,0.2897,9.6793,7.15,12.64,0.0,0.0,1.7951,0.084,2.1513,0.0,0.0,0.5353,2.9927,4.9515,2.0068,724.3986,0.0,3.2141,3.0504,1.6996,7.6104,0.0
154,154.0,0.8158,10.7177,6.32,9.41,0.0,0.0,2.9093,0.2329,1.7369,0.0,0.0,0.8653,7.6113,4.277,1.4895,721.505,0.0,5.0191,2.8442,1.5138,5.1798,0.0
155,155.0,0.8296,10.7668,6.1,20.96,0.0,0.0,2.9933,0.239,1.6726,0.0,0.0,0.9729,7.7053,4.5354,3.2551,755.7826,0.0,5.0791,3.1635,1.7099,12.3326,0.0
156,156.0,3.4012,10.5142,5.05,15.51,0.0,0.0,2.9372,1.0531,1.7496,0.0,0.0,0.941,32.3491,3.5037,2.4588,724.4406,0.0,4.9197,2.4866,1.3075,15.382,0.0
157,157.0,1.6223,8.0711,3.84,15.5,0.0,0.0,4.5096,0.5074,1.0947,0.0,0.0,1.2621,20.0998,2.7262,2.4189,740.0988,0.0,7.6318,3.559,1.9517,14.5937,0.0
158,158.0,0.4411,9.8767,6.48,20.22,0.0,0.0,2.9257,0.1331,1.6939,0.0,0.0,0.9903,4.4661,4.7363,3.1239,757.5634,0.0,4.961,1.9061,1.1399,14.0347,0.0
159,159.0,0.367,9.4522,7.1,23.69,0.0,0.0,2.4838,0.1125,2.2704,0.0,0.0,0.6548,3.8829,4.9119,3.6962,743.6965,0.0,4.3427,3.8397,2.1825,23.0452,0.0
160,160.0,0.9568,9.6394,9.23,15.04,0.0,0.0,2.7749,0.2807,2.8984,0.0,0.0,0.7681,9.9254,6.3666,2.3659,733.5702,0.0,4.8268,2.0622,1.0653,15.0191,0.0
161,161.0,0.2031,9.9547,5.64,26.08,0.0,0.0,2.6468,0.0721,1.5751,0.0,0.0,0.7583,2.0407,3.9926,4.0702,745.329,0.0,4.3621,2.9007,1.491,17.4104,0.0
162,162.0,0.4145,9.7123,5.49,16.69,0.0,0.0,1.7796,0.1231,1.5571,0.0,0.0,0.6626,4.2676,3.7774,2.6121,738.3333,0.0,2.9491,1.8879,1.0688,19.0155,0.0
163,163.0,0.7895,10.2585,3.6,10.13,0.0,0.0,2.2528,0.2295,1.3365,0.0,0.0,0.6708,7.6957,2.564,1.613,724.4843,0.0,3.785,137.833,85.9341,69.196,0.0
164,164.0,0.4782,10.5147,10.94,16.82,0.0,0.0,1.3286,0.1376,3.5747,0.0,0.0,0.4191,4.5476,7.7327,2.6417,736.8024,0.0,2.384,3.5979,1.8952,10.039,0.0
165,165.0,0.8593,9.4018,8.74,18.97,0.0,0.0,4.7034,0.2345,2.8096,0.0,0.0,1.3107,9.14,6.5657,2.9737,748.9484,0.0,7.9756,2.1365,1.234,14.6325,0.0
166,166.0,0.3765,9.6762,9.04,16.12,0.0,0.0,1.7372,0.1104,2.7623,0.0,0.0,0.6039,3.8914,6.2623,2.5263,736.7293,0.0,3.0947,2.0467,1.1234,15.2689,0.0
167,167.0,0.3703,9.4154,8.27,18.11,0.0,0.0,3.0988,0.1143,2.4886,0.0,0.0,0.8424,3.9329,5.8629,2.8469,740.3189,0.0,5.3504,3.6718,1.8506,10.6375,0.0
168,168.0,0.2288,9.7516,8.02,19.93,0.0,0.0,2.3642,0.0797,2.6678,0.0,0.0,0.7433,2.3466,5.4958,3.1275,734.2508,0.0,3.8533,2.0208,1.0569,11.6751,0.0
169,169.0,0.3498,9.9098,3.99,18.8,0.0,0.0,2.4962,0.1095,1.1884,0.0,0.0,0.8357,3.5297,2.832,2.9568,738.9797,0.0,4.1875,2.6177,1.4484,6.7554,0.0
170,170.0,0.2917,9.9009,4.53,28.37,0.0,0.0,3.8473,0.0893,1.4696,0.0,0.0,1.0419,2.9464,3.1791,4.4304,742.7582,0.0,6.3479,3.2732,1.7834,12.284,0.0
171,171.0,0.5089,9.4318,6.98,6.22,0.0,0.0,4.4998,0.1468,1.8152,0.0,0.0,1.2712,5.3955,4.8475,0.991,720.8284,0.0,7.6097,4.456,2.3406,14.6582,0.0
172,172.0,0.2153,9.9242,8.36,21.07,0.0,0.0,4.5285,0.0715,2.5136,0.0,0.0,1.283,2.1694,5.8967,3.2797,746.1255,0.0,7.6681,3.5979,1.8952,10.039,0.0
173,173.0,0.3427,9.3644,4.24,11.07,0.0,0.0,4.7237,0.11,1.4203,0.0,0.0,1.3065,3.66,2.9153,1.7594,721.0289,0.0,8.0011,3.3933,1.875,18.4745,0.0
174,174.0,0.3228,9.7024,8.02,24.13,0.0,0.0,2.1034,0.112,2.7941,0.0,0.0,0.5998,3.3274,5.6581,3.7391,751.5639,0.0,3.4778,2.7707,1.4843,19.563,0.0
175,175.0,0.4873,9.5947,6.65,19.03,0.0,0.0,2.9223,0.1411,2.3699,0.0,0.0,0.8299,5.0783,4.8249,3.0331,724.2001,0.0,4.7895,3.4043,1.8108,7.4657,0.0
176,176.0,0.5682,9.8714,2.92,10.72,0.0,0.0,2.9185,0.1657,0.9269,0.0,0.0,0.9755,5.7563,2.0495,1.6746,739.0731,0.0,4.9731,3.2348,1.6755,10.4655,0.0
177,177.0,1.5292,9.9055,5.3,12.85,0.0,0.0,5.0108,0.3654,2.0363,0.0,0.0,1.3826,15.4381,3.8496,2.0344,730.5831,0.0,8.5559,3.2348,1.6755,10.4655,0.0
178,178.0,0.6049,10.6319,8.82,15.63,0.0,0.0,2.7531,0.1761,2.2284,0.0,0.0,0.8609,5.6894,6.5588,2.4514,746.8239,0.0,4.6022,1.9061,1.1399,14.0347,0.0
179,179.0,0.5664,9.8774,2.75,13.82,0.0,0.0,4.9696,0.163,0.9442,0.0,0.0,1.3638,5.7347,1.8499,2.2405,704.7953,0.0,8.4298,3.174,1.6521,9.9979,0.0
180,180.0,1.3119,9.5528,4.47,23.58,0.0,0.0,2.2887,0.3887,1.5004,0.0,0.0,0.6359,13.7334,3.0754,3.6484,748.1764,0.0,3.7553,3.4818,1.8868,8.912,0.0
181,181.0,0.4523,9.5153,6.16,6.67,0.0,0.0,1.8584,0.1297,1.9518,0.0,0.0,0.6045,4.7533,4.4394,1.0732,718.4844,0.0,3.194,36.6385,38.7818,45.2513,0.0
182,182.0,0.2277,9.8867,11.64,23.86,0.0,0.0,4.551,0.0762,3.2284,0.0,0.0,1.2834,2.3027,8.0146,3.701,746.5078,0.0,7.6941,2.592,1.3749,16.1636,0.0
183,183.0,0.3956,9.941,3.47,14.39,0.0,0.0,2.2468,0.1172,1.1012,0.0,0.0,0.6787,3.9795,2.3945,2.2858,721.4786,0.0,3.831,3.7078,1.9369,10.1049,0.0
184,184.0,0.4487,10.6284,6.53,16.07,0.0,0.0,4.6749,0.1317,1.7452,0.0,0.0,1.3006,4.2218,4.9647,2.5169,750.0627,0.0,7.9137,3.2348,1.6755,10.4655,0.0
185,185.0,0.4287,10.0516,9.59,11.35,0.0,0.0,4.192,0.1228,2.6275,0.0,0.0,1.2345,4.2652,6.8987,1.8039,725.1605,0.0,7.4552,4.1318,2.1074,10.2908,0.0
186,186.0,0.2726,9.3127,9.48,24.53,0.0,0.0,4.4628,0.0807,2.7153,0.0,0.0,1.259,2.927,7.1137,3.8434,749.0804,0.0,7.5485,3.5158,1.763,17.2239,0.0
187,187.0,0.3767,9.6716,4.78,28.43,0.0,0.0,4.6215,0.1084,1.6521,0.0,0.0,1.2913,3.8949,3.3241,4.3925,753.512,0.0,7.8473,2.3009,1.3057,12.4002,0.0
188,188.0,0.7624,9.4571,11.24,17.18,0.0,0.0,4.6582,0.205,3.6771,0.0,0.0,1.2911,8.0617,8.3494,2.6841,749.6201,0.0,7.8936,4.21,2.3309,16.7292,0.0
189,189.0,0.1958,9.9513,7.74,10.43,0.0,0.0,4.7405,0.0635,2.0383,0.0,0.0,1.3044,1.9678,5.6788,1.6695,723.7822,0.0,8.0341,3.6083,1.9134,9.6275,0.0
190,190.0,0.4535,10.0903,9.75,19.09,0.0,0.0,3.7118,0.1303,3.1507,0.0,0.0,0.9458,4.4948,7.3674,2.9601,764.7395,0.0,6.2865,3.003,1.5248,12.8472,0.0
191,191.0,0.3777,10.083,11.43,24.33,0.0,0.0,2.3724,0.1118,4.0539,0.0,0.0,0.7004,3.7456,8.8558,3.7891,762.8816,0.0,4.0451,2.5711,1.3494,20.6678,0.0
192,192.0,0.387,10.0985,5.93,18.82,0.0,0.0,2.5838,0.1167,2.0571,0.0,0.0,0.8534,3.8325,4.2195,2.9552,741.1929,0.0,4.3154,3.0876,1.6947,18.4287,0.0
193,193.0,0.2544,10.0974,12.48,26.03,0.0,0.0,2.3776,0.0898,3.695,0.0,0.0,0.7192,2.519,9.4512,4.0204,767.9395,0.0,4.1645,3.3152,1.8065,26.5334,0.0
194,194.0,0.6514,10.3797,5.03,17.92,0.0,0.0,1.9722,0.1938,1.6653,0.0,0.0,0.7155,6.2757,3.5044,2.8099,738.7508,0.0,3.2778,2.2951,1.2338,15.3597,0.0
195,195.0,0.4892,10.5223,6.08,11.17,0.0,0.0,2.3909,0.1435,2.3853,0.0,0.0,0.8059,4.6487,4.3249,1.7811,721.657,0.0,4.0328,2.9696,1.5497,13.5286,0.0
196,196.0,0.2948,9.4214,7.55,11.5,0.0,0.0,4.5366,0.1024,2.2163,0.0,0.0,1.5096,3.1291,5.3091,1.7984,735.5917,0.0,7.7696,2.9407,1.6974,15.5379,0.0
197,197.0,0.4512,10.1262,6.08,19.7,0.0,0.0,3.6951,0.1609,1.9826,0.0,0.0,1.006,4.4554,4.2403,3.0836,738.9739,0.0,6.1401,3.5979,1.8952,10.039,0.0
198,198.0,0.2818,9.3528,5.12,11.4,0.0,0.0,2.4837,0.101,1.5936,0.0,0.0,0.8076,3.0128,3.7578,1.809,730.4395,0.0,4.1554,3.2348,1.6755,10.4655,0.0
199,199.0,0.8403,10.2131,9.76,19.99,0.0,0.0,2.5113,0.2531,3.0622,0.0,0.0,0.8656,8.2281,6.9813,3.1446,739.8484,0.0,4.1842,3.335,1.8422,11.4341,0.0
200,200.0,0.7132,10.4427,9.49,23.77,0.0,0.0,2.2262,0.2144,3.2364,0.0,0.0,0.7043,6.8299,7.3225,3.6723,770.0184,0.0,3.9448,2.7079,1.474,17.0534,0.0
201,201.0,0.5128,10.4585,12.4,15.53,0.0,0.0,5.0098,0.1496,3.7202,0.0,0.0,1.3848,4.9035,8.8985,2.4533,729.4822,0.0,8.55,2.6391,1.506,13.19,0.0
202,202.0,0.796,9.5536,10.0,19.33,0.0,0.0,1.9484,0.2337,2.7743,0.0,0.0,0.6722,8.3318,7.7315,3.071,743.4202,0.0,3.6078,3.0562,1.7175,14.1153,0.0
203,203.0,0.5075,10.4299,10.78,21.93,0.0,0.0,2.0479,0.1488,3.1123,0.0,0.0,0.795,4.8655,8.5574,3.476,749.8995,0.0,3.5928,3.2179,1.9034,16.5142,0.0
204,204.0,1.1333,9.8416,9.05,14.24,0.0,0.0,4.6305,0.3347,2.4181,0.0,0.0,1.2525,11.5157,6.2448,2.2826,717.1216,0.0,7.9719,2.8698,1.4891,10.3231,0.0
205,205.0,0.3818,9.9413,6.35,18.67,0.0,0.0,3.9789,0.1371,2.009,0.0,0.0,1.0685,3.8402,4.7,3.0218,717.2904,0.0,6.7751,3.7087,1.9636,8.2046,0.0
206,206.0,0.4054,10.3654,9.87,24.86,0.0,0.0,2.2021,0.1212,3.5412,0.0,0.0,0.6543,3.9111,7.4997,3.8632,762.9169,0.0,3.6972,1.8628,1.0943,9.504,0.0
207,207.0,1.0133,9.8124,14.22,21.6,0.0,0.0,2.6172,0.2727,3.8329,0.0,0.0,0.9193,10.3272,10.5354,3.4527,729.7375,0.0,4.4979,2.4053,1.2842,13.3006,0.0
208,208.0,0.2353,10.3541,6.7,15.39,0.0,0.0,3.5798,0.0834,2.091,0.0,0.0,1.0879,2.2721,4.7317,2.481,714.6909,0.0,6.117,2.4569,1.3159,11.0755,0.0
209,209.0,1.0737,10.1182,5.69,22.81,0.0,0.0,2.8196,0.2915,1.7496,0.0,0.0,0.9225,10.6114,4.2268,3.6017,740.3371,0.0,4.8213,2.7978,1.4794,19.4477,0.0
210,210.0,0.9201,9.6172,7.32,17.86,0.0,0.0,2.1539,0.2461,2.1303,0.0,0.0,0.6362,9.5674,5.4499,2.8152,743.2701,0.0,3.6385,3.4097,1.8332,18.0566,0.0
211,211.0,0.2361,10.2754,6.08,16.51,0.0,0.0,3.4858,0.0816,2.3549,0.0,0.0,1.0484,2.2979,4.2235,2.6579,713.6077,0.0,6.0004,81.6568,53.5949,13.5991,0.0
212,212.0,1.0172,9.9101,7.03,21.55,0.0,0.0,2.7376,0.2743,2.3064,0.0,0.0,0.9355,10.2647,5.2132,3.5058,716.3416,0.0,4.6969,2.6278,1.4435,14.7886,0.0
213,213.0,0.3214,9.6664,10.37,26.23,0.0,0.0,2.1952,0.1097,3.0016,0.0,0.0,0.698,3.3252,7.7242,4.2362,720.7386,0.0,3.686,3.4068,1.7492,10.8388,0.0
214,214.0,0.3181,9.6884,10.15,23.48,0.0,0.0,4.7525,0.1075,2.9964,0.0,0.0,1.2819,3.2837,7.3468,3.76,724.3352,0.0,7.9435,2.7214,1.4011,15.0505,0.0
215,215.0,0.6677,10.6033,5.49,16.28,0.0,0.0,2.5663,0.1945,1.6074,0.0,0.0,0.8937,6.2973,3.9524,2.5853,729.7639,0.0,4.4838,2.4928,1.3471,12.8366,0.0
216,216.0,0.3705,10.3512,9.53,19.98,0.0,0.0,2.8063,0.1053,2.8604,0.0,0.0,0.9369,3.5792,7.0789,3.1571,742.4136,0.0,4.8445,2.78,1.6084,16.8002,0.0
217,217.0,0.3005,9.4274,4.84,18.6,0.0,0.0,3.7445,0.0996,1.7488,0.0,0.0,1.3193,3.1875,3.3386,2.9482,724.0145,0.0,6.3585,3.9365,2.1447,21.411,0.0
218,218.0,1.451,10.0229,10.89,14.55,0.0,0.0,1.9267,0.4002,3.1794,0.0,0.0,0.6217,14.4771,8.3043,2.3408,726.0449,0.0,3.4315,3.0961,1.5886,15.6838,0.0
219,219.0,0.6301,10.3441,10.95,21.81,0.0,0.0,3.6637,0.1863,3.6439,0.0,0.0,1.2349,6.0917,7.9503,3.5512,710.8149,0.0,6.1121,3.1242,1.614,7.508,0.0
220,220.0,0.7152,10.2848,6.4,22.02,0.0,0.0,3.5579,0.2131,2.2148,0.0,0.0,1.2492,6.954,4.5661,3.5117,723.3689,0.0,5.9345,3.7087,1.9636,8.2046,0.0
221,221.0,0.8652,9.9969,9.35,15.67,0.0,0.0,3.7871,0.2344,2.9115,0.0,0.0,1.2527,8.6543,6.7353,2.5296,716.5855,0.0,6.3828,2.3023,1.2656,9.8177,0.0
222,222.0,0.3398,10.3504,7.57,20.56,0.0,0.0,2.1871,0.1002,2.6756,0.0,0.0,0.7658,3.283,5.5756,3.2527,737.2861,0.0,3.6688,3.3426,1.7384,14.2564,0.0
223,223.0,1.4617,10.0072,8.0,16.95,0.0,0.0,3.8049,0.4338,2.4149,0.0,0.0,1.158,14.6062,5.8775,2.6785,741.8553,0.0,6.5221,3.5759,1.8402,23.7218,0.0
224,224.0,0.8998,10.2875,5.14,21.78,0.0,0.0,3.8077,0.2656,1.6862,0.0,0.0,1.2808,8.7461,3.5433,3.4609,722.0706,0.0,6.3566,4.0124,2.0961,10.6314,0.0
225,225.0,0.9673,10.3412,5.16,23.58,0.0,0.0,2.3274,0.282,1.5762,0.0,0.0,0.8258,9.3543,3.5547,3.7237,726.9352,0.0,3.918,3.8883,2.1473,15.0058,0.0
226,226.0,0.931,10.3261,6.42,19.38,0.0,0.0,3.8117,0.2712,2.0535,0.0,0.0,1.2653,9.0162,4.4484,3.0721,724.0532,0.0,6.374,3.25,1.7167,7.9639,0.0
227,227.0,0.9475,10.3431,10.63,11.64,0.0,0.0,3.207,0.2755,3.0696,0.0,0.0,0.8699,9.1604,8.2152,1.8119,759.1936,0.0,5.495,1.9025,1.1597,15.6949,0.0
228,228.0,0.915,9.9873,6.71,18.48,0.0,0.0,2.2808,0.2662,1.8033,0.0,0.0,0.6744,9.1616,5.1931,2.9383,744.4897,0.0,3.9637,3.0365,1.7225,14.4103,0.0
229,229.0,0.8858,10.1897,6.95,17.1,0.0,0.0,4.137,0.2397,1.9937,0.0,0.0,1.393,8.6933,5.3082,2.6991,745.0116,0.0,7.1387,2.8158,1.4652,21.885,0.0
230,230.0,1.6368,10.005,10.62,17.26,0.0,0.0,2.1745,0.4897,2.8061,0.0,0.0,0.6689,16.3595,7.5875,2.7403,730.9825,0.0,3.6433,3.6041,1.8237,12.2194,0.0
231,231.0,0.966,10.3643,7.02,7.74,0.0,0.0,2.4242,0.2832,1.7857,0.0,0.0,0.6498,9.3205,4.953,1.1979,747.4044,0.0,4.1501,2.3555,1.3023,23.3076,0.0
232,232.0,0.491,9.5037,6.64,24.55,0.0,0.0,2.2988,0.1607,2.1902,0.0,0.0,0.7824,5.1666,5.1014,3.8814,745.1489,0.0,3.9876,2.6848,1.4512,10.2845,0.0
233,233.0,0.9891,9.9361,9.28,24.19,0.0,0.0,2.8546,0.3049,2.7463,0.0,0.0,0.8484,9.9543,6.6394,3.8555,727.7956,0.0,5.1163,2.3302,1.2492,6.3989,0.0
234,234.0,1.4658,10.0345,5.65,18.13,0.0,0.0,3.686,0.4344,1.6031,0.0,0.0,1.226,14.6081,4.0406,2.9022,723.0295,0.0,6.2323,2.3093,1.525,7.362,0.0
235,235.0,0.883,10.1341,4.87,16.46,0.0,0.0,2.3528,0.2661,1.4886,0.0,0.0,0.6996,8.7132,3.7021,2.5448,761.8176,0.0,4.0794,1.7479,0.9477,9.2608,0.0
236,236.0,0.414,10.3911,3.97,19.45,0.0,0.0,2.8429,0.1224,1.2177,0.0,0.0,0.9214,3.9838,2.8411,3.0825,731.2024,0.0,4.8491,2.2679,1.1652,9.5646,0.0
237,237.0,0.6673,10.4202,10.02,14.31,0.0,0.0,2.4249,0.1968,3.0962,0.0,0.0,0.8377,6.4037,6.9797,2.2603,729.381,0.0,4.0958,3.2399,1.7429,14.9904,0.0
238,238.0,0.2873,9.1874,6.35,19.98,0.0,0.0,2.2538,0.0987,2.3199,0.0,0.0,0.6927,3.1275,4.5094,3.1598,731.0404,0.0,3.7796,2.1568,1.0889,14.037,0.0
239,239.0,0.429,10.7158,9.77,21.68,0.0,0.0,4.9013,0.1285,2.7021,0.0,0.0,1.5743,4.0033,7.337,3.4994,721.107,0.0,8.359,2.1203,1.1991,12.3428,0.0
240,240.0,0.9305,10.297,9.62,21.78,0.0,0.0,3.2323,0.2792,2.6669,0.0,0.0,1.112,9.037,7.1851,3.5147,724.2693,0.0,5.6124,3.1242,1.614,7.508,0.0
241,241.0,1.3051,10.1733,8.25,21.54,0.0,0.0,2.5557,0.3559,2.4198,0.0,0.0,0.7601,12.8291,6.1165,3.4388,730.1885,0.0,4.2644,2.4762,1.4278,11.9444,0.0
242,242.0,0.7172,10.3713,5.59,21.65,0.0,0.0,2.1821,0.2163,1.5481,0.0,0.0,0.6673,6.9151,4.1596,3.421,740.613,0.0,3.6595,2.6667,1.511,17.7352,0.0
243,243.0,0.4207,10.3906,10.27,17.1,0.0,0.0,2.6639,0.1257,2.9828,0.0,0.0,0.8748,4.0488,7.5802,2.7155,735.2533,0.0,4.5122,3.8958,1.9785,10.7299,0.0
244,244.0,0.2996,9.6259,5.8,18.11,0.0,0.0,4.7025,0.0954,1.7789,0.0,0.0,1.2716,3.1123,4.091,2.8982,722.4329,0.0,7.8877,2.8813,1.5305,10.4454,0.0
245,245.0,0.2925,9.6167,11.18,20.37,0.0,0.0,2.8511,0.0993,3.2763,0.0,0.0,0.7766,3.0411,7.6531,3.2178,725.4843,0.0,4.8749,3.5111,1.9228,5.7281,0.0
246,246.0,0.4392,10.2655,10.92,8.01,0.0,0.0,2.9754,0.129,3.2181,0.0,0.0,1.1593,4.2787,8.01,1.248,745.7112,0.0,5.3005,2.7845,1.5783,17.2084,0.0
247,247.0,0.417,10.6221,4.71,24.67,0.0,0.0,4.8269,0.1204,1.6982,0.0,0.0,1.5435,3.9253,3.37,4.0135,710.1216,0.0,8.1084,3.4328,1.717,17.2918,0.0
248,248.0,1.3921,9.8232,8.69,15.06,0.0,0.0,3.5311,0.4154,2.6427,0.0,0.0,1.2181,14.1719,6.1028,2.4597,704.5502,0.0,5.9537,50.4615,45.4394,27.35,0.0
249,249.0,0.4452,10.2697,11.55,11.0,0.0,0.0,3.9961,0.1308,3.9842,0.0,0.0,1.0656,4.3351,8.2945,1.7131,745.0176,0.0,7.0707,117.7337,70.3627,26.782,0.0
250,250.0,0.3426,9.4318,8.3,19.35,0.0,0.0,2.2751,0.1038,2.6784,0.0,0.0,0.6783,3.6329,6.0893,3.1272,718.7252,0.0,3.8223,2.663,1.4186,14.8499,0.0
251,251.0,0.4513,10.6404,8.04,20.86,0.0,0.0,4.0322,0.1313,2.5518,0.0,0.0,1.2682,4.2418,5.4892,3.2549,734.9184,0.0,6.7783,2.4419,1.4305,11.3765,0.0
252,252.0,0.2942,9.3713,6.62,18.28,0.0,0.0,2.689,0.1047,2.0159,0.0,0.0,0.9143,3.139,4.7329,2.9198,726.1268,0.0,4.6253,3.0605,1.6446,11.1645,0.0
253,253.0,1.3355,9.9445,7.85,21.42,0.0,0.0,2.1237,0.3639,2.1349,0.0,0.0,0.6628,13.4293,5.4737,3.5265,699.8139,0.0,3.5603,81.0097,77.1097,36.3183,0.0
254,254.0,1.6821,9.9514,10.13,17.43,0.0,0.0,3.6444,0.5069,3.2322,0.0,0.0,1.2425,16.9031,7.4469,2.7824,730.1293,0.0,6.0988,2.8026,1.6346,10.0828,0.0
255,255.0,1.4777,9.8004,8.61,13.08,0.0,0.0,2.9924,0.4426,2.8454,0.0,0.0,1.0131,15.0775,6.0956,2.0127,754.2983,0.0,5.1399,2.691,1.3981,11.6249,0.0
256,256.0,0.8287,9.9935,5.57,15.82,0.0,0.0,3.9059,0.249,1.7547,0.0,0.0,1.3456,8.2923,3.875,2.5472,716.5169,0.0,6.5437,3.3318,1.7259,7.1019,0.0
257,257.0,0.3346,9.4325,7.52,18.23,0.0,0.0,2.8317,0.1128,2.6668,0.0,0.0,0.9455,3.5469,5.5333,2.9501,719.3159,0.0,4.8428,3.6685,1.8795,17.6843,0.0
258,258.0,1.3846,10.071,12.6,17.09,0.0,0.0,4.7311,0.4135,3.8098,0.0,0.0,1.2689,13.7485,9.4616,2.6651,750.7487,0.0,8.1584,3.3573,1.9143,23.9171,0.0
259,259.0,0.3341,9.4449,13.78,19.07,0.0,0.0,3.0006,0.107,4.202,0.0,0.0,0.9455,3.5371,10.3875,3.087,720.2424,0.0,5.113,3.3391,1.8749,9.3484,0.0
