,Unnamed: 0,F153,F159,F198,F200,F201,F21,F26,F272,F319,F32,F33,F334,F34,F35,F39,F426,F439,F470,F471,F474,F476,F495,F524
119,119.0,0.0131,210.0,1.06,16.87,12.58,-5474.25,1.9945,46.352,6.1812,84.1874,10.6376,0.2818,50.6882,64.7132,118.8356,1.3431,54.7112,10.5896,4.4555,39.241,17.5016,4.4431,3.9418
120,120.0,0.0128,460.0,0.241,7.39,4.07,-5600.5,1.977,57.8709,5.5903,85.324,9.6272,0.072,50.4945,64.1596,117.796,1.3188,104.6125,2.2036,6.5655,13.3864,8.8177,7.1494,8.788
121,121.0,0.0115,2481.0,0.747,16.06,9.03,-6068.75,1.779,42.489,6.0191,85.2487,10.0686,0.251,50.6755,64.3085,117.7568,1.1821,50.5389,7.5481,6.3718,26.5827,14.1933,6.4921,5.0099
122,122.0,0.0096,492.0,0.497,12.08,3.08,-5306.5,1.9827,43.9004,5.1878,85.324,9.6272,0.1447,50.4945,64.1596,117.796,0.9888,34.0401,4.7223,7.2693,13.5553,13.2963,6.5144,9.026
123,123.0,0.0206,1909.0,0.541,15.66,5.36,-6030.25,1.9933,34.7908,5.4207,85.8965,9.2405,0.159,50.157,64.0502,119.2274,2.1512,30.5645,5.0648,6.2567,15.135,10.9189,7.7547,8.8862
124,124.0,0.0058,206.0,0.433,19.74,7.01,-5653.75,2.0232,34.0496,10.8187,84.8178,8.7947,0.1232,50.2004,63.9947,118.7708,0.5947,16.4348,4.2677,7.4153,36.5861,37.4184,8.0155,3.3146
125,125.0,0.0056,1132.0,0.32,8.19,5.39,-5418.25,1.9705,55.9576,4.632,85.7375,9.0998,0.0987,50.1482,64.0107,119.5608,0.5697,75.6522,2.9341,6.3355,17.1764,42.497,4.2811,4.9266
126,126.0,0.014,266.0,0.82,8.66,3.18,-5641.25,1.9843,59.5962,5.9099,85.8965,9.2405,0.2488,50.157,64.0502,119.2274,1.4389,26.3298,8.2316,5.7812,15.2055,12.4782,7.7547,9.1305
127,127.0,0.0122,293.0,1.071,18.87,5.61,-5538.5,2.0003,10.8727,10.8403,84.8178,8.7947,0.302,50.2004,63.9947,118.7708,1.2541,55.821,10.5989,8.6332,33.4762,50.911,6.6759,3.3972
128,128.0,0.0111,347.0,0.338,18.71,6.35,-5261.75,1.993,48.8326,10.5065,84.3324,8.9336,0.0819,50.5527,64.2529,116.7828,1.1415,31.5622,3.1538,5.2618,21.0039,11.6177,6.7926,3.6522
129,129.0,0.0152,878.0,0.346,10.93,4.47,-5587.75,1.9705,45.088,5.4333,83.8746,9.2658,0.1258,50.2261,64.3328,119.104,1.5756,52.2949,3.2434,6.7547,13.0755,17.0474,7.0795,3.8037
130,130.0,0.021,579.0,0.52,11.28,6.29,-5531.5,2.0303,62.7825,5.4041,84.3585,8.7495,0.1529,50.4362,64.2234,117.7078,2.1936,79.4615,4.7927,9.8023,15.1588,14.4191,7.1494,8.8842
131,131.0,0.0121,556.0,0.342,16.45,6.45,-5456.25,1.9972,56.4517,5.1967,85.324,9.6272,0.1054,50.4945,64.1596,117.796,1.2438,101.6688,3.1205,7.8415,15.0065,46.8326,5.7376,3.8883
132,132.0,0.0166,591.0,0.371,17.84,14.45,-5683.75,2.0173,75.3749,5.9225,85.6626,9.1502,0.0988,50.2288,64.1871,119.3708,1.7284,53.4402,3.4419,7.863,39.885,17.7485,6.349,5.8874
133,133.0,0.0095,2366.0,0.256,9.09,10.84,-6563.75,1.8005,57.2154,4.788,84.7166,8.8388,0.0861,50.3916,64.1968,111.7128,0.9767,50.6897,2.3036,12.0888,22.162,20.1396,8.0438,3.7615
134,134.0,0.0101,180.0,0.69,11.41,5.35,-5559.0,1.9682,70.1645,6.2297,83.8746,9.2658,0.1918,50.2261,64.3328,119.104,1.0448,56.6327,6.6944,7.2761,21.7077,15.2394,8.1349,3.2332
135,135.0,0.0199,570.0,0.182,11.2,4.2,-5499.75,1.9685,30.9622,6.3071,83.8746,9.2658,0.0559,50.2261,64.3328,119.104,2.0754,43.008,1.7165,4.9059,34.4751,38.862,8.2328,9.2788
136,136.0,0.0147,131.0,0.573,11.49,5.08,-6353.5,1.8835,33.8221,4.571,85.4579,8.6667,0.1774,50.2987,64.2122,117.955,1.5155,32.1603,5.5117,6.2466,31.2189,11.8576,8.1143,3.9133
137,137.0,0.0051,691.0,0.271,18.53,6.0,-6599.25,1.8888,37.7421,6.3297,84.5407,9.1638,0.0841,50.1709,64.2232,119.7114,0.5256,30.9456,2.6218,5.4252,30.1203,12.9853,8.151,3.9287
138,138.0,0.0139,484.0,0.838,12.51,6.77,-6413.5,1.8873,71.0416,5.5001,85.4138,10.9634,0.2764,50.3803,64.2949,118.8972,1.4308,27.0936,8.1072,8.4777,47.578,46.6331,7.3532,4.0385
139,139.0,0.0094,367.0,0.574,14.14,6.61,-6569.5,1.8785,51.4013,6.6792,84.5407,9.1638,0.1443,50.1709,64.2232,119.7114,0.9691,35.9626,5.5635,7.2308,33.7427,18.9352,4.0367,4.8901
140,140.0,0.0167,415.0,0.339,22.45,10.29,-6480.5,1.8815,24.3706,10.8672,86.1197,9.043,0.1307,50.36,63.8744,117.6784,1.7361,31.4189,3.2102,5.1581,26.8791,26.9478,12.3351,4.6578
141,141.0,0.0157,330.0,0.137,21.2,6.23,-6364.25,1.888,24.972,10.3165,86.1197,9.043,0.0465,50.36,63.8744,117.6784,1.6353,39.4061,1.2488,6.4458,12.4185,29.3084,9.6082,3.7986
142,142.0,0.0155,497.0,0.37,10.63,6.04,-6473.25,1.8873,58.1612,5.8079,84.5407,9.1638,0.1213,50.1709,64.2232,119.7114,1.5945,27.3003,3.5731,8.3787,29.3435,14.2926,6.6298,3.9321
143,143.0,0.0118,7669.0,0.261,20.65,9.0,-3293.5,0.893,57.2667,10.4239,84.0432,8.7487,0.087,50.2849,64.3732,118.7784,1.2177,27.2562,2.3343,12.7009,16.3701,55.4851,6.1848,3.7779
144,144.0,0.0119,7673.0,0.17,21.28,7.14,-1918.25,0.4445,63.4851,10.6706,85.1197,9.1784,0.0531,50.2165,64.229,118.771,1.2224,35.2759,1.5612,9.1746,21.4995,37.145,6.1955,5.0598
145,145.0,0.0052,602.0,0.343,16.32,6.95,-5478.25,1.964,24.7888,5.1773,85.7375,9.0998,0.1126,50.1482,64.0107,119.5608,0.5262,51.9886,3.3201,2.4026,31.8914,21.5174,5.5199,4.9249
146,146.0,0.0204,241.0,0.326,13.87,7.79,-6472.5,1.8952,43.3298,4.3737,85.4579,8.6667,0.0897,50.2987,64.2122,117.955,2.1221,36.745,3.1011,3.1932,50.6639,34.5203,3.391,9.0482
147,147.0,0.0208,3027.0,0.757,12.48,3.82,-6235.25,1.993,65.7135,4.8677,85.8965,9.2405,0.2106,50.157,64.0502,119.2274,2.1742,56.2982,7.1548,6.0239,18.1015,12.3028,7.7567,3.6354
148,148.0,0.0074,473.0,1.145,17.21,5.42,-6449.75,1.8915,54.5049,11.3583,84.8178,8.7947,0.2927,50.2004,63.9947,118.7708,0.7613,48.871,11.343,8.7255,37.4136,15.3855,7.6599,8.1736
149,149.0,0.0202,2029.0,0.243,11.04,11.18,-6169.5,1.7675,55.0121,5.0914,84.8723,8.755,0.0821,50.3957,64.0838,117.326,2.1065,35.1679,2.1872,13.4782,23.8455,17.0593,6.3759,3.8659
150,150.0,0.0127,495.0,0.361,21.54,5.51,-5550.5,2.013,32.7367,10.5846,86.1197,9.043,0.1208,50.36,63.8744,117.6784,1.3085,40.2732,3.4545,4.5464,14.6781,11.7522,7.4424,2.7699
151,151.0,0.0125,422.0,0.323,12.01,9.4,-5448.5,1.975,77.0345,10.1559,85.1594,8.8741,0.1081,50.2518,64.1363,120.883,1.2833,47.3062,2.9768,10.1743,54.05,9.5139,5.5132,4.3512
152,152.0,0.0127,599.0,0.74,17.21,5.98,-6352.0,1.9033,63.4522,4.8101,85.4138,10.9634,0.248,50.3803,64.2949,118.8972,1.3212,57.6477,7.2844,4.2592,39.8156,31.7482,7.6582,3.796
153,153.0,0.0152,1863.0,0.291,10.48,4.49,-5098.25,2.0083,36.0109,6.0981,85.794,8.7599,0.0817,50.3802,63.9715,117.6882,1.5639,98.0392,2.7169,5.8846,18.4579,14.9377,6.2682,3.2141
154,154.0,0.0123,145.0,0.284,13.62,9.01,-6362.5,1.9012,48.2584,4.8639,85.4579,8.6667,0.091,50.2987,64.2122,117.955,1.261,25.1246,2.7312,3.4713,64.0186,40.9515,3.4681,5.0191
155,155.0,0.0111,198.0,0.738,16.08,3.72,-6290.25,1.8942,29.3242,7.346,84.818,8.6309,0.2028,50.2512,64.2144,117.4996,1.1404,46.7466,7.4474,3.4222,19.265,60.914,6.5435,5.0791
156,156.0,0.0111,565.0,0.533,14.93,6.54,-5389.25,1.9718,51.0825,6.1246,85.6626,9.1502,0.1441,50.2288,64.1871,119.3708,1.143,49.6582,4.9753,8.8288,22.8149,14.8656,4.9695,4.9197
157,157.0,0.0055,574.0,0.322,17.84,3.55,-6538.75,1.8808,38.9485,6.6825,84.5407,9.1638,0.0963,50.1709,64.2232,119.7114,0.5658,37.9518,3.1732,4.7764,25.4997,7.2331,7.3532,7.6318
158,158.0,0.0081,582.0,0.824,15.99,6.63,-6349.5,1.8818,56.7683,7.5104,84.818,8.6309,0.241,50.2512,64.2144,117.4996,0.8327,38.1356,8.2543,3.6321,19.3947,22.4486,4.5285,4.961
159,159.0,0.0177,481.0,0.273,21.99,9.73,-5599.5,1.9922,76.9355,10.915,85.2804,9.2436,0.0736,50.4371,64.2175,118.3534,1.843,88.5246,2.4663,7.1904,18.2594,11.1184,7.1114,4.3427
160,160.0,0.021,1020.0,0.353,20.83,4.66,-5645.25,2.008,36.9528,10.0971,84.9798,8.3754,0.1159,50.2413,63.8874,118.0962,2.1942,47.4239,3.3993,5.2239,19.0785,47.9589,6.6455,4.8268
161,161.0,0.0106,550.0,0.276,20.44,11.47,-5447.75,1.9783,49.0395,11.256,85.7375,9.0998,0.0845,50.1482,64.0107,119.5608,1.0869,74.0599,2.5585,9.9289,30.4472,6.3848,6.1632,4.3621
162,162.0,0.022,608.0,0.37,18.27,5.84,-5501.0,1.9903,56.122,10.0639,84.9798,8.3754,0.109,50.2413,63.8874,118.0962,2.3008,76.1128,3.5528,4.5064,18.5792,53.2734,9.5171,2.9491
163,163.0,0.0117,5921.0,0.793,12.96,7.08,-4228.0,1.326,55.1088,4.8046,84.8723,8.755,0.2342,50.3957,64.0838,117.326,1.2075,43.8134,7.3013,14.7729,18.6838,11.1627,10.8251,3.785
164,164.0,0.0146,1238.0,0.331,15.19,6.33,-5645.5,2.009,35.8556,10.0686,86.1197,9.043,0.1005,50.36,63.8744,117.6784,1.5056,40.553,3.1142,4.9924,16.1988,8.253,8.7844,2.384
165,165.0,0.0064,1322.0,1.005,10.44,5.33,-5596.5,2.0055,15.2521,7.0678,85.794,8.7599,0.3681,50.3802,63.9715,117.6882,0.6586,49.4045,10.1642,4.1484,15.668,35.5113,6.9554,7.9756
166,166.0,0.0209,894.0,0.185,14.07,6.07,-5750.0,2.0215,47.6555,10.3256,84.9798,8.3754,0.0609,50.2413,63.8874,118.0962,2.1797,67.1906,1.7627,5.3322,28.2725,38.1575,8.7018,3.0947
167,167.0,0.0151,820.0,0.26,12.11,8.9,-5384.25,1.9977,25.0115,10.3893,84.87,9.4832,0.0891,50.381,64.23,118.205,1.5684,178.4338,2.4171,6.8455,20.8582,4.9742,5.275,5.3504
168,168.0,0.0186,197.0,0.369,23.08,8.14,-5581.0,2.0133,45.3373,11.0069,84.9798,8.3754,0.1324,50.2413,63.8874,118.0962,1.9393,66.1972,3.5755,4.0033,29.5714,41.3195,6.6792,3.8533
169,169.0,0.0204,2584.0,0.334,14.64,6.64,-6063.0,1.9905,23.4079,10.2472,84.87,9.4832,0.117,50.381,64.23,118.205,2.1285,79.6016,3.1129,6.5993,16.4244,12.5394,8.4161,4.1875
170,170.0,0.0145,789.0,0.351,26.99,9.87,-5508.75,1.9865,52.5496,10.8105,85.8965,9.2405,0.1348,50.157,64.0502,119.2274,1.4992,33.3482,3.3568,8.7322,35.1527,33.5842,7.0552,6.3479
171,171.0,0.0061,1312.0,0.673,13.41,4.89,-5707.5,1.9772,50.2589,1.7179,85.7375,9.0998,0.2251,50.1482,64.0107,119.5608,0.6266,65.5385,6.4064,15.46,21.0361,38.1567,5.166,7.6097
172,172.0,0.0159,7708.0,0.37,20.96,12.26,-5073.25,1.3408,38.0079,10.8918,84.0432,8.7487,0.1028,50.2849,64.3732,118.7784,1.6433,57.3556,3.3912,8.1859,28.3823,8.7642,5.0086,7.6681
173,173.0,0.0657,441.0,0.376,12.7,4.41,-6377.5,1.8877,67.7186,4.6118,85.4579,8.6667,0.1218,50.2987,64.2122,117.955,7.2347,25.1397,3.6302,4.7961,25.2844,34.6218,8.9686,8.0011
174,174.0,0.0064,334.0,0.37,17.54,7.52,-5535.25,1.998,54.9108,10.9954,85.8965,9.2405,0.1077,50.157,64.0502,119.2274,0.6562,37.678,3.6022,6.2063,26.2606,43.5935,5.2346,3.4778
175,175.0,0.013,617.0,0.232,16.37,8.38,-6425.0,1.891,40.8367,5.2925,85.4579,8.6667,0.0758,50.2987,64.2122,117.955,1.3395,44.3031,2.2617,3.2417,63.8935,29.5892,7.6599,4.7895
176,176.0,0.0049,319.0,0.518,12.24,5.05,-6274.75,1.8947,33.7532,5.9688,84.818,8.6309,0.1452,50.2512,64.2144,117.4996,0.5047,59.2657,4.8519,8.4479,9.5035,7.4281,4.8922,4.9731
177,177.0,0.0066,240.0,0.367,12.48,6.62,-5529.25,1.9773,13.4108,6.4882,83.8465,8.8945,0.1095,50.2262,64.3323,118.5286,0.6741,58.859,3.3542,9.8062,16.781,10.6539,6.1955,8.5559
178,178.0,0.0056,311.0,0.615,16.97,5.11,-5442.25,2.0183,34.289,6.5417,84.818,8.6309,0.1718,50.2512,64.2144,117.4996,0.5712,68.3778,5.9593,4.4267,14.6594,11.9843,8.4974,4.6022
179,179.0,0.0061,387.0,0.375,11.87,8.93,-6149.25,1.901,53.6056,5.5436,85.1572,9.8481,0.1102,50.8428,64.5164,117.667,0.6189,79.4118,3.3606,14.8096,15.9382,17.3649,7.9409,8.4298
180,180.0,0.0065,656.0,0.36,20.86,7.29,-5664.0,1.9855,25.6734,10.7788,85.7375,9.0998,0.1011,50.1482,64.0107,119.5608,0.663,27.6074,3.2936,7.094,21.6049,14.6159,7.2207,3.7553
181,181.0,0.0065,476.0,0.421,6.0,4.6,-5527.0,2.0035,65.0641,2.1474,84.818,8.6309,0.15,50.2512,64.2144,117.4996,0.6665,69.5409,3.9327,14.7621,21.3546,8.2696,4.8922,3.194
182,182.0,0.0176,410.0,1.211,24.1,5.93,-5376.25,1.9697,59.0982,11.3803,85.7375,9.0998,0.39,50.1482,64.0107,119.5608,1.8153,104.2529,11.9997,8.8348,41.3963,57.7332,4.7641,7.6941
183,183.0,0.0203,5978.0,0.316,16.44,9.17,-2595.0,0.888,12.7128,4.6868,85.6591,8.8249,0.0876,50.3878,64.1536,118.3554,2.1091,40.9846,2.8968,6.7432,26.042,21.1989,3.7725,3.831
184,184.0,0.0055,342.0,0.448,12.63,3.66,-6355.25,1.8885,69.4953,5.9548,85.1572,9.8481,0.1226,50.8428,64.5164,117.667,0.5578,89.2934,4.3169,4.8141,13.0184,9.8094,7.9409,7.9137
185,185.0,0.0127,2484.0,0.396,9.44,7.13,-4592.0,1.9918,33.9358,4.772,85.0716,8.6942,0.1259,50.5287,64.3976,118.0626,1.307,59.8808,3.7847,5.1496,23.3722,13.3516,8.6161,7.4552
186,186.0,0.0086,5923.0,1.098,14.16,5.98,-1480.75,0.4385,61.5839,7.0527,85.0922,9.2007,0.3819,50.1899,64.2199,118.2566,0.8833,45.2119,11.3496,8.111,23.4868,43.263,5.8405,7.5485
187,187.0,0.0086,722.0,0.341,14.03,11.4,-5753.5,1.991,61.4244,11.3662,85.0856,8.6324,0.1125,50.0906,64.1658,117.802,0.8832,58.4819,3.1651,6.0586,25.1591,9.3356,6.1811,7.8473
188,188.0,0.0077,275.0,0.933,22.81,8.0,-5345.0,2.0057,31.3388,7.3807,85.6626,9.1502,0.2546,50.2288,64.1871,119.3708,0.7944,41.9028,9.3657,4.5669,24.656,22.4882,8.9716,7.8936
189,189.0,0.0058,1661.0,0.322,17.36,7.79,-7150.25,1.8827,53.6717,4.4664,85.2575,9.094,0.1192,50.249,64.235,119.6672,0.5923,44.186,3.0692,3.1599,43.7898,9.6725,9.9165,8.0341
190,190.0,0.017,608.0,0.883,20.84,10.02,-5500.0,1.999,58.4694,11.1382,85.597,8.5155,0.29,50.0426,64.004,117.9506,1.7585,94.1354,9.1575,5.2741,26.2331,14.9588,5.7376,6.2865
191,191.0,0.0139,3453.0,0.53,17.7,6.23,-4781.5,2.0265,15.3095,11.0742,84.533,8.872,0.1672,50.3074,64.1215,118.0124,1.4282,56.9805,5.3728,4.2068,17.1323,12.1978,7.0443,4.0451
192,192.0,0.0143,439.0,0.28,15.35,7.44,-5336.5,1.9995,57.7692,10.279,84.2845,9.2362,0.0838,50.3524,64.1557,118.3954,1.4775,66.7878,2.6368,6.2414,18.691,22.9605,8.8643,4.3154
193,193.0,0.0161,2426.0,0.57,20.38,7.46,-6112.25,1.9995,16.5552,11.139,86.4478,8.8287,0.2095,50.254,63.9006,117.974,1.6608,42.7695,5.909,7.6161,33.4316,18.7144,5.0883,4.1645
194,194.0,0.0143,236.0,0.298,14.91,7.34,-5646.5,1.992,50.8308,9.8817,85.0856,8.6324,0.0945,50.0906,64.1658,117.802,1.478,47.7097,2.7826,6.5908,15.0636,13.1411,7.0844,3.2778
195,195.0,0.0197,7599.0,0.865,8.54,4.46,-3345.75,0.885,61.7016,4.6309,85.0716,8.6942,0.2491,50.5287,64.3976,118.0626,2.0482,39.5765,8.3368,4.7537,30.1204,12.0761,7.4491,4.0328
196,196.0,0.0176,5704.0,0.162,11.54,10.09,-2668.5,0.8855,48.1091,5.8501,85.6591,8.8249,0.0433,50.3878,64.1536,118.3554,1.8287,51.7487,1.4774,5.4148,25.4353,29.8674,6.1632,7.7696
197,197.0,0.0122,374.0,0.348,19.24,8.62,-6377.0,1.8818,25.1367,10.6219,86.1197,9.043,0.1018,50.36,63.8744,117.6784,1.2526,42.7007,3.303,4.3487,27.2806,19.0322,4.2644,6.1401
198,198.0,0.0079,426.0,0.489,10.39,8.25,-5440.25,1.9755,39.2427,6.3186,83.8465,8.8945,0.1429,50.2262,64.3323,118.5286,0.8142,63.2137,4.5405,10.3823,27.547,10.0958,7.0703,4.1554
199,199.0,0.0157,616.0,0.156,15.31,11.12,-5485.0,1.9552,47.1684,10.9136,85.7375,9.0998,0.0524,50.1482,64.0107,119.5608,1.6361,62.7014,1.4452,5.0205,25.0743,8.9501,4.505,4.1842
200,200.0,0.0161,912.0,0.87,29.05,8.72,-5394.0,1.993,46.9106,11.1679,85.597,8.5155,0.2783,50.0426,64.004,117.9506,1.6657,81.2724,8.9221,11.089,33.5171,19.3073,6.6792,3.9448
201,201.0,0.005,794.0,0.231,9.17,10.09,-5490.0,1.9723,15.0626,6.3936,83.8465,8.8945,0.0782,50.2262,64.3323,118.5286,0.507,33.5219,2.0988,10.2366,16.9629,21.0192,4.2811,8.55
202,202.0,0.0226,1736.0,0.911,26.4,2.98,-6886.25,1.8895,17.7492,10.2018,86.3416,9.219,0.237,50.5347,64.0969,117.4196,2.3584,32.652,8.9618,8.9153,9.1783,27.8933,4.2516,3.6078
203,203.0,0.0142,466.0,0.381,12.36,5.21,-5487.0,2.0057,54.9822,9.6949,84.3232,8.5218,0.1282,50.3583,64.2803,118.102,1.457,55.9536,3.7523,7.3915,20.3477,26.6496,9.0303,3.5928
204,204.0,0.0077,220.0,0.348,14.46,2.98,-6368.75,1.8878,59.1813,8.8256,86.4863,8.828,0.0938,50.2667,63.9349,118.039,0.7954,37.7803,3.3282,6.2099,27.141,19.822,7.2584,7.9719
205,205.0,0.0082,754.0,0.289,16.08,2.73,-5619.5,2.0068,37.2925,9.8561,84.1154,9.2281,0.079,50.273,64.081,118.1176,0.8462,118.6813,2.7902,6.5321,20.6826,15.9177,6.9741,6.7751
206,206.0,0.0236,325.0,0.267,19.7,5.67,-6329.25,1.8982,34.1063,10.9457,85.5455,9.2655,0.0849,50.3358,63.8677,117.4194,2.4641,35.4613,2.6477,7.4028,18.2383,16.6184,7.1556,3.6972
207,207.0,0.0161,1161.0,0.437,13.05,10.79,-5466.5,2.02,48.3745,8.7644,86.4478,8.8287,0.1588,50.254,63.9006,117.974,1.6721,67.3684,4.2671,11.5059,56.4914,21.3861,8.4676,4.4979
208,208.0,0.0204,674.0,0.242,19.01,6.04,-5561.75,2.0177,48.5814,10.1545,86.3857,8.8513,0.0777,50.1431,63.7749,118.0906,2.1312,60.4839,2.279,8.7149,21.7426,16.2763,6.9652,6.117
209,209.0,0.0152,1244.0,0.875,21.35,8.52,-5440.75,2.0075,34.5069,9.2858,84.3232,8.5218,0.3401,50.3583,64.2803,118.102,1.5615,54.03,8.7051,7.405,57.2146,61.2975,12.3156,4.8213
210,210.0,0.0232,799.0,0.343,13.38,7.22,-5426.75,1.9875,33.2032,9.669,84.3232,8.5218,0.093,50.3583,64.2803,118.102,2.421,63.3241,3.3994,9.199,65.9103,9.9698,3.1447,3.6385
211,211.0,0.0181,486.0,0.302,12.93,3.09,-5635.5,2.0032,37.553,8.9216,84.8399,8.5266,0.0869,50.2925,64.0317,117.918,1.8841,50.0977,2.91,7.5826,32.1237,30.5748,5.4737,6.0004
212,212.0,0.0159,163.0,0.275,11.3,4.01,-5794.25,1.9885,16.9214,9.5181,85.564,9.7484,0.0951,50.0781,63.7678,118.244,1.6433,73.2082,2.6825,8.9311,40.4352,7.3933,8.0677,4.6969
213,213.0,0.0177,920.0,0.227,14.44,2.69,-5972.75,1.9815,7.9768,9.4364,85.597,8.5155,0.0625,50.0426,64.004,117.9506,1.8298,170.6024,2.1217,6.5779,12.6423,28.6787,3.844,3.686
214,214.0,0.0152,370.0,0.193,17.86,5.5,-5550.75,1.9537,47.0176,9.9974,86.4478,8.8287,0.0589,50.254,63.9006,117.974,1.5714,59.7323,1.8761,7.0535,35.9991,20.2848,3.6654,7.9435
215,215.0,0.0162,203.0,0.352,18.1,6.24,-5503.5,1.9972,70.2781,9.0585,85.0856,8.6324,0.0962,50.0906,64.1658,117.802,1.6698,82.9085,3.2707,6.5319,15.3166,20.5337,4.4944,4.4838
216,216.0,0.0167,243.0,0.521,15.71,7.28,-6345.75,1.8895,34.2275,9.8175,86.3239,9.5642,0.1451,50.3645,63.9038,117.5064,1.7329,46.4362,5.0896,6.1733,40.067,14.1878,8.4974,4.8445
217,217.0,0.0064,450.0,0.4,18.89,4.13,-6434.75,1.9065,71.6716,9.6041,85.0841,8.6406,0.1296,50.0757,63.7959,118.563,0.6601,58.9136,3.757,7.2697,24.087,6.6983,4.9829,6.3585
218,218.0,0.0173,438.0,0.422,17.67,6.3,-6511.5,1.8875,42.3555,9.3491,85.482,9.3998,0.1501,50.4069,64.2033,118.3028,1.7835,61.6071,4.1498,9.1478,36.0821,15.8452,8.7018,3.4315
219,219.0,0.0042,419.0,0.323,11.93,9.37,-6403.75,1.8988,49.4722,9.466,86.3857,8.8513,0.0996,50.1431,63.7749,118.0906,0.4302,38.0895,3.1022,6.4332,37.799,11.7249,7.6009,6.1121
220,220.0,0.0145,547.0,0.306,14.19,3.28,-5407.75,2.0082,49.8847,8.9317,84.8399,8.5266,0.0911,50.2925,64.0317,117.918,1.4949,27.8887,2.9572,7.2386,17.0074,17.0609,6.721,5.9345
221,221.0,0.0162,411.0,0.35,17.96,5.92,-5617.5,1.995,42.7626,9.5205,86.3857,8.8513,0.0924,50.1431,63.7749,118.0906,1.6741,89.0538,3.3377,7.737,26.5249,11.5596,2.9871,6.3828
222,222.0,0.0198,2017.0,0.999,14.54,5.18,-6057.25,1.9655,46.8474,9.5862,84.3232,8.5218,0.3755,50.3583,64.2803,118.102,2.0553,91.0432,10.0687,6.6788,33.2962,35.3189,7.3796,3.6688
223,223.0,0.0151,420.0,0.362,13.75,5.53,-6448.0,1.8935,51.4822,9.2875,85.482,9.3998,0.1235,50.4069,64.2033,118.3028,1.5638,38.3178,3.6202,7.3058,39.6205,35.2958,3.8603,6.5221
224,224.0,0.0048,219.0,0.371,19.56,5.71,-6508.5,1.8973,21.2984,10.0161,85.0841,8.6406,0.119,50.0757,63.7959,118.563,0.4864,41.0646,3.4666,6.6324,29.3559,6.6869,7.5836,6.3566
225,225.0,0.0168,2256.0,0.32,20.1,5.62,-5771.25,1.986,46.1362,9.5821,84.1154,9.2281,0.0953,50.273,64.081,118.1176,1.7296,48.0356,3.0503,8.0468,31.7075,10.4302,7.9409,3.918
226,226.0,0.0049,311.0,0.275,16.19,5.31,-6401.75,1.896,37.216,9.5968,85.0841,8.6406,0.0947,50.0757,63.7959,118.563,0.499,33.5651,2.5872,6.2814,28.9363,18.7597,7.3796,6.374
227,227.0,0.0046,738.0,0.815,20.72,9.13,-5076.25,1.984,59.8935,5.3155,85.9034,9.2171,0.2255,50.4176,64.0491,117.3928,0.4656,39.3103,7.9619,4.6363,30.6825,19.5795,4.7198,5.495
228,228.0,0.0163,578.0,0.305,21.94,4.75,-5518.0,2.0115,28.19,9.1161,86.106,8.7879,0.0781,49.9276,63.9266,117.7078,1.6916,53.8393,2.8805,7.9274,11.3953,40.5024,5.2334,3.9637
229,229.0,0.0166,484.0,0.899,10.09,7.6,-6308.5,1.893,71.0586,9.4958,86.4478,8.8287,0.3523,50.254,63.9006,117.974,1.7144,28.7004,9.0955,10.4706,55.4168,27.7069,6.5238,7.1387
230,230.0,0.0163,1994.0,0.256,20.3,6.98,-6153.5,2.0038,32.3562,9.6832,85.597,8.5155,0.0886,50.0426,64.004,117.9506,1.6824,135.7616,2.4676,8.7458,18.5387,30.4911,3.391,3.6433
231,231.0,0.0044,958.0,0.611,13.27,7.26,-5511.75,1.9835,41.99430300797067,4.5966,86.3416,9.219,0.2056,50.5347,64.0969,117.4196,0.451,62.5416,5.9576,6.6776,36.9142,7.5369,4.9758,4.1501
232,232.0,0.0195,592.0,0.288,20.55,11.03,-6417.25,1.894,36.2322,9.3517,84.7297,8.5177,0.0856,50.4695,64.1615,118.2112,2.0226,55.2901,2.7788,8.8738,31.3075,21.5559,5.3047,3.9876
233,233.0,0.0184,455.0,0.306,24.46,9.71,-6483.25,1.8878,26.2677,9.2051,84.7297,8.5177,0.0811,50.4695,64.1615,118.2112,1.9028,55.1471,2.8412,9.5868,35.3691,23.5374,5.9166,5.1163
234,234.0,0.0053,497.0,0.447,23.89,4.2,-6480.25,1.8758,28.8864,9.7091,85.9034,9.2171,0.1297,50.4176,64.0491,117.3928,0.5357,22.9637,4.3388,8.4643,21.9751,26.6228,5.8144,6.2323
235,235.0,0.0065,1197.0,0.776,18.75,10.39,-5426.25,2.004,57.7551,6.1837,85.9034,9.2171,0.2095,50.4176,64.0491,117.3928,0.6629,69.3014,7.5323,5.1924,41.1767,9.7649,6.671,4.0794
236,236.0,0.0194,320.0,0.519,20.94,14.45,-5505.5,1.9985,25.7277,9.4088,84.9715,8.6013,0.129,50.3243,64.0262,118.2548,2.0087,39.8945,4.784,14.6485,35.3139,9.1251,5.39,4.8491
237,237.0,0.0206,814.0,0.764,21.25,4.86,-5584.5,1.9885,46.272,8.9992,84.9715,8.6013,0.2324,50.3243,64.0262,118.2548,2.1505,41.8065,7.3667,6.079,19.2672,51.7772,5.3171,4.0958
