,Unnamed: 0,F140,F152,F153,F159,F16,F185,F187,F198,F200,F201,F206,F209,F21,F252,F26,F272,F273,F287,F319,F32,F321,F33,F334,F337,F34,F342,F347,F35,F39,F390,F411,F413,F425,F426,F439,F457,F459,F46,F470,F471,F474,F476,F478,F495,F524,F574,F576,F577,F74
57,57.0,0.8565,0.704,0.0165,5475.0,9.9522,8.03,18.78,0.175,26.55,13.67,0.0,0.0,-1368.75,3.2904,0.4425,49.0014,20.3731,0.2117,10.5768,84.0432,2.3281,8.7487,0.0556,3.4954,50.2849,0.0,0.0,64.3732,118.7784,1.0293,2.5272,87.4031,7.0742,1.6997,53.4181,5.3855,2.9855,720.7304,1.587,15.5496,25.4693,26.5792,0.0,5.676,5.6104,3.0902,1.7412,14.0012,0.0
58,58.0,0.3751,4.5412,0.0145,7709.0,11.0203,5.88,14.12,1.322,13.73,6.08,0.0,0.0,-4490.5,2.3459,1.3438,52.8454,21.3523,1.3642,6.2104,85.1197,1.867,9.1784,0.3653,1.7173,50.2165,0.0,0.0,64.229,118.771,0.773,3.0623,32.0435,41.2075,1.4902,35.7585,4.406,2.2457,736.5657,13.0074,8.8195,19.135,25.6666,0.0,7.1023,4.1913,2.8877,1.54,12.0404,0.0
59,59.0,0.0896,0.3814,0.0146,817.0,10.6095,4.65,22.84,0.269,16.31,5.21,0.0,0.0,-5433.25,4.3243,2.0187,45.5751,27.2402,0.1156,10.4884,84.9052,1.7155,9.7997,0.0848,1.7462,50.6596,0.0,0.0,64.2828,118.1188,1.4307,3.345,6.881,3.5953,1.4987,71.2521,3.2196,3.6394,724.2424,2.5446,7.7944,28.3775,11.4323,0.0,6.3872,7.4224,2.1994,1.3661,14.2828,0.0
60,60.0,0.4694,0.5429,0.0095,571.0,9.932,7.3,21.65,0.278,21.67,8.16,0.0,0.0,-5493.75,3.2252,1.9828,74.4596,23.3248,0.1582,10.3384,84.1874,2.1986,10.6376,0.0859,2.5091,50.6882,0.0,0.0,64.7132,118.8356,1.0754,3.2721,36.9824,5.4662,0.9742,110.4496,5.1431,3.4844,719.0067,2.5436,12.9861,23.841,22.1802,0.0,6.8133,5.452,2.6533,1.6135,9.8604,0.0
61,61.0,0.5206,0.4134,0.0076,5477.0,9.1397,5.46,10.23,0.839,19.73,12.86,0.0,0.0,-2597.0,4.1038,0.891,53.8764,16.1845,0.1337,5.8927,85.6039,1.4898,8.7588,0.2402,3.8408,50.179,0.0,0.0,64.1668,118.6704,1.1833,2.0355,37.5303,4.523,0.7779,47.4922,4.0862,1.5811,761.9285,8.6976,4.5435,46.9959,17.365,0.0,6.6954,6.8878,3.6728,1.9897,15.0879,0.0
62,62.0,0.4694,0.4882,0.0037,662.0,9.1557,5.02,15.29,0.293,11.61,3.75,0.0,0.0,-5507.5,2.3288,1.9905,56.7312,23.3248,0.1533,5.727,85.794,1.5558,8.7599,0.0917,1.1841,50.3802,0.0,0.0,63.9715,117.6882,0.6924,3.2721,36.9824,5.3318,0.376,68.0747,3.5149,2.3984,733.3332,2.7431,7.5116,15.8463,11.9686,0.0,5.2357,4.0078,2.3288,1.3792,17.0532,0.0
63,63.0,0.415,0.3262,0.0169,1213.0,8.8833,6.41,22.01,0.191,19.75,4.28,0.0,0.0,-5667.5,4.9963,2.012,72.0968,39.8882,0.1108,10.8535,85.8965,2.0266,9.2405,0.0502,1.2412,50.157,0.0,0.0,64.0502,119.2274,1.6298,4.7897,37.7415,3.6722,1.7486,52.6129,4.494,3.5046,725.9134,1.8023,7.7593,23.4308,9.0669,0.0,7.7567,8.7073,2.3507,1.1625,21.2281,0.0
64,64.0,0.3901,0.4198,0.0079,599.0,9.1136,5.55,9.72,0.366,6.73,4.49,0.0,0.0,-5501.75,2.6554,2.0062,62.6897,15.1427,0.1345,5.1001,84.3585,1.8775,8.7495,0.1015,1.4645,50.4362,0.0,0.0,64.2234,117.7078,0.8564,1.8514,26.8972,4.6062,0.8118,59.8039,3.9653,1.5482,725.1731,3.3468,10.0731,9.349,9.6388,0.0,7.0497,4.7819,3.2033,1.8338,16.3616,0.0
65,65.0,0.7511,0.8201,0.0076,984.0,9.708,5.86,15.86,0.378,14.53,6.08,0.0,0.0,-5382.5,5.2175,2.01,41.2671,19.6939,0.2252,6.4213,84.3585,2.047,8.7495,0.1131,1.9212,50.4362,0.0,0.0,64.2234,117.7078,1.688,2.5605,74.8659,8.4479,0.7839,79.9699,4.1087,2.5107,728.2242,3.5232,6.2039,20.8641,12.2365,0.0,5.0435,9.0887,2.0163,1.1501,18.4846,0.0
66,66.0,0.7511,0.454,0.0073,148.0,9.0959,5.58,13.2,0.368,9.52,3.3,0.0,0.0,-5659.25,2.2402,2.0077,47.8409,19.6939,0.1424,5.4362,85.0856,1.8826,8.6324,0.116,1.1285,50.0906,0.0,0.0,64.1658,117.802,0.6475,2.5605,74.8659,4.9912,0.7478,37.2955,3.9183,2.0746,732.4176,3.4916,5.4215,14.249,15.1961,0.0,4.4374,3.8713,2.1543,1.2991,11.3646,0.0
67,67.0,0.7511,0.4519,0.0107,489.0,9.118,4.24,15.62,0.188,20.42,7.02,0.0,0.0,-5349.0,5.5617,1.9663,50.8324,19.6939,0.1434,7.1443,83.8746,1.3999,9.2658,0.0565,2.0921,50.2261,0.0,0.0,64.3328,119.104,1.825,2.5605,74.8659,4.9557,1.1005,14.1206,2.8985,2.4698,724.3708,1.7526,6.2822,26.6698,35.7037,0.0,8.6574,9.406,3.522,1.9251,21.8407,0.0
68,68.0,0.415,1.075,0.0097,548.0,9.7637,6.35,12.9,0.936,18.45,14.93,0.0,0.0,-5597.0,4.4487,1.9752,60.4413,39.8882,0.2911,6.1475,83.9737,1.8868,8.8033,0.325,3.9486,50.3329,0.0,0.0,64.485,118.6328,1.4633,4.7897,37.7415,11.0098,0.9988,57.3302,4.7598,2.0117,753.9997,9.4569,4.9918,52.8369,10.402,0.0,5.1871,7.4778,2.8332,1.4795,5.0986,0.0
69,69.0,0.5206,0.8146,0.0169,833.0,9.3711,4.39,11.2,0.478,15.6,2.39,0.0,0.0,-5440.5,2.8423,2.0045,52.244,16.1845,0.2232,6.3737,85.794,1.5201,8.7599,0.1466,0.6846,50.3802,0.0,0.0,63.9715,117.6882,0.9685,2.0355,37.5303,8.6922,1.7578,102.4309,3.0832,1.7831,723.8999,4.5225,5.24,21.2516,24.9216,0.0,5.8405,4.7336,3.8913,2.3373,13.8172,0.0
70,70.0,0.415,0.8034,0.0183,594.0,9.3955,7.38,11.51,0.345,10.41,3.93,0.0,0.0,-5614.25,5.0317,1.9745,69.4497,39.8882,0.2232,5.2038,85.324,2.4225,9.6272,0.1285,1.0663,50.4945,0.0,0.0,64.1596,117.796,1.6445,4.7897,37.7415,8.5513,1.9036,66.0987,5.3579,1.8195,731.7208,3.2784,6.3911,17.605,11.9669,0.0,3.5221,8.7399,2.4106,1.219,15.93,0.0
71,71.0,0.6112,0.4479,0.0087,308.0,9.8426,5.69,11.87,0.333,19.5,4.31,0.0,0.0,-5534.5,3.5801,2.018,45.3288,24.1213,0.1325,6.4765,85.794,1.6452,8.7599,0.1019,1.619,50.3802,0.0,0.0,63.9715,117.6882,1.1946,3.2122,45.1768,4.5505,0.8943,45.8404,4.1227,1.9058,720.422,3.1888,6.1553,25.7066,36.503,0.0,7.7567,6.321,2.6025,1.4101,11.2549,0.0
72,72.0,0.6112,0.5063,0.0117,5684.0,10.1235,5.55,12.65,0.528,13.24,3.75,0.0,0.0,-2649.25,2.267,0.8882,38.8906,24.1213,0.1482,6.0925,84.0432,1.7957,8.7487,0.1469,1.4111,50.2849,0.0,0.0,64.3732,118.7784,0.7542,3.2122,45.1768,5.0012,1.1992,42.2364,4.015,2.0234,723.0058,4.8942,7.2089,23.1843,12.3478,0.0,6.4931,3.9075,3.4964,1.9775,18.2114,0.0
73,73.0,0.5206,0.392,0.0108,268.0,10.5025,6.4,19.97,0.332,19.73,5.12,0.0,0.0,-5554.25,2.6624,2.021,43.6834,16.1845,0.1258,10.0825,84.7166,1.9705,8.8388,0.108,1.641,50.3916,0.0,0.0,64.1968,111.7128,0.8585,2.0355,37.5303,3.7328,1.1099,33.5404,4.3721,3.1853,721.4974,3.1065,10.1134,27.9029,8.3426,0.0,6.7595,4.5129,1.7611,1.0306,15.4085,0.0
74,74.0,1.0232,0.3626,0.0153,663.0,9.902,5.06,7.96,0.488,14.79,5.61,0.0,0.0,-6566.0,2.2436,1.8762,42.234,26.9809,0.1089,4.3992,85.2575,1.6184,9.094,0.1498,1.9468,50.249,0.0,0.0,64.235,119.6672,0.7249,3.5829,82.42,3.6614,1.5858,48.8185,3.4275,1.271,714.6868,4.6044,5.0228,30.9357,32.3052,0.0,5.7871,3.8602,2.0122,1.1886,13.1929,0.0
75,75.0,0.6112,0.4602,0.0109,386.0,10.1394,6.18,11.9,0.349,10.46,3.32,0.0,0.0,-5613.75,2.6264,1.99,55.9162,24.1213,0.1349,5.7594,85.6039,1.987,8.7588,0.1046,1.1834,50.179,0.0,0.0,64.1668,118.6704,0.8512,3.2122,45.1768,4.539,1.1157,55.6974,4.2839,1.8562,736.1872,3.2965,8.7825,11.5519,11.7465,0.0,4.7924,4.3754,3.3993,1.7897,11.0317,0.0
76,76.0,0.4345,1.0185,0.0165,502.0,9.946,14.54,11.99,0.351,9.16,16.39,0.0,0.0,-6546.5,4.4574,1.8822,41.9652,17.4657,0.2785,4.654,85.2575,3.9252,9.094,0.1123,4.2174,50.249,0.0,0.0,64.235,119.6672,1.3372,2.1434,31.9464,10.2404,1.7021,47.7348,10.1194,1.9095,721.1447,3.3258,6.3593,75.6008,13.5315,0.0,7.5727,7.9544,3.7784,2.0097,15.0254,0.0
77,77.0,0.6112,1.1306,0.0154,423.0,9.9707,5.44,14.79,0.988,22.53,15.49,0.0,0.0,-5652.0,4.949,1.9457,46.4238,24.1213,0.3087,6.4111,85.1197,1.3788,9.1784,0.3475,4.4704,50.2165,0.0,0.0,64.229,118.771,1.6253,3.2122,45.1768,11.3391,1.5905,29.86,4.1217,2.3135,751.7251,10.053,5.7722,58.2841,22.5208,0.0,4.505,8.6413,2.5902,1.4763,13.3002,0.0
78,78.0,0.4345,0.3272,0.0113,2170.0,10.0926,4.55,11.51,0.954,16.41,4.53,0.0,0.0,-6656.75,2.2309,1.7797,37.8865,17.4657,0.0975,6.0475,84.6216,1.273,9.1585,0.2963,1.6118,50.3138,0.0,0.0,64.4425,122.4028,0.6655,2.1434,31.9464,3.2422,1.1592,108.7701,3.4129,1.7875,757.4796,9.6957,5.6422,19.1428,18.3156,0.0,5.5586,3.7429,3.5456,1.9009,17.0931,0.0
79,79.0,0.415,0.8696,0.0226,504.0,9.4946,4.4,10.82,1.243,11.72,4.27,0.0,0.0,-5681.5,5.3135,1.9998,61.908,39.8882,0.2381,6.6742,84.3585,1.485,8.7495,0.3494,1.1386,50.4362,0.0,0.0,64.2234,117.7078,1.7277,4.7897,37.7415,9.1586,2.3661,86.6632,3.1215,1.7402,716.994,11.7693,8.5027,28.8153,23.3872,0.0,4.8295,9.2274,3.6913,1.9836,15.2498,0.0
80,80.0,0.4345,0.3444,0.0093,311.0,10.3558,4.93,12.11,0.847,17.57,16.99,0.0,0.0,-5537.5,5.4718,1.9648,51.0084,17.4657,0.103,5.8072,85.1197,1.4689,9.1784,0.2756,4.9906,50.2165,0.0,0.0,64.229,118.771,1.8039,2.1434,31.9464,3.3253,0.9558,29.9421,3.6928,1.879,758.3614,8.6485,7.3866,52.7055,40.8689,0.0,9.778,9.2501,3.6866,2.0783,15.3708,0.0
81,81.0,0.415,1.3942,0.0092,378.0,8.8623,5.71,14.15,1.342,19.08,14.04,0.0,0.0,-5349.25,4.3467,2.0063,42.1024,39.8882,0.4016,6.0691,84.1874,1.8229,10.6376,0.3832,3.8986,50.6882,0.0,0.0,64.7132,118.8356,1.4529,4.7897,37.7415,15.7316,0.9416,42.2941,4.2333,2.1999,754.4896,14.1335,4.0934,53.3957,25.1927,0.0,4.654,7.3249,2.3189,1.1479,14.459,0.0
82,82.0,0.1696,0.8039,0.0122,424.0,9.6496,7.75,16.99,0.256,22.69,7.5,0.0,0.0,-5495.75,2.5844,1.9688,52.1789,36.4053,0.2159,9.9304,83.8746,2.1588,9.2658,0.074,2.4745,50.2261,0.0,0.0,64.3328,119.104,0.7591,4.2603,13.5951,8.3304,1.2543,55.1506,5.2767,2.7122,719.4658,2.3519,9.2721,25.3071,18.9788,0.0,9.1197,4.4725,4.5061,2.5874,8.9008,0.0
83,83.0,0.7511,1.2515,0.011,527.0,8.9623,6.9,8.59,0.406,17.17,7.31,0.0,0.0,-6518.25,4.1884,1.8967,35.9635,19.6939,0.361,4.7173,85.4579,2.3005,8.6667,0.1284,2.1606,50.2987,0.0,0.0,64.2122,117.955,1.2749,2.5605,74.8659,13.9641,1.129,58.6517,4.7891,1.3603,724.0375,3.9708,3.1065,49.0923,33.5899,0.0,5.0921,7.4388,2.913,1.7943,10.2491,0.0
84,84.0,0.415,0.2087,0.0245,7791.0,10.204,6.07,12.94,0.506,14.89,5.94,0.0,0.0,-4556.0,4.9641,1.3362,46.4735,39.8882,0.078,5.9844,85.1197,1.6419,9.1784,0.1762,1.6166,50.2165,0.0,0.0,64.229,118.771,1.6373,4.7897,37.7415,2.0452,2.5063,21.4286,4.5406,2.0156,754.5563,5.0212,6.3465,20.2083,15.8872,0.0,5.836,8.6617,2.5261,1.3983,8.3962,0.0
85,85.0,1.0232,0.8935,0.0161,530.0,9.9919,5.19,13.25,0.666,8.71,4.62,0.0,0.0,-5432.5,2.2533,2.0345,13.3636,26.9809,0.2407,5.4033,84.3324,1.4215,8.9336,0.1831,1.2551,50.5527,0.0,0.0,64.2529,116.7828,0.6683,3.5829,82.42,8.9422,1.659,31.8341,3.7429,2.1101,726.3228,6.2146,9.9812,23.6945,7.348,0.0,5.5013,3.8701,137.833,85.9341,69.196,0.0
86,86.0,1.0232,0.3131,0.0202,745.0,10.3618,5.91,11.91,0.197,12.45,9.16,0.0,0.0,-5677.75,2.179,1.9985,18.604,26.9809,0.0986,4.9523,84.8723,1.9358,8.755,0.0626,2.607,50.3957,0.0,0.0,64.0838,117.326,0.6605,3.5829,82.42,3.0213,2.0999,57.9592,4.1594,1.8906,724.4909,1.8058,7.1093,25.6771,14.5221,0.0,4.4588,3.7779,137.833,85.9341,69.196,0.0
87,87.0,0.5975,1.0527,0.0122,1657.0,10.1496,7.44,8.21,0.986,5.07,9.36,0.0,0.0,-6174.5,3.3278,1.881,11.3213,23.9769,0.3018,2.4657,84.8178,2.3852,8.7947,0.3105,2.5621,50.2004,0.0,0.0,63.9947,118.7708,0.9795,2.9815,54.0784,10.3721,1.2446,54.0,5.3412,1.3187,718.941,9.5157,12.0556,72.3139,15.2609,0.0,7.3331,5.7451,3.6157,1.8624,9.5334,0.0
88,88.0,0.4208,1.0689,0.0137,296.0,10.17,6.27,9.27,1.149,4.94,5.49,0.0,0.0,-5367.75,2.0419,2.0093,10.0285,25.1991,0.3052,1.8788,84.8178,2.0103,8.7947,0.3223,1.6273,50.2004,0.0,0.0,63.9947,118.7708,0.6707,3.4787,28.5952,10.5106,1.4003,31.8998,4.5068,1.4909,718.9079,11.1861,12.2571,40.5349,18.3601,0.0,2.8928,3.4952,3.6182,1.9239,5.7214,0.0
89,89.0,0.5324,0.8855,0.0133,531.0,9.4636,5.68,13.68,0.45,7.12,5.86,0.0,0.0,-5393.25,2.1536,1.9872,29.6075,23.0757,0.2387,5.171,85.6591,1.7286,8.8249,0.1278,1.9896,50.3878,0.0,0.0,64.1536,118.3554,0.6926,3.2848,34.8193,9.3572,1.3796,56.3177,4.0594,2.1794,724.8342,4.142,11.9746,13.8468,13.502,0.0,5.166,3.7336,137.833,85.9341,69.196,0.0
90,90.0,0.4208,1.0301,0.0133,578.0,10.1361,5.15,7.02,1.048,7.13,5.44,0.0,0.0,-5594.25,2.2055,1.8807,36.2012,25.1991,0.2972,1.6574,85.4507,1.6932,9.3851,0.3008,1.9083,50.4554,0.0,0.0,63.8228,118.528,0.6514,3.4787,28.5952,10.163,1.3617,38.9892,3.6301,1.0984,736.0885,10.3196,12.9399,33.6344,14.6237,0.0,7.7547,3.767,2.3605,1.3144,15.4001,0.0
91,91.0,0.4845,0.8702,0.0142,5703.0,10.0685,4.5,15.87,0.461,15.91,2.88,0.0,0.0,-2665.5,4.3757,0.8912,28.6872,20.4695,0.2385,6.6879,85.0716,1.5639,8.6942,0.1365,0.8654,50.5287,0.0,0.0,64.3976,118.0626,1.4617,2.7358,46.3425,8.6433,1.4659,54.1997,3.1372,2.524,722.101,4.4261,5.1356,19.3648,11.5465,0.0,7.0844,7.4077,4.1245,2.2271,13.4859,0.0
92,92.0,0.415,0.4489,0.0135,527.0,9.9865,7.25,19.77,0.429,17.45,10.24,0.0,0.0,-5527.0,2.4838,1.984,13.0903,39.8882,0.1318,10.4385,85.6626,2.432,9.1502,0.1132,2.7903,50.2288,0.0,0.0,64.1871,119.3708,0.8311,4.7897,37.7415,4.4947,1.3959,40.5579,4.8883,3.1485,720.1594,4.0658,8.5949,55.4771,6.0868,0.0,6.3834,4.2343,4.1245,2.2271,13.4859,0.0
93,93.0,0.1298,0.8286,0.0134,7716.0,9.3991,4.98,10.71,0.266,13.22,9.81,0.0,0.0,-4695.25,2.8538,1.3355,47.1104,22.7269,0.2232,5.1677,84.7166,1.601,8.8388,0.0733,2.9081,50.3916,0.0,0.0,64.1968,111.7128,0.9737,3.1097,10.1822,8.8156,1.3778,39.1304,3.4713,1.7067,721.2181,2.4099,8.1614,26.5079,8.7293,0.0,6.7595,4.8872,3.4939,1.8387,12.4093,0.0
94,94.0,0.4287,0.408,0.0167,663.0,10.1871,6.55,10.7,0.437,7.29,6.67,0.0,0.0,-5491.5,4.3197,1.9898,27.6841,17.6337,0.1268,5.2074,85.0716,1.9939,8.6942,0.1232,2.2382,50.5287,0.0,0.0,64.3976,118.0626,1.2159,2.7712,31.4696,4.0049,1.7213,93.0118,4.575,1.6955,724.7882,4.0185,13.5601,16.3471,7.8537,0.0,4.4944,7.4813,137.833,85.9341,69.196,0.0
95,95.0,1.7153,0.7349,0.0187,619.0,10.0165,6.42,10.67,0.245,9.5,7.81,0.0,0.0,-5463.25,2.1928,2.0063,21.3097,16.3972,0.1984,4.8712,84.9052,1.9237,9.7997,0.0794,2.5358,50.6596,0.0,0.0,64.2828,118.1188,0.644,2.3943,136.3601,7.337,1.9383,66.8984,4.5407,1.6982,723.2811,2.2287,8.7713,21.7283,11.4258,0.0,5.3832,3.794,2.9696,1.5497,13.5286,0.0
96,96.0,0.6112,0.4659,0.0122,5480.0,10.1679,5.89,13.04,1.033,15.66,7.92,0.0,0.0,-2609.25,2.0666,0.8925,55.5934,24.1213,0.1337,5.9438,85.6039,1.9145,8.7588,0.3593,2.1534,50.179,0.0,0.0,64.1668,118.6704,0.6917,3.2122,45.1768,4.5822,1.2508,49.2847,4.3225,2.0211,755.794,10.569,4.5481,31.2499,36.4566,0.0,5.9014,3.5701,3.3384,1.7362,17.9666,0.0
97,97.0,0.4208,0.578,0.0143,167.0,10.3122,6.45,6.87,0.454,4.01,9.33,0.0,0.0,-5497.75,2.701,2.0083,30.3511,25.1991,0.168,1.7279,84.8178,2.2578,8.7947,0.1433,2.6515,50.2004,0.0,0.0,63.9947,118.7708,0.8183,3.4787,28.5952,5.6052,1.4744,62.9255,4.4949,1.0936,721.6081,4.4178,9.0952,66.6321,39.095,0.0,10.8578,4.6515,3.5301,1.9298,14.8871,0.0
98,98.0,0.5975,0.6039,0.0141,592.0,10.3165,6.63,7.01,0.392,9.74,9.79,0.0,0.0,-5522.25,2.1089,1.87,69.6508,23.9769,0.1764,2.0899,85.4507,1.8999,9.3851,0.1287,2.9291,50.4554,0.0,0.0,63.8228,118.528,0.6784,2.9815,54.0784,5.8536,1.4541,27.2727,4.7757,1.1292,717.2746,3.7659,10.4369,58.2981,20.4777,0.0,7.7547,3.6173,2.8864,1.548,12.3938,0.0
99,99.0,0.5144,0.3485,0.0049,6011.0,9.1935,5.15,15.3,0.328,30.17,20.6,0.0,0.0,-1502.75,3.1925,0.4368,61.8203,19.5188,0.1118,6.3227,85.0922,1.5021,9.2007,0.0862,5.4961,50.1899,0.0,0.0,64.2199,118.2566,0.9371,2.7099,30.8039,3.7911,0.5029,53.411,3.708,2.4499,722.2621,2.9706,17.2001,45.3306,43.7804,0.0,5.8405,5.5214,4.089,2.2188,20.7877,0.0
100,100.0,0.4208,0.5181,0.0142,352.0,10.2777,10.6,12.69,0.882,3.57,10.66,0.0,0.0,-5443.0,2.2831,1.9935,17.873,25.1991,0.1492,2.5953,84.8178,2.8189,8.7947,0.2519,3.064,50.2004,0.0,0.0,63.9947,118.7708,0.7406,3.4787,28.5952,5.0414,1.458,38.8052,7.7206,2.0332,724.4752,8.6167,9.9532,51.9971,28.6441,0.0,2.8928,3.8734,4.32,2.3592,10.9671,0.0
101,101.0,0.4615,1.0108,0.0267,336.0,9.5313,13.65,7.35,0.505,4.26,8.18,0.0,0.0,-5668.0,3.2082,1.853,38.8917,13.2401,0.2913,2.3025,85.4507,3.7494,9.3851,0.1506,2.5224,50.4554,0.0,0.0,63.8228,118.528,1.0464,1.8145,33.1559,10.605,2.7999,40.4557,9.8576,1.1861,717.4775,4.8772,11.6262,74.713,13.3243,0.0,8.4971,5.4589,2.4933,1.4934,6.5484,0.0
102,102.0,0.2373,0.9699,0.0216,168.0,9.5094,4.97,10.99,0.415,14.48,4.22,0.0,0.0,-6274.75,3.8545,1.8835,41.299,19.1157,0.2785,5.2036,85.4138,1.5865,10.9634,0.1445,1.3302,50.3803,0.0,0.0,64.2949,118.8972,1.1213,2.8007,22.2135,10.1992,2.2588,46.6321,3.4666,1.7374,728.4936,3.9783,6.9812,22.3427,9.8885,0.0,8.4413,6.6506,116.2324,76.326,66.455,0.0
103,103.0,0.4208,0.5897,0.0138,552.0,10.3441,7.3,7.12,0.851,6.07,7.61,0.0,0.0,-5609.5,2.3694,1.8678,42.0662,25.1991,0.1709,1.8371,85.4507,1.8985,9.3851,0.2712,2.4092,50.4554,0.0,0.0,63.8228,118.528,0.7927,3.4787,28.5952,5.7004,1.4215,41.4859,5.1448,1.1307,724.9507,8.3126,11.7576,36.3482,11.5089,0.0,7.6193,4.0307,2.9717,1.8119,15.0423,0.0
104,104.0,0.5324,0.2618,0.0122,302.0,9.4655,5.64,11.42,0.505,13.2,7.93,0.0,0.0,-6487.25,4.2815,1.8753,42.0083,23.0757,0.0932,5.1015,85.2575,1.8784,9.094,0.1478,2.378,50.249,0.0,0.0,64.235,119.6672,1.4345,3.2848,34.8193,2.7661,1.2562,42.364,3.9831,1.8142,725.682,4.9785,3.6042,52.1988,49.8401,0.0,8.151,7.2571,2.8505,1.521,15.3228,0.0
105,105.0,0.4237,0.3543,0.022,623.0,10.3933,3.85,10.95,0.881,15.55,4.24,0.0,0.0,-6361.5,2.8887,1.8895,60.7583,26.5052,0.1103,4.9924,85.4138,1.273,10.9634,0.2588,1.3332,50.3803,0.0,0.0,64.2949,118.8972,0.8745,3.1702,43.4704,3.4092,2.3024,43.9627,2.6689,1.7571,715.1313,8.4746,8.4532,26.8126,21.0087,0.0,5.6251,4.9618,2.8582,1.5539,14.4851,0.0
106,106.0,0.4018,0.2641,0.0123,392.0,9.4541,6.78,15.66,0.271,20.52,6.69,0.0,0.0,-6514.0,2.6602,1.882,47.0601,13.1989,0.0945,6.6302,84.5407,2.1173,9.1638,0.1009,1.9875,50.1709,0.0,0.0,64.2232,119.7114,0.8706,2.0627,29.0909,2.7939,1.2645,36.9981,4.9274,2.4865,729.5193,2.6114,3.5491,37.6059,7.2774,0.0,8.151,4.5041,3.349,1.8173,14.2763,0.0
107,107.0,0.4287,0.2872,0.0194,532.0,9.8652,5.27,9.84,0.315,16.04,4.77,0.0,0.0,-6541.25,2.9365,1.8858,54.4456,17.6337,0.0851,4.3593,85.2575,1.9151,9.094,0.0952,1.4501,50.249,0.0,0.0,64.235,119.6672,0.9873,2.7712,31.4696,2.9116,2.0198,38.9498,3.6619,1.5716,718.1612,2.9504,8.2759,18.0467,10.1317,0.0,5.2669,5.012,2.4813,1.321,15.7964,0.0
108,108.0,0.4018,0.2697,0.0129,1270.0,9.4543,3.48,9.49,0.382,16.17,6.78,0.0,0.0,-5147.25,2.4444,1.983,42.8075,13.1989,0.0924,4.2394,85.2575,1.2255,9.094,0.1033,1.8705,50.249,0.0,0.0,64.235,119.6672,0.7758,2.0627,29.0909,2.853,1.331,80.8511,2.3747,1.513,718.251,3.6777,3.6091,42.5125,40.7596,0.0,3.5013,4.1837,2.7748,1.5082,12.0111,0.0
109,109.0,0.4018,0.2608,0.0195,385.0,10.3001,3.69,15.37,0.57,15.9,7.62,0.0,0.0,-6485.5,31.7855,1.888,42.2246,13.1989,0.0854,6.0052,84.5407,1.3289,9.1638,0.1915,2.111,50.1709,0.0,0.0,64.2232,119.7114,9.6618,2.0627,29.0909,2.5319,2.0322,41.9152,2.6663,2.4149,737.5661,5.589,4.2878,31.5931,21.7446,0.0,8.9716,56.7734,2.6985,1.4113,14.1369,0.0
110,110.0,0.4237,4.964,0.0111,702.0,10.7339,6.69,23.14,0.333,17.18,9.69,0.0,0.0,-5409.0,2.4227,1.9937,53.6418,26.5052,1.7788,10.5455,84.3324,2.2327,8.9336,0.1029,2.6225,50.5527,0.0,0.0,64.2529,116.7828,0.7245,3.1702,43.4704,46.2461,1.1393,47.3464,4.7247,3.7092,722.7813,3.167,7.5951,39.7404,8.8018,0.0,6.7926,4.1902,1.9274,1.1494,13.3049,0.0
111,111.0,0.4678,4.5787,0.0109,389.0,10.077,4.86,10.03,0.363,11.99,7.72,0.0,0.0,-6463.0,3.2859,1.8718,25.4458,13.4887,1.5697,4.4095,85.4579,1.6491,8.6667,0.0924,2.1414,50.2987,0.0,0.0,64.2122,117.955,0.9748,1.9792,39.6478,45.4373,1.1213,42.9748,3.3546,1.6041,717.193,3.5214,2.8048,60.8267,36.3109,0.0,10.2288,5.6305,2.9137,1.5168,12.64,0.0
112,112.0,0.972,1.0247,0.0175,259.0,9.4815,6.15,19.98,0.327,21.71,7.53,0.0,0.0,-5301.0,4.0029,1.9775,52.3545,15.0317,0.2971,10.0152,83.8746,1.7978,9.2658,0.1047,2.0661,50.2261,0.0,0.0,64.3328,119.104,1.1508,2.2112,81.0816,10.8073,1.8212,45.0,4.1105,3.1761,720.7486,3.0719,7.8631,30.1132,21.928,0.0,3.5013,6.8926,2.983,1.5742,11.2414,0.0
113,113.0,1.1917,0.3833,0.1879,203.0,10.2926,5.78,17.32,0.244,16.99,8.53,0.0,0.0,-5401.75,2.5798,2.019,41.1768,24.782,0.1122,6.2614,84.3585,1.7839,8.7495,0.0797,2.6285,50.4362,0.0,0.0,64.2234,117.7078,0.8331,3.1394,94.7513,3.7241,19.7458,63.8165,4.2988,2.7243,738.7691,2.3444,4.3325,25.9043,10.1527,0.0,5.166,4.3461,3.4224,1.802,7.1763,0.0
114,114.0,0.26,0.2235,0.0068,674.0,10.2747,7.56,11.64,0.42,15.24,5.19,0.0,0.0,-6470.75,2.8646,1.8893,52.8754,22.599,0.0764,4.7975,85.4138,2.2102,10.9634,0.1377,1.5798,50.3803,0.0,0.0,64.2949,118.8972,0.9145,2.9113,27.5014,2.1751,0.6964,41.8058,5.5141,1.8599,722.6056,4.0454,8.9105,23.6427,46.3803,0.0,9.0966,4.8337,2.9867,1.561,15.5013,0.0
