,F152,F16,F185,F187,F206,F209,F244,F245,F246,F252,F287,F321,F342,F347,F382,F383,F384,F4,F413,F425,F457,F459,F46,F478,F516,F517,F518,F524,F572,F573,F574,F576,F577,F74
110,4.964,10.7339,6.69,23.14,0.0,0.0,,,,2.4227,1.7788,2.2327,0.0,0.0,,,,0.9747,43.4704,46.2461,4.7247,3.7092,722.7813,0.0,,,,4.1902,6.1,0.3432,1.9274,1.1494,13.3049,0.0
111,4.5787,10.077,4.86,10.03,0.0,0.0,,,,3.2859,1.5697,1.6491,0.0,0.0,,,,1.1799,39.6478,45.4373,3.3546,1.6041,717.193,0.0,,,,5.6305,8.09,0.2669,2.9137,1.5168,12.64,0.0
112,1.0247,9.4815,6.15,19.98,0.0,0.0,,,,4.0029,0.2971,1.7978,0.0,0.0,,,,1.1988,81.0816,10.8073,4.1105,3.1761,720.7486,0.0,,,,6.8926,8.42,0.2889,2.983,1.5742,11.2414,0.0
113,0.3833,10.2926,5.78,17.32,0.0,0.0,,,,2.5798,0.1122,1.7839,0.0,0.0,,,,1.2577,94.7513,3.7241,4.2988,2.7243,738.7691,0.0,,,,4.3461,9.6,0.1361,3.4224,1.802,7.1763,0.0
114,0.2235,10.2747,7.56,11.64,0.0,0.0,,,,2.8646,0.0764,2.2102,0.0,0.0,,,,0.9454,27.5014,2.1751,5.5141,1.8599,722.6056,0.0,,,,4.8337,8.26,0.3699,2.9867,1.561,15.5013,0.0
115,0.9413,9.4372,6.13,11.67,0.0,0.0,,,,2.664,0.2736,1.8027,0.0,0.0,,,,1.67,30.8039,9.9739,4.5505,1.8093,757.4377,0.0,,,,4.4952,11.6,0.2934,4.1584,2.1797,12.8759,0.0
116,0.2947,10.286,8.29,15.37,0.0,0.0,,,,2.3568,0.0885,2.6831,0.0,0.0,,,,1.226,6.4988,2.8651,5.9449,2.4286,730.2308,0.0,,,,3.9829,9.72,0.2309,3.4589,1.8132,9.8559,0.0
117,0.4607,10.4161,5.24,8.31,0.0,0.0,,,,2.0821,0.1348,1.6542,0.0,0.0,,,,1.67,30.8039,4.4233,3.6175,1.3193,722.3498,0.0,,,,3.5963,7.77,0.2937,2.7984,1.4504,13.663,0.0
118,0.377,10.3131,2.24,11.37,0.0,0.0,,,,2.2854,0.1134,0.7474,0.0,0.0,,,,0.9747,43.4704,3.6558,1.5827,1.798,728.3413,0.0,,,,3.8732,11.5,0.3543,4.0972,2.1597,16.0474,0.0
119,0.3267,9.1952,6.91,12.8,0.0,0.0,,,,2.3293,0.1116,2.143,0.0,0.0,,,,1.3811,29.0909,3.553,5.1031,1.9841,756.1597,0.0,,,,3.9418,5.95,0.4257,1.9688,1.1157,17.5068,0.0
120,0.2312,10.3346,5.23,12.28,0.0,0.0,,,,4.9052,0.0786,1.5603,0.0,0.0,,,,1.1048,54.0784,2.2371,3.7424,1.9577,723.9348,0.0,,,,8.788,10.2401,0.2349,3.7078,1.9369,10.1049,0.0
121,0.326,10.2041,5.29,12.16,0.0,0.0,,,,2.899,0.0916,1.6546,0.0,0.0,,,,1.3811,29.0909,3.1943,3.9654,1.8894,757.4636,0.0,,,,5.0099,8.98,0.1733,2.7725,1.684,8.6565,0.0
122,0.8435,10.786,5.13,15.0,0.0,0.0,,,,5.1939,0.2397,1.559,0.0,0.0,,,,1.5099,21.371,7.8207,3.7329,2.3685,734.619,0.0,,,,9.026,10.89,0.3306,3.1054,2.0369,15.2143,0.0
123,0.4253,10.3635,5.93,14.27,0.0,0.0,,,,4.9091,0.1218,2.0332,0.0,0.0,,,,1.315,39.0401,4.1033,4.217,2.243,734.6738,0.0,,,,8.8862,9.61,0.1815,3.3143,1.7913,8.6062,0.0
124,4.2943,9.5521,9.31,24.98,0.0,0.0,,,,1.8931,1.3493,2.8645,0.0,0.0,,,,1.5397,59.7459,44.9567,6.6792,3.8958,745.7312,0.0,,,,3.3146,8.46,0.4406,2.9183,1.5902,18.6118,0.0
125,0.3601,10.1442,6.9,14.72,0.0,0.0,,,,2.9052,0.1198,2.0871,0.0,0.0,,,,1.2188,10.6427,3.5503,4.904,2.3392,724.8805,0.0,,,,4.9266,10.21,0.3855,3.6026,1.9128,15.4743,0.0
126,0.321,9.1855,7.04,11.85,0.0,0.0,,,,5.2692,0.1051,1.962,0.0,0.0,,,,1.5291,34.8193,3.4952,5.4787,1.8562,755.7444,0.0,,,,9.1305,9.05,0.3143,3.3063,1.692,13.0895,0.0
127,0.3355,10.5682,10.9,23.6,0.0,0.0,,,,1.9704,0.1249,3.3941,0.0,0.0,,,,1.5397,59.7459,3.1751,7.7698,3.6757,746.4299,0.0,,,,3.3972,8.6801,0.3008,2.8702,1.6306,11.7957,0.0
128,0.3854,9.6527,6.6,22.27,0.0,0.0,,,,2.1781,0.1116,2.1069,0.0,0.0,,,,1.67,30.8039,3.993,4.6926,3.5788,721.5494,0.0,,,,3.6522,8.52,0.3505,3.0246,1.6184,14.5906,0.0
129,1.4245,9.6506,6.1,11.53,0.0,0.0,,,,2.1255,0.4261,2.1435,0.0,0.0,,,,1.368,33.3981,14.7607,4.2694,1.8018,735.1052,0.0,,,,3.8037,9.57,0.3005,3.1047,1.7921,12.1324,0.0
130,0.3826,10.3046,3.99,12.28,0.0,0.0,,,,4.8794,0.1125,1.3364,0.0,0.0,,,,1.1048,54.0784,3.7126,2.8684,1.953,725.6008,0.0,,,,8.8842,8.3,0.2815,2.7495,1.5612,12.1582,0.0
131,0.9728,9.7109,4.65,11.76,0.0,0.0,,,,2.2887,0.2771,1.6364,0.0,0.0,,,,1.3811,29.0909,10.0179,3.2576,1.8644,725.3678,0.0,,,,3.8883,11.21,0.562,3.6972,2.1264,23.5428,0.0
132,0.7696,10.4655,6.24,16.99,0.0,0.0,,,,3.4781,0.2227,1.712,0.0,0.0,,,,1.2188,10.6427,7.3534,4.4107,2.6595,736.3145,0.0,,,,5.8874,11.39,0.8681,3.8566,2.1383,39.8075,0.0
133,0.7521,9.3766,4.22,12.8,0.0,0.0,,,,2.2393,0.2147,1.5372,0.0,0.0,,,,1.3622,31.4696,8.0213,2.9597,2.028,725.8835,0.0,,,,3.7615,6.43,0.2673,2.3013,1.2283,14.6817,0.0
134,0.8045,9.7499,6.08,9.27,0.0,0.0,,,,1.9131,0.2369,1.8983,0.0,0.0,,,,1.4215,91.1645,8.2509,4.374,1.4571,734.1486,0.0,,,,3.2332,283.03,0.4809,104.372,60.6656,19.3194,0.0
135,0.2028,9.7481,5.09,8.96,0.0,0.0,,,,5.3078,0.0686,1.4489,0.0,0.0,,,,1.5099,21.371,2.0802,3.4276,1.4098,725.7848,0.0,,,,9.2788,11.32,0.2306,3.9875,2.1135,11.2782,0.0
136,0.6257,10.7572,6.97,8.38,0.0,0.0,,,,2.296,0.183,2.0312,0.0,0.0,,,,1.226,6.4988,5.8167,4.7837,1.3339,719.4866,0.0,,,,3.9133,6.29,0.3894,2.1771,1.1838,15.9735,0.0
137,0.3967,9.9339,2.78,14.04,0.0,0.0,,,,2.3168,0.1158,1.0163,0.0,0.0,,,,1.226,6.4988,3.9936,1.9417,2.2125,729.7445,0.0,,,,3.9287,11.73,0.3447,4.2207,2.2064,15.0908,0.0
138,0.5702,9.712,4.45,14.15,0.0,0.0,,,,2.3795,0.1633,1.4323,0.0,0.0,,,,1.3811,29.0909,5.8709,3.256,2.2676,721.4682,0.0,,,,4.0385,7.95,0.4383,2.9281,1.4949,20.9802,0.0
139,0.4961,9.4602,5.84,12.72,0.0,0.0,,,,2.8937,0.1523,1.6582,0.0,0.0,,,,0.9454,27.5014,5.2436,4.167,2.0087,729.8999,0.0,,,,4.8901,9.84,0.3066,3.4939,1.8387,12.4093,0.0
140,0.3871,10.0681,9.12,25.58,0.0,0.0,,,,2.7883,0.1142,2.6862,0.0,0.0,,,,1.2834,11.2533,3.8452,6.6195,4.003,743.6618,0.0,,,,4.6578,10.13,0.2431,3.5979,1.8952,10.039,0.0
141,0.2606,10.1625,5.4,23.99,0.0,0.0,,,,2.2746,0.0862,1.6865,0.0,0.0,,,,1.2834,11.2533,2.5644,3.9038,3.7612,742.4229,0.0,,,,3.7986,10.13,0.2431,3.5979,1.8952,10.039,0.0
142,0.4609,10.4762,4.0,12.48,0.0,0.0,,,,2.3197,0.1338,1.1426,0.0,0.0,,,,1.2188,10.6427,4.3994,2.7962,1.9677,729.4859,0.0,,,,3.9321,8.84,0.5306,2.7997,1.64,20.8257,0.0
143,0.3807,10.1297,3.54,24.98,0.0,0.0,,,,2.2562,0.1234,1.1828,0.0,0.0,,,,1.5099,21.371,3.7578,2.5079,4.0253,718.6354,0.0,,,,3.7779,11.94,0.2735,4.3037,2.2473,11.8756,0.0
144,1.4114,10.6526,9.19,18.95,0.0,0.0,,,,2.984,0.4506,2.6989,0.0,0.0,,,,1.2188,10.6427,13.249,6.3766,3.0109,727.1951,0.0,,,,5.0598,12.21,0.4722,4.1053,2.2977,20.6127,0.0
145,0.3474,10.098,6.11,17.0,0.0,0.0,,,,2.9045,0.113,1.786,0.0,0.0,,,,1.2188,10.6427,3.4408,4.2397,2.6695,732.6516,0.0,,,,4.9249,8.74,0.4067,3.1845,1.6299,16.7075,0.0
146,0.2094,9.7663,3.1,8.13,0.0,0.0,,,,5.1503,0.0734,0.9241,0.0,0.0,,,,1.5099,21.371,2.1438,2.101,1.3013,712.9419,0.0,,,,9.0482,7.11,0.3043,2.3687,1.3334,13.1074,0.0
147,0.7921,10.5235,12.85,14.46,0.0,0.0,,,,2.123,0.2225,3.4751,0.0,0.0,,,,1.4215,91.1645,7.5268,9.1531,2.2892,729.5724,0.0,,,,3.6354,8.27,0.1878,2.9437,1.5389,9.2038,0.0
148,0.4443,10.54,7.74,27.09,0.0,0.0,,,,4.7228,0.1284,2.2266,0.0,0.0,,,,1.2834,11.2533,4.2151,5.4963,4.216,747.241,0.0,,,,8.1736,11.47,0.3232,3.7981,2.1591,13.3699,0.0
149,0.7133,10.4996,4.73,10.49,0.0,0.0,,,,2.3059,0.2101,1.5471,0.0,0.0,,,,1.3555,34.7666,6.7938,3.3396,1.6659,726.0428,0.0,,,,3.8659,8.29,0.2435,2.9696,1.5497,13.5286,0.0
150,0.5644,10.1964,4.12,21.73,0.0,0.0,,,,1.5538,0.1677,1.374,0.0,0.0,,,,1.2795,9.6657,5.5351,2.9114,3.414,738.4955,0.0,,,,2.7699,10.13,0.2431,3.5979,1.8952,10.039,0.0
151,0.4971,10.5284,7.79,23.25,0.0,0.0,,,,2.5006,0.1445,2.4006,0.0,0.0,,,,1.2579,136.3601,4.7212,5.4522,3.736,719.3697,0.0,,,,4.3512,11.18,0.2652,3.933,2.1088,12.4612,0.0
152,0.3774,9.9372,4.98,10.54,0.0,0.0,,,,2.1983,0.1125,1.6633,0.0,0.0,,,,1.5099,21.371,3.7977,3.5213,1.681,722.1884,0.0,,,,3.796,8.7,0.2955,3.0409,1.6335,14.338,0.0
153,0.2897,9.6793,7.15,12.64,0.0,0.0,,,,1.7951,0.084,2.1513,0.0,0.0,,,,1.4215,91.1645,2.9927,4.9515,2.0068,724.3986,0.0,,,,3.2141,9.08,0.1497,3.0504,1.6996,7.6104,0.0
154,0.8158,10.7177,6.32,9.41,0.0,0.0,,,,2.9093,0.2329,1.7369,0.0,0.0,,,,1.2188,10.6427,7.6113,4.277,1.4895,721.505,0.0,,,,5.0191,8.1,0.1188,2.8442,1.5138,5.1798,0.0
155,0.8296,10.7668,6.1,20.96,0.0,0.0,,,,2.9933,0.239,1.6726,0.0,0.0,,,,1.2723,10.6183,7.7053,4.5354,3.2551,755.7826,0.0,,,,5.0791,9.08,0.2787,3.1635,1.7099,12.3326,0.0
156,3.4012,10.5142,5.05,15.51,0.0,0.0,,,,2.9372,1.0531,1.7496,0.0,0.0,,,,1.2484,8.2656,32.3491,3.5037,2.4588,724.4406,0.0,,,,4.9197,6.99,0.3379,2.4866,1.3075,15.382,0.0
157,1.6223,8.0711,3.84,15.5,0.0,0.0,,,,4.5096,0.5074,1.0947,0.0,0.0,,,,1.5714,179.3389,20.0998,2.7262,2.4189,740.0988,0.0,,,,7.6318,10.45,0.3497,3.559,1.9517,14.5937,0.0
158,0.4411,9.8767,6.48,20.22,0.0,0.0,,,,2.9257,0.1331,1.6939,0.0,0.0,,,,1.3012,6.9466,4.4661,4.7363,3.1239,757.5634,0.0,,,,4.961,6.11,0.3094,1.9061,1.1399,14.0347,0.0
159,0.367,9.4522,7.1,23.69,0.0,0.0,,,,2.4838,0.1125,2.2704,0.0,0.0,,,,1.016,43.3916,3.8829,4.9119,3.6962,743.6965,0.0,,,,4.3427,11.58,0.5262,3.8397,2.1825,23.0452,0.0
160,0.9568,9.6394,9.23,15.04,0.0,0.0,,,,2.7749,0.2807,2.8984,0.0,0.0,,,,1.016,43.3916,9.9254,6.3666,2.3659,733.5702,0.0,,,,4.8268,5.7,0.3433,2.0622,1.0653,15.0191,0.0
161,0.2031,9.9547,5.64,26.08,0.0,0.0,,,,2.6468,0.0721,1.5751,0.0,0.0,,,,1.5296,19.8827,2.0407,3.9926,4.0702,745.329,0.0,,,,4.3621,8.01,0.423,2.9007,1.491,17.4104,0.0
162,0.4145,9.7123,5.49,16.69,0.0,0.0,,,,1.7796,0.1231,1.5571,0.0,0.0,,,,1.016,43.3916,4.2676,3.7774,2.6121,738.3333,0.0,,,,2.9491,5.72,0.435,1.8879,1.0688,19.0155,0.0
163,0.7895,10.2585,3.6,10.13,0.0,0.0,,,,2.2528,0.2295,1.3365,0.0,0.0,,,,1.2484,8.2656,7.6957,2.564,1.613,724.4843,0.0,,,,3.785,439.05,1.2098,137.833,85.9341,69.196,0.0
164,0.4782,10.5147,10.94,16.82,0.0,0.0,,,,1.3286,0.1376,3.5747,0.0,0.0,,,,1.2793,59.41,4.5476,7.7327,2.6417,736.8024,0.0,,,,2.384,10.13,0.2431,3.5979,1.8952,10.039,0.0
165,0.8593,9.4018,8.74,18.97,0.0,0.0,,,,4.7034,0.2345,2.8096,0.0,0.0,,,,1.5296,19.8827,9.14,6.5657,2.9737,748.9484,0.0,,,,7.9756,6.58,0.3535,2.1365,1.234,14.6325,0.0
166,0.3765,9.6762,9.04,16.12,0.0,0.0,,,,1.7372,0.1104,2.7623,0.0,0.0,,,,1.2043,68.4284,3.8914,6.2623,2.5263,736.7293,0.0,,,,3.0947,6.01,0.3576,2.0467,1.1234,15.2689,0.0
167,0.3703,9.4154,8.27,18.11,0.0,0.0,,,,3.0988,0.1143,2.4886,0.0,0.0,,,,1.016,43.3916,3.9329,5.8629,2.8469,740.3189,0.0,,,,5.3504,9.84,0.2547,3.6718,1.8506,10.6375,0.0
168,0.2288,9.7516,8.02,19.93,0.0,0.0,,,,2.3642,0.0797,2.6678,0.0,0.0,,,,1.2043,68.4284,2.3466,5.4958,3.1275,734.2508,0.0,,,,3.8533,5.65,0.264,2.0208,1.0569,11.6751,0.0
169,0.3498,9.9098,3.99,18.8,0.0,0.0,,,,2.4962,0.1095,1.1884,0.0,0.0,,,,1.016,43.3916,3.5297,2.832,2.9568,738.9797,0.0,,,,4.1875,7.69,0.1731,2.6177,1.4484,6.7554,0.0
170,0.2917,9.9009,4.53,28.37,0.0,0.0,,,,3.8473,0.0893,1.4696,0.0,0.0,,,,1.5296,19.8827,2.9464,3.1791,4.4304,742.7582,0.0,,,,6.3479,9.53,0.3139,3.2732,1.7834,12.284,0.0
171,0.5089,9.4318,6.98,6.22,0.0,0.0,,,,4.4998,0.1468,1.8152,0.0,0.0,,,,1.016,43.3916,5.3955,4.8475,0.991,720.8284,0.0,,,,7.6097,12.55,0.307,4.456,2.3406,14.6582,0.0
172,0.2153,9.9242,8.36,21.07,0.0,0.0,,,,4.5285,0.0715,2.5136,0.0,0.0,,,,1.5296,19.8827,2.1694,5.8967,3.2797,746.1255,0.0,,,,7.6681,10.13,0.2431,3.5979,1.8952,10.039,0.0
173,0.3427,9.3644,4.24,11.07,0.0,0.0,,,,4.7237,0.11,1.4203,0.0,0.0,,,,1.4905,32.6039,3.66,2.9153,1.7594,721.0289,0.0,,,,8.0011,9.98,0.3901,3.3933,1.875,18.4745,0.0
174,0.3228,9.7024,8.02,24.13,0.0,0.0,,,,2.1034,0.112,2.7941,0.0,0.0,,,,1.2049,49.9291,3.3274,5.6581,3.7391,751.5639,0.0,,,,3.4778,7.98,0.4176,2.7707,1.4843,19.563,0.0
175,0.4873,9.5947,6.65,19.03,0.0,0.0,,,,2.9223,0.1411,2.3699,0.0,0.0,,,,1.4905,32.6039,5.0783,4.8249,3.0331,724.2001,0.0,,,,4.7895,9.69,0.1778,3.4043,1.8108,7.4657,0.0
176,0.5682,9.8714,2.92,10.72,0.0,0.0,,,,2.9185,0.1657,0.9269,0.0,0.0,,,,1.4905,32.6039,5.7563,2.0495,1.6746,739.0731,0.0,,,,4.9731,8.97,0.2503,3.2348,1.6755,10.4655,0.0
177,1.5292,9.9055,5.3,12.85,0.0,0.0,,,,5.0108,0.3654,2.0363,0.0,0.0,,,,1.4905,32.6039,15.4381,3.8496,2.0344,730.5831,0.0,,,,8.5559,8.97,0.2503,3.2348,1.6755,10.4655,0.0
178,0.6049,10.6319,8.82,15.63,0.0,0.0,,,,2.7531,0.1761,2.2284,0.0,0.0,,,,1.2049,49.9291,5.6894,6.5588,2.4514,746.8239,0.0,,,,4.6022,6.11,0.3094,1.9061,1.1399,14.0347,0.0
179,0.5664,9.8774,2.75,13.82,0.0,0.0,,,,4.9696,0.163,0.9442,0.0,0.0,,,,1.4656,31.579,5.7347,1.8499,2.2405,704.7953,0.0,,,,8.4298,8.8,0.2212,3.174,1.6521,9.9979,0.0
180,1.3119,9.5528,4.47,23.58,0.0,0.0,,,,2.2887,0.3887,1.5004,0.0,0.0,,,,1.5296,19.8827,13.7334,3.0754,3.6484,748.1764,0.0,,,,3.7553,10.12,0.2024,3.4818,1.8868,8.912,0.0
181,0.4523,9.5153,6.16,6.67,0.0,0.0,,,,1.8584,0.1297,1.9518,0.0,0.0,,,,1.4656,31.579,4.7533,4.4394,1.0732,718.4844,0.0,,,,3.194,142.5,1.1022,36.6385,38.7818,45.2513,0.0
182,0.2277,9.8867,11.64,23.86,0.0,0.0,,,,4.551,0.0762,3.2284,0.0,0.0,,,,1.5296,19.8827,2.3027,8.0146,3.701,746.5078,0.0,,,,7.6941,7.3701,0.366,2.592,1.3749,16.1636,0.0
183,0.3956,9.941,3.47,14.39,0.0,0.0,,,,2.2468,0.1172,1.1012,0.0,0.0,,,,1.2244,22.0467,3.9795,2.3945,2.2858,721.4786,0.0,,,,3.831,10.2401,0.2349,3.7078,1.9369,10.1049,0.0
184,0.4487,10.6284,6.53,16.07,0.0,0.0,,,,4.6749,0.1317,1.7452,0.0,0.0,,,,1.2049,49.9291,4.2218,4.9647,2.5169,750.0627,0.0,,,,7.9137,8.97,0.2503,3.2348,1.6755,10.4655,0.0
185,0.4287,10.0516,9.59,11.35,0.0,0.0,,,,4.192,0.1228,2.6275,0.0,0.0,,,,0.9747,43.4704,4.2652,6.8987,1.8039,725.1605,0.0,,,,7.4552,11.18,0.2455,4.1318,2.1074,10.2908,0.0
186,0.2726,9.3127,9.48,24.53,0.0,0.0,,,,4.4628,0.0807,2.7153,0.0,0.0,,,,1.5296,19.8827,2.927,7.1137,3.8434,749.0804,0.0,,,,7.5485,9.38,0.4371,3.5158,1.763,17.2239,0.0
187,0.3767,9.6716,4.78,28.43,0.0,0.0,,,,4.6215,0.1084,1.6521,0.0,0.0,,,,1.5296,19.8827,3.8949,3.3241,4.3925,753.512,0.0,,,,7.8473,6.98,0.2972,2.3009,1.3057,12.4002,0.0
188,0.7624,9.4571,11.24,17.18,0.0,0.0,,,,4.6582,0.205,3.6771,0.0,0.0,,,,1.5296,19.8827,8.0617,8.3494,2.6841,749.6201,0.0,,,,7.8936,12.41,0.389,4.21,2.3309,16.7292,0.0
189,0.1958,9.9513,7.74,10.43,0.0,0.0,,,,4.7405,0.0635,2.0383,0.0,0.0,,,,1.2559,14.0706,1.9678,5.6788,1.6695,723.7822,0.0,,,,8.0341,10.25,0.1837,3.6083,1.9134,9.6275,0.0
190,0.4535,10.0903,9.75,19.09,0.0,0.0,,,,3.7118,0.1303,3.1507,0.0,0.0,,,,1.4598,12.9891,4.4948,7.3674,2.9601,764.7395,0.0,,,,6.2865,8.14,0.2694,3.003,1.5248,12.8472,0.0
191,0.3777,10.083,11.43,24.33,0.0,0.0,,,,2.3724,0.1118,4.0539,0.0,0.0,,,,1.4598,12.9891,3.7456,8.8558,3.7891,762.8816,0.0,,,,4.0451,7.23,0.4387,2.5711,1.3494,20.6678,0.0
192,0.387,10.0985,5.93,18.82,0.0,0.0,,,,2.5838,0.1167,2.0571,0.0,0.0,,,,1.3699,13.4388,3.8325,4.2195,2.9552,741.1929,0.0,,,,4.3154,9.0,0.4321,3.0876,1.6947,18.4287,0.0
193,0.2544,10.0974,12.48,26.03,0.0,0.0,,,,2.3776,0.0898,3.695,0.0,0.0,,,,1.3808,11.9196,2.519,9.4512,4.0204,767.9395,0.0,,,,4.1645,9.62,0.5405,3.3152,1.8065,26.5334,0.0
194,0.6514,10.3797,5.03,17.92,0.0,0.0,,,,1.9722,0.1938,1.6653,0.0,0.0,,,,1.3699,13.4388,6.2757,3.5044,2.8099,738.7508,0.0,,,,3.2778,6.6,0.2942,2.2951,1.2338,15.3597,0.0
195,0.4892,10.5223,6.08,11.17,0.0,0.0,,,,2.3909,0.1435,2.3853,0.0,0.0,,,,0.9747,43.4704,4.6487,4.3249,1.7811,721.657,0.0,,,,4.0328,8.29,0.2435,2.9696,1.5497,13.5286,0.0
196,0.2948,9.4214,7.55,11.5,0.0,0.0,,,,4.5366,0.1024,2.2163,0.0,0.0,,,,1.7719,40.0643,3.1291,5.3091,1.7984,735.5917,0.0,,,,7.7696,9.03,0.3492,2.9407,1.6974,15.5379,0.0
197,0.4512,10.1262,6.08,19.7,0.0,0.0,,,,3.6951,0.1609,1.9826,0.0,0.0,,,,1.0125,46.4746,4.4554,4.2403,3.0836,738.9739,0.0,,,,6.1401,10.13,0.2431,3.5979,1.8952,10.039,0.0
198,0.2818,9.3528,5.12,11.4,0.0,0.0,,,,2.4837,0.101,1.5936,0.0,0.0,,,,1.2479,84.3852,3.0128,3.7578,1.809,730.4395,0.0,,,,4.1554,8.97,0.2503,3.2348,1.6755,10.4655,0.0
199,0.8403,10.2131,9.76,19.99,0.0,0.0,,,,2.5113,0.2531,3.0622,0.0,0.0,,,,1.0638,37.9267,8.2281,6.9813,3.1446,739.8484,0.0,,,,4.1842,9.91,0.2269,3.335,1.8422,11.4341,0.0
200,0.7132,10.4427,9.49,23.77,0.0,0.0,,,,2.2262,0.2144,3.2364,0.0,0.0,,,,1.3366,18.5458,6.8299,7.3225,3.6723,770.0184,0.0,,,,3.9448,7.87,0.3639,2.7079,1.474,17.0534,0.0
201,0.5128,10.4585,12.4,15.53,0.0,0.0,,,,5.0098,0.1496,3.7202,0.0,0.0,,,,1.3923,8.992,4.9035,8.8985,2.4533,729.4822,0.0,,,,8.55,8.11,0.333,2.6391,1.506,13.19,0.0
202,0.796,9.5536,10.0,19.33,0.0,0.0,,,,1.9484,0.2337,2.7743,0.0,0.0,,,,0.6815,18.76,8.3318,7.7315,3.071,743.4202,0.0,,,,3.6078,9.09,0.2502,3.0562,1.7175,14.1153,0.0
203,0.5075,10.4299,10.78,21.93,0.0,0.0,,,,2.0479,0.1488,3.1123,0.0,0.0,,,,1.2733,42.23,4.8655,8.5574,3.476,749.8995,0.0,,,,3.5928,10.18,0.2467,3.2179,1.9034,16.5142,0.0
204,1.1333,9.8416,9.05,14.24,0.0,0.0,,,,4.6305,0.3347,2.4181,0.0,0.0,,,,1.3848,7.3253,11.5157,6.2448,2.2826,717.1216,0.0,,,,7.9719,7.97,0.2182,2.8698,1.4891,10.3231,0.0
205,0.3818,9.9413,6.35,18.67,0.0,0.0,,,,3.9789,0.1371,2.009,0.0,0.0,,,,1.3848,7.3253,3.8402,4.7,3.0218,717.2904,0.0,,,,6.7751,10.46,0.1936,3.7087,1.9636,8.2046,0.0
206,0.4054,10.3654,9.87,24.86,0.0,0.0,,,,2.2021,0.1212,3.5412,0.0,0.0,,,,1.0124,58.2004,3.9111,7.4997,3.8632,762.9169,0.0,,,,3.6972,5.83,0.2146,1.8628,1.0943,9.504,0.0
207,1.0133,9.8124,14.22,21.6,0.0,0.0,,,,2.6172,0.2727,3.8329,0.0,0.0,,,,1.0997,48.1286,10.3272,10.5354,3.4527,729.7375,0.0,,,,4.4979,6.87,0.3027,2.4053,1.2842,13.3006,0.0
208,0.2353,10.3541,6.7,15.39,0.0,0.0,,,,3.5798,0.0834,2.091,0.0,0.0,,,,1.6569,25.0544,2.2721,4.7317,2.481,714.6909,0.0,,,,6.117,7.07,0.2218,2.4569,1.3159,11.0755,0.0
209,1.0737,10.1182,5.69,22.81,0.0,0.0,,,,2.8196,0.2915,1.7496,0.0,0.0,,,,1.2733,42.23,10.6114,4.2268,3.6017,740.3371,0.0,,,,4.8213,7.87,0.4433,2.7978,1.4794,19.4477,0.0
210,0.9201,9.6172,7.32,17.86,0.0,0.0,,,,2.1539,0.2461,2.1303,0.0,0.0,,,,1.1295,59.14,9.5674,5.4499,2.8152,743.2701,0.0,,,,3.6385,9.75,0.4074,3.4097,1.8332,18.0566,0.0
211,0.2361,10.2754,6.08,16.51,0.0,0.0,,,,3.4858,0.0816,2.3549,0.0,0.0,,,,1.4472,8.8801,2.2979,4.2235,2.6579,713.6077,0.0,,,,6.0004,272.41,0.2813,81.6568,53.5949,13.5991,0.0
212,1.0172,9.9101,7.03,21.55,0.0,0.0,,,,2.7376,0.2743,2.3064,0.0,0.0,,,,1.5739,9.7087,10.2647,5.2132,3.5058,716.3416,0.0,,,,4.6969,7.72,0.2666,2.6278,1.4435,14.7886,0.0
213,0.3214,9.6664,10.37,26.23,0.0,0.0,,,,2.1952,0.1097,3.0016,0.0,0.0,,,,1.5552,24.8743,3.3252,7.7242,4.2362,720.7386,0.0,,,,3.686,9.33,0.1733,3.4068,1.7492,10.8388,0.0
214,0.3181,9.6884,10.15,23.48,0.0,0.0,,,,4.7525,0.1075,2.9964,0.0,0.0,,,,1.629,26.6905,3.2837,7.3468,3.76,724.3352,0.0,,,,7.9435,7.48,0.3119,2.7214,1.4011,15.0505,0.0
215,0.6677,10.6033,5.49,16.28,0.0,0.0,,,,2.5663,0.1945,1.6074,0.0,0.0,,,,1.2733,42.23,6.2973,3.9524,2.5853,729.7639,0.0,,,,4.4838,7.22,0.2863,2.4928,1.3471,12.8366,0.0
216,0.3705,10.3512,9.53,19.98,0.0,0.0,,,,2.8063,0.1053,2.8604,0.0,0.0,,,,1.2733,42.23,3.5792,7.0789,3.1571,742.4136,0.0,,,,4.8445,8.55,0.263,2.78,1.6084,16.8002,0.0
217,0.3005,9.4274,4.84,18.6,0.0,0.0,,,,3.7445,0.0996,1.7488,0.0,0.0,,,,1.6569,25.0544,3.1875,3.3386,2.9482,724.0145,0.0,,,,6.3585,11.36,0.5263,3.9365,2.1447,21.411,0.0
218,1.451,10.0229,10.89,14.55,0.0,0.0,,,,1.9267,0.4002,3.1794,0.0,0.0,,,,1.4105,28.8464,14.4771,8.3043,2.3408,726.0449,0.0,,,,3.4315,8.45,0.2756,3.0961,1.5886,15.6838,0.0
219,0.6301,10.3441,10.95,21.81,0.0,0.0,,,,3.6637,0.1863,3.6439,0.0,0.0,,,,0.9501,27.6491,6.0917,7.9503,3.5512,710.8149,0.0,,,,6.1121,8.65,0.1435,3.1242,1.614,7.508,0.0
